 full2D RR spectrum in 10**-30 cm**2 sr**-1 molec**-1
      vib freq    incident freq      dsigma/dOmega
       0.0000      32262.1600         0.44661E+06
       0.0000      32302.4877         0.45244E+06
       0.0000      32342.8154         0.45836E+06
       0.0000      32383.1431         0.46440E+06
       0.0000      32423.4708         0.47054E+06
       0.0000      32463.7985         0.47681E+06
       0.0000      32504.1262         0.48318E+06
       0.0000      32544.4539         0.48968E+06
       0.0000      32584.7816         0.49630E+06
       0.0000      32625.1093         0.50304E+06
       0.0000      32665.4370         0.50991E+06
       0.0000      32705.7647         0.51691E+06
       0.0000      32746.0924         0.52404E+06
       0.0000      32786.4201         0.53132E+06
       0.0000      32826.7478         0.53874E+06
       0.0000      32867.0755         0.54630E+06
       0.0000      32907.4032         0.55401E+06
       0.0000      32947.7309         0.56188E+06
       0.0000      32988.0586         0.56990E+06
       0.0000      33028.3863         0.57809E+06
       0.0000      33068.7140         0.58644E+06
       0.0000      33109.0417         0.59496E+06
       0.0000      33149.3694         0.60366E+06
       0.0000      33189.6971         0.61253E+06
       0.0000      33230.0248         0.62159E+06
       0.0000      33270.3525         0.63084E+06
       0.0000      33310.6802         0.64029E+06
       0.0000      33351.0079         0.64994E+06
       0.0000      33391.3356         0.65980E+06
       0.0000      33431.6633         0.66986E+06
       0.0000      33471.9910         0.68014E+06
       0.0000      33512.3187         0.69066E+06
       0.0000      33552.6464         0.70141E+06
       0.0000      33592.9741         0.71239E+06
       0.0000      33633.3018         0.72362E+06
       0.0000      33673.6295         0.73511E+06
       0.0000      33713.9572         0.74687E+06
       0.0000      33754.2849         0.75887E+06
       0.0000      33794.6126         0.77117E+06
       0.0000      33834.9403         0.78376E+06
       0.0000      33875.2680         0.79665E+06
       0.0000      33915.5957         0.80983E+06
       0.0000      33955.9234         0.82333E+06
       0.0000      33996.2511         0.83717E+06
       0.0000      34036.5788         0.85134E+06
       0.0000      34076.9065         0.86584E+06
       0.0000      34117.2342         0.88073E+06
       0.0000      34157.5619         0.89599E+06
       0.0000      34197.8896         0.91161E+06
       0.0000      34238.2173         0.92766E+06
       0.0000      34278.5450         0.94410E+06
       0.0000      34318.8727         0.96099E+06
       0.0000      34359.2004         0.97831E+06
       0.0000      34399.5281         0.99610E+06
       0.0000      34439.8558         0.10143E+07
       0.0000      34480.1835         0.10331E+07
       0.0000      34520.5112         0.10524E+07
       0.0000      34560.8389         0.10722E+07
       0.0000      34601.1666         0.10925E+07
       0.0000      34641.4943         0.11135E+07
       0.0000      34681.8220         0.11350E+07
       0.0000      34722.1497         0.11571E+07
       0.0000      34762.4774         0.11799E+07
       0.0000      34802.8051         0.12034E+07
       0.0000      34843.1328         0.12276E+07
       0.0000      34883.4605         0.12525E+07
       0.0000      34923.7882         0.12781E+07
       0.0000      34964.1159         0.13046E+07
       0.0000      35004.4436         0.13319E+07
       0.0000      35044.7713         0.13601E+07
       0.0000      35085.0990         0.13891E+07
       0.0000      35125.4267         0.14192E+07
       0.0000      35165.7544         0.14502E+07
       0.0000      35206.0821         0.14822E+07
       0.0000      35246.4098         0.15154E+07
       0.0000      35286.7375         0.15496E+07
       0.0000      35327.0652         0.15851E+07
       0.0000      35367.3929         0.16219E+07
       0.0000      35407.7206         0.16599E+07
       0.0000      35448.0483         0.16994E+07
       0.0000      35488.3760         0.17403E+07
       0.0000      35528.7037         0.17828E+07
       0.0000      35569.0314         0.18269E+07
       0.0000      35609.3591         0.18727E+07
       0.0000      35649.6868         0.19203E+07
       0.0000      35690.0145         0.19699E+07
       0.0000      35730.3422         0.20215E+07
       0.0000      35770.6699         0.20752E+07
