# full2D RR spectrum in 10**-30 cm**2 sr**-1 molec**-1
#     vib freq    incident freq      dsigma/dOmega
       0.0000      32262.1600         0.83098E-01
       0.0000      32302.4877         0.86707E-01
       0.0000      32342.8154         0.90337E-01
       0.0000      32383.1431         0.93981E-01
       0.0000      32423.4708         0.97631E-01
       0.0000      32463.7985         0.10128E+00
       0.0000      32504.1262         0.10492E+00
       0.0000      32544.4539         0.10854E+00
       0.0000      32584.7816         0.11214E+00
       0.0000      32625.1093         0.11570E+00
       0.0000      32665.4370         0.11923E+00
       0.0000      32705.7647         0.12272E+00
       0.0000      32746.0924         0.12616E+00
       0.0000      32786.4201         0.12954E+00
       0.0000      32826.7478         0.13286E+00
       0.0000      32867.0755         0.13612E+00
       0.0000      32907.4032         0.13931E+00
       0.0000      32947.7309         0.14243E+00
       0.0000      32988.0586         0.14547E+00
       0.0000      33028.3863         0.14843E+00
       0.0000      33068.7140         0.15132E+00
       0.0000      33109.0417         0.15412E+00
       0.0000      33149.3694         0.15685E+00
       0.0000      33189.6971         0.15949E+00
       0.0000      33230.0248         0.16204E+00
       0.0000      33270.3525         0.16452E+00
       0.0000      33310.6802         0.16691E+00
       0.0000      33351.0079         0.16923E+00
       0.0000      33391.3356         0.17146E+00
       0.0000      33431.6633         0.17362E+00
       0.0000      33471.9910         0.17571E+00
       0.0000      33512.3187         0.17772E+00
       0.0000      33552.6464         0.17966E+00
       0.0000      33592.9741         0.18154E+00
       0.0000      33633.3018         0.18335E+00
       0.0000      33673.6295         0.18511E+00
       0.0000      33713.9572         0.18680E+00
       0.0000      33754.2849         0.18844E+00
       0.0000      33794.6126         0.19003E+00
       0.0000      33834.9403         0.19157E+00
       0.0000      33875.2680         0.19307E+00
       0.0000      33915.5957         0.19453E+00
       0.0000      33955.9234         0.19595E+00
       0.0000      33996.2511         0.19734E+00
       0.0000      34036.5788         0.19869E+00
       0.0000      34076.9065         0.20001E+00
       0.0000      34117.2342         0.20131E+00
       0.0000      34157.5619         0.20259E+00
       0.0000      34197.8896         0.20384E+00
       0.0000      34238.2173         0.20508E+00
       0.0000      34278.5450         0.20630E+00
       0.0000      34318.8727         0.20751E+00
       0.0000      34359.2004         0.20871E+00
       0.0000      34399.5281         0.20990E+00
       0.0000      34439.8558         0.21108E+00
       0.0000      34480.1835         0.21225E+00
       0.0000      34520.5112         0.21342E+00
       0.0000      34560.8389         0.21458E+00
       0.0000      34601.1666         0.21575E+00
       0.0000      34641.4943         0.21691E+00
       0.0000      34681.8220         0.21808E+00
       0.0000      34722.1497         0.21924E+00
       0.0000      34762.4774         0.22041E+00
       0.0000      34802.8051         0.22158E+00
       0.0000      34843.1328         0.22276E+00
       0.0000      34883.4605         0.22394E+00
       0.0000      34923.7882         0.22513E+00
       0.0000      34964.1159         0.22632E+00
       0.0000      35004.4436         0.22752E+00
       0.0000      35044.7713         0.22872E+00
       0.0000      35085.0990         0.22994E+00
       0.0000      35125.4267         0.23116E+00
       0.0000      35165.7544         0.23239E+00
       0.0000      35206.0821         0.23363E+00
