# full2D RR spectrum in 10**-30 cm**2 sr**-1 molec**-1
#     vib freq    incident freq      dsigma/dOmega
       0.0000      32262.1600         0.21122E-02
       0.0000      32302.4877         0.22090E-02
       0.0000      32342.8154         0.23070E-02
       0.0000      32383.1431         0.24059E-02
       0.0000      32423.4708         0.25056E-02
       0.0000      32463.7985         0.26059E-02
       0.0000      32504.1262         0.27068E-02
       0.0000      32544.4539         0.28079E-02
       0.0000      32584.7816         0.29092E-02
       0.0000      32625.1093         0.30105E-02
       0.0000      32665.4370         0.31116E-02
       0.0000      32705.7647         0.32125E-02
       0.0000      32746.0924         0.33130E-02
       0.0000      32786.4201         0.34129E-02
       0.0000      32826.7478         0.35122E-02
       0.0000      32867.0755         0.36107E-02
       0.0000      32907.4032         0.37084E-02
       0.0000      32947.7309         0.38051E-02
       0.0000      32988.0586         0.39009E-02
       0.0000      33028.3863         0.39957E-02
       0.0000      33068.7140         0.40893E-02
       0.0000      33109.0417         0.41819E-02
       0.0000      33149.3694         0.42733E-02
       0.0000      33189.6971         0.43635E-02
       0.0000      33230.0248         0.44526E-02
       0.0000      33270.3525         0.45406E-02
       0.0000      33310.6802         0.46275E-02
       0.0000      33351.0079         0.47132E-02
       0.0000      33391.3356         0.47979E-02
       0.0000      33431.6633         0.48817E-02
       0.0000      33471.9910         0.49644E-02
       0.0000      33512.3187         0.50463E-02
       0.0000      33552.6464         0.51273E-02
       0.0000      33592.9741         0.52076E-02
       0.0000      33633.3018         0.52872E-02
       0.0000      33673.6295         0.53663E-02
       0.0000      33713.9572         0.54447E-02
       0.0000      33754.2849         0.55228E-02
       0.0000      33794.6126         0.56005E-02
       0.0000      33834.9403         0.56779E-02
       0.0000      33875.2680         0.57551E-02
       0.0000      33915.5957         0.58323E-02
       0.0000      33955.9234         0.59094E-02
       0.0000      33996.2511         0.59866E-02
       0.0000      34036.5788         0.60639E-02
       0.0000      34076.9065         0.61415E-02
       0.0000      34117.2342         0.62194E-02
       0.0000      34157.5619         0.62976E-02
       0.0000      34197.8896         0.63764E-02
       0.0000      34238.2173         0.64557E-02
       0.0000      34278.5450         0.65355E-02
       0.0000      34318.8727         0.66161E-02
       0.0000      34359.2004         0.66974E-02
       0.0000      34399.5281         0.67795E-02
       0.0000      34439.8558         0.68625E-02
       0.0000      34480.1835         0.69464E-02
       0.0000      34520.5112         0.70312E-02
       0.0000      34560.8389         0.71172E-02
       0.0000      34601.1666         0.72042E-02
       0.0000      34641.4943         0.72923E-02
       0.0000      34681.8220         0.73817E-02
       0.0000      34722.1497         0.74723E-02
       0.0000      34762.4774         0.75641E-02
       0.0000      34802.8051         0.76574E-02
       0.0000      34843.1328         0.77520E-02
       0.0000      34883.4605         0.78480E-02
       0.0000      34923.7882         0.79455E-02
       0.0000      34964.1159         0.80445E-02
       0.0000      35004.4436         0.81450E-02
       0.0000      35044.7713         0.82472E-02
       0.0000      35085.0990         0.83510E-02
       0.0000      35125.4267         0.84565E-02
       0.0000      35165.7544         0.85637E-02
       0.0000      35206.0821         0.86727E-02
       0.0000      35246.4098         0.87835E-02
       0.0000      35286.7375         0.88962E-02
       0.0000      35327.0652         0.90108E-02
       0.0000      35367.3929         0.91273E-02
       0.0000      35407.7206         0.92458E-02
       0.0000      35448.0483         0.93664E-02
       0.0000      35488.3760         0.94890E-02
       0.0000      35528.7037         0.96138E-02
       0.0000      35569.0314         0.97408E-02
       0.0000      35609.3591         0.98701E-02
       0.0000      35649.6868         0.10002E-01
       0.0000      35690.0145         0.10135E-01
       0.0000      35730.3422         0.10272E-01
       0.0000      35770.6699         0.10411E-01
       0.0000      35810.9976         0.10552E-01
       0.0000      35851.3253         0.10696E-01
       0.0000      35891.6530         0.10842E-01
       0.0000      35931.9807         0.10991E-01
       0.0000      35972.3084         0.11143E-01
       0.0000      36012.6361         0.11298E-01
       0.0000      36052.9638         0.11456E-01
       0.0000      36093.2915         0.11617E-01
       0.0000      36133.6192         0.11781E-01
       0.0000      36173.9469         0.11948E-01
       0.0000      36214.2746         0.12118E-01
       0.0000      36254.6023         0.12291E-01
       0.0000      36294.9300         0.12468E-01
       0.0000      36335.2577         0.12649E-01
       0.0000      36375.5854         0.12832E-01
       0.0000      36415.9131         0.13020E-01
       0.0000      36456.2408         0.13211E-01
       0.0000      36496.5685         0.13407E-01
       0.0000      36536.8962         0.13606E-01
       0.0000      36577.2239         0.13809E-01
       0.0000      36617.5516         0.14017E-01
       0.0000      36657.8793         0.14228E-01
       0.0000      36698.2070         0.14444E-01
       0.0000      36738.5347         0.14665E-01
       0.0000      36778.8624         0.14890E-01
       0.0000      36819.1901         0.15121E-01
       0.0000      36859.5178         0.15356E-01
       0.0000      36899.8455         0.15596E-01
       0.0000      36940.1732         0.15841E-01
       0.0000      36980.5009         0.16092E-01
       0.0000      37020.8286         0.16349E-01
       0.0000      37061.1563         0.16611E-01
       0.0000      37101.4840         0.16879E-01
       0.0000      37141.8117         0.17153E-01
       0.0000      37182.1394         0.17433E-01
       0.0000      37222.4671         0.17720E-01
       0.0000      37262.7948         0.18013E-01
       0.0000      37303.1225         0.18314E-01
