# full2D RR spectrum in 10**-30 cm**2 sr**-1 molec**-1
#     vib freq    incident freq      dsigma/dOmega
       0.0000      32262.1600         0.76644E+05
       0.0000      32302.4877         0.77767E+05
       0.0000      32342.8154         0.78912E+05
       0.0000      32383.1431         0.80079E+05
       0.0000      32423.4708         0.81269E+05
       0.0000      32463.7985         0.82482E+05
       0.0000      32504.1262         0.83719E+05
       0.0000      32544.4539         0.84980E+05
       0.0000      32584.7816         0.86267E+05
       0.0000      32625.1093         0.87579E+05
       0.0000      32665.4370         0.88918E+05
       0.0000      32705.7647         0.90284E+05
       0.0000      32746.0924         0.91678E+05
       0.0000      32786.4201         0.93100E+05
       0.0000      32826.7478         0.94552E+05
       0.0000      32867.0755         0.96035E+05
       0.0000      32907.4032         0.97548E+05
       0.0000      32947.7309         0.99093E+05
       0.0000      32988.0586         0.10067E+06
       0.0000      33028.3863         0.10228E+06
       0.0000      33068.7140         0.10393E+06
       0.0000      33109.0417         0.10561E+06
       0.0000      33149.3694         0.10733E+06
       0.0000      33189.6971         0.10908E+06
       0.0000      33230.0248         0.11088E+06
       0.0000      33270.3525         0.11271E+06
       0.0000      33310.6802         0.11459E+06
       0.0000      33351.0079         0.11650E+06
       0.0000      33391.3356         0.11846E+06
       0.0000      33431.6633         0.12047E+06
       0.0000      33471.9910         0.12252E+06
       0.0000      33512.3187         0.12462E+06
       0.0000      33552.6464         0.12677E+06
       0.0000      33592.9741         0.12897E+06
       0.0000      33633.3018         0.13122E+06
       0.0000      33673.6295         0.13352E+06
       0.0000      33713.9572         0.13588E+06
       0.0000      33754.2849         0.13830E+06
       0.0000      33794.6126         0.14077E+06
       0.0000      33834.9403         0.14331E+06
       0.0000      33875.2680         0.14591E+06
       0.0000      33915.5957         0.14857E+06
       0.0000      33955.9234         0.15131E+06
       0.0000      33996.2511         0.15411E+06
       0.0000      34036.5788         0.15698E+06
       0.0000      34076.9065         0.15993E+06
       0.0000      34117.2342         0.16295E+06
       0.0000      34157.5619         0.16606E+06
       0.0000      34197.8896         0.16924E+06
       0.0000      34238.2173         0.17251E+06
       0.0000      34278.5450         0.17587E+06
       0.0000      34318.8727         0.17933E+06
       0.0000      34359.2004         0.18287E+06
       0.0000      34399.5281         0.18652E+06
       0.0000      34439.8558         0.19027E+06
       0.0000      34480.1835         0.19412E+06
       0.0000      34520.5112         0.19808E+06
       0.0000      34560.8389         0.20216E+06
       0.0000      34601.1666         0.20636E+06
       0.0000      34641.4943         0.21068E+06
       0.0000      34681.8220         0.21514E+06
       0.0000      34722.1497         0.21972E+06
       0.0000      34762.4774         0.22445E+06
       0.0000      34802.8051         0.22932E+06
       0.0000      34843.1328         0.23434E+06
       0.0000      34883.4605         0.23953E+06
       0.0000      34923.7882         0.24487E+06
       0.0000      34964.1159         0.25039E+06
       0.0000      35004.4436         0.25609E+06
       0.0000      35044.7713         0.26198E+06
       0.0000      35085.0990         0.26807E+06
       0.0000      35125.4267         0.27436E+06
       0.0000      35165.7544         0.28087E+06
       0.0000      35206.0821         0.28761E+06
       0.0000      35246.4098         0.29459E+06
       0.0000      35286.7375         0.30181E+06
       0.0000      35327.0652         0.30930E+06
       0.0000      35367.3929         0.31706E+06
       0.0000      35407.7206         0.32511E+06
       0.0000      35448.0483         0.33347E+06
       0.0000      35488.3760         0.34215E+06
       0.0000      35528.7037         0.35117E+06
       0.0000      35569.0314         0.36055E+06
       0.0000      35609.3591         0.37031E+06
       0.0000      35649.6868         0.38047E+06
       0.0000      35690.0145         0.39105E+06
       0.0000      35730.3422         0.40209E+06
       0.0000      35770.6699         0.41360E+06
       0.0000      35810.9976         0.42562E+06
       0.0000      35851.3253         0.43817E+06
       0.0000      35891.6530         0.45131E+06
       0.0000      35931.9807         0.46505E+06
       0.0000      35972.3084         0.47945E+06
       0.0000      36012.6361         0.49455E+06
