  -516.561975005580       6.660455507475568E-192 -7.214572944032205E-191
  -515.769094000199      -3.473329776865593E-164  3.314973229341623E-164
  -514.976212994818       5.401592442695179E-163 -2.410984666481218E-164
  -514.183331989437      -2.537149653948417E-162 -2.068140567701182E-162
  -513.390450984057       2.057793499786484E-162  1.486738956305537E-161
  -512.597569978676       3.488011037899633E-161 -4.670098171671751E-161
  -511.804688973295      -2.011709117531897E-160  2.285978120956273E-161
  -511.011807967914       4.779732877892003E-160  4.414756506006817E-160
  -510.218926962534       1.585968415492656E-160 -1.976591401270729E-159
  -509.426045957153      -5.019659268854735E-159  2.995448638349510E-159
  -508.633164951772       1.517694972607299E-158  7.543940877378966E-159
  -507.840283946391      -3.267438407140527E-159 -4.891651330217675E-158
  -507.047402941010      -1.215959280171617E-157  7.560769160471371E-158
  -506.254521935630       3.620184353716791E-157  2.252484722325820E-157
  -505.461640930249       1.591602336125024E-157 -1.294395566375158E-156
  -504.668759924868      -3.938001617219622E-156  1.205352245978840E-156
  -503.875878919487       8.784118118593301E-156  1.020450411872655E-155
  -503.082997914107       1.954250231122454E-155 -4.120080078053376E-155
  -502.290116908726      -1.597230570476443E-154 -2.179932854369006E-156
  -501.497235903345       2.433118658387717E-154  5.230068510441271E-154
  -500.704354897964       1.309953014296713E-153 -1.688259934834536E-153
  -499.911473892583      -7.977224637343409E-153 -1.229307841036191E-153
  -499.118592887203       1.171147064151292E-152  2.856428085273299E-152
  -498.325711881822       6.730143522113426E-152 -9.777130037788924E-152
  -497.532830876441      -4.553201456941603E-151  5.873807085988840E-153
  -496.739949871060       1.066773353548151E-150  1.362950927497953E-150
  -495.947068865680       1.432570625678969E-150 -6.315847684641396E-150
  -495.154187860299      -2.094729879541218E-149  1.114115233750294E-149
  -494.361306854918       7.968205320025383E-149  2.882800482879759E-149
  -493.568425849537      -1.158478598051303E-148 -2.703975834676874E-148
  -492.775544844156      -3.889957265162664E-148  9.116478641332590E-148
  -491.982663838776       3.028916217411037E-147 -1.153660338765495E-147
  -491.189782833395      -9.314222326260100E-147 -4.397837890258033E-147
  -490.396901828014       9.965269338049643E-147  3.029834515782185E-146
  -489.604020822633       4.677492116481133E-146 -8.451034108124359E-146
  -488.811139817252      -2.800026798320007E-145  6.473893268065933E-146
  -488.018258811872       6.833654901786852E-145  4.959997998366783E-145
  -487.225377806491      -1.723435500936569E-145 -2.457194130234894E-144
  -486.432496801110      -5.245614945544709E-144  4.891574938424534E-144
  -485.639615795729       2.069780216902543E-143  3.244819007037575E-144
  -484.846734790349      -2.937206383637356E-143 -5.421022472357900E-143
  -484.053853784968      -7.665412190494006E-143  1.666571612335758E-142
  -483.260972779587       5.411595786399591E-142 -1.140844512442492E-142
  -482.468091774206      -1.267851413607215E-141 -1.119639825141541E-141
  -481.675210768825      -4.080185016870286E-142  5.230689733325212E-141
  -480.882329763445       1.379674275089146E-140 -9.012017595384861E-141
  -480.089448758064      -4.961023415527017E-140 -1.645672729931935E-140
  -479.296567752683       6.041518291923719E-140  1.554368195449694E-139
  -478.503686747302       2.493977386313052E-139 -4.707039628383906E-139
  -477.710805741921      -1.642204937468603E-138  4.175650521541530E-139
  -476.917924736541       4.516289889143851E-138  2.843864666934246E-138
  -476.125043731160      -3.617891182857415E-138 -1.615041410413202E-137
  -475.332162725779      -2.618384553202754E-137  4.289873173580209E-137
  -474.539281720398       1.432960346284108E-136 -3.978642511237420E-137
  -473.746400715018      -3.808724271846240E-136 -1.932151272195231E-136
  -472.953519709637       4.258318694703311E-136  1.107642000968452E-135
  -472.160638704256       1.144530802321885E-135 -2.971773235896827E-135
  -471.367757698875      -7.387441419579057E-135  3.672809898888670E-135
  -470.574876693494       1.976446721167728E-134  5.994375953321685E-135
  -469.781995688114      -2.399743914438042E-134 -4.396496276157346E-134
  -468.989114682733      -3.538356019260802E-134  1.127146493719906E-133
  -468.196233677352       2.476231370141027E-133 -1.136150930592106E-133
  -467.403352671971      -5.585772715690748E-133 -2.652381855968061E-133
  -466.610471666591       2.954433085769565E-133  1.359956444383428E-132
  -465.817590661210       2.114108072701328E-132 -2.310191229473350E-132
  -465.024709655829      -7.007383995572481E-132 -1.177243773537585E-132
  -464.231828650448       5.919121846748480E-132  1.529082723996095E-131
  -463.438947645067       2.500041951664834E-131 -2.965301216672398E-131
  -462.646066639687      -9.225214680531079E-131 -2.145387764595959E-131
  -461.853185634306       5.282002152702624E-131  2.342591615315544E-130
  -461.060304628925       5.019071335815252E-130 -3.885534848221950E-130
  -460.267423623544      -1.555532777433391E-129 -8.078717076437788E-130
  -459.474542618163      -2.044726209674753E-130  5.053614941875640E-129
  -458.681661612783       1.393958940675348E-128 -6.110782257758367E-129
  -457.888780607402      -3.699041259043800E-128 -2.992474681472517E-128
  -457.095899602021      -2.614530275850062E-128  1.513818862399707E-127
  -456.303018596640       4.729984719606904E-127 -1.869172343283328E-127
  -455.510137591260      -1.408842433716985E-126 -9.723497559111460E-127
  -454.717256585879       1.865211985084722E-127  5.799971594285051E-126
  -453.924375580498       1.481264510897409E-125 -1.286570880483592E-125
  -453.131494575117      -6.498675774091321E-125 -8.300030192143485E-126
  -452.338613569736       1.284888145968932E-124  1.711868742285095E-124
  -451.545732564356       8.048544337616902E-125 -6.735950053703611E-124
  -450.752851558975      -1.557768329425717E-123  1.364139596976774E-123
  -449.959970553594       6.052003791499811E-123 -5.017668494845915E-125
  -449.167089548213      -1.301066732249191E-122 -1.074898197652091E-122
  -448.374208542832       8.175729942910406E-123  4.407397510152169E-122
  -447.581327537452       5.659315680904924E-122 -9.837776330496415E-122
  -446.788446532071      -2.604204285450064E-121  8.763964822502022E-122
  -445.995565526690       5.819874688428597E-121  2.651198693731782E-121
  -445.202684521309      -5.017613014745117E-121 -1.351543353655251E-120
  -444.409803515929      -1.450298294526705E-120  2.826160200159370E-120
  -443.616922510548       6.743172770569963E-120 -1.519420107550945E-120
  -442.824041505167      -1.148645855472473E-119 -9.675371992765617E-120
  -442.031160499786      -3.158296910969209E-120  3.279031435894701E-119
  -441.238279494405       6.581985178775593E-119 -3.317572788251672E-119
  -440.445398489025      -1.424139170956057E-118 -9.243892504219012E-119
  -439.652517483644      -2.992235572524135E-119  4.045107548503480E-118
  -438.859636478263       9.258513993139724E-118 -4.042778012997146E-118
  -438.066755472882      -2.047110750309307E-117 -1.652065246550826E-117
  -437.273874467502      -1.374399786433924E-117  7.028482428182592E-117
  -436.480993462121       1.936676913761575E-116 -6.195208134778587E-117
  -435.688112456740      -4.458045412991875E-116 -4.001807009153090E-116
  -434.895231451359      -3.006829604037575E-116  1.793220373116851E-115
  -434.102350445978       5.092439377045142E-115 -2.409026927441486E-115
  -433.309469440598      -1.568976407872539E-114 -8.042375570193839E-115
  -432.516588435217       1.261775064208484E-114  5.363966489861775E-114
  -431.723707429836       9.402204745464898E-114 -1.416086090187194E-113
  -430.930826424455      -5.000194553011757E-113  1.082906105244585E-113
  -430.137945419075       1.291506746811508E-112  7.362611787896771E-113
  -429.345064413694      -1.428983659785602E-112 -3.877500504024194E-112
  -428.552183408313      -3.482195843134378E-112  1.033938912349208E-111
  -427.759302402932       2.280588439208983E-111 -1.487214213242341E-111
  -426.966421397551      -6.382060178825875E-111 -5.959059747038213E-112
  -426.173540392171       1.012995743980654E-110  1.002233143780093E-110
  -425.380659386790      -2.252485734930222E-111 -2.995251248304679E-110
  -424.587778381409      -3.805691219504347E-110  4.696689019869569E-110
  -423.794897376028       1.168644704465523E-109 -9.783732348155755E-111
  -423.002016370648      -1.576772665784389E-109 -1.561412187100406E-109
  -422.209135365267      -5.632166963893498E-110  4.111978320557697E-109
  -421.416254359886       7.026314569519203E-109 -3.345591832729556E-109
  -420.623373354505      -1.217955561010228E-108 -8.475530692470167E-109
  -419.830492349124      -4.257557409233840E-109  2.884876457382591E-108
  -419.037611343744       5.768427422178545E-108 -1.570998069568593E-108
  -418.244730338363      -7.710676154878705E-108 -1.035952666618820E-107
  -417.451849332982      -1.629806252840985E-107  2.471683277113514E-107
  -416.658968327601       7.015157187333106E-107  1.769539244716120E-107
  -415.866087322220      -1.714593678290431E-107 -1.878779815191418E-106
  -415.073206316840      -4.727041283570213E-106  2.257599788852321E-106
  -414.280325311459       1.136951821568886E-105  1.040021372353350E-105
  -413.487444306078       1.475766143586166E-105 -4.528993935711668E-105
  -412.694563300697      -1.511614180390495E-104  2.473067347072869E-105
  -411.901682295317       3.252193035914574E-104  3.878833912716991E-104
  -411.108801289936       4.602843280095059E-104 -1.632816677434538E-103
  -410.315920284555      -5.265468124697395E-103  2.148839154619360E-103
  -409.523039279174       1.686484608073917E-102  8.333676553042182E-103
  -408.730158273793      -1.922881852080862E-102 -5.748573696405896E-102
  -407.937277268413      -7.608050087275246E-102  1.720651780796753E-101
  -407.144396263032       5.003846345792740E-101 -2.451642146711960E-101
  -406.351515257651      -1.528378856581199E-100 -3.331131094623561E-101
  -405.558634252270       2.677611110072877E-100  3.165143650336085E-100
  -404.765753246890      -5.300661825941848E-101 -1.035041574386239E-099
  -403.972872241509      -1.401949376473329E-099  2.007974222922485E-099
  -403.179991236128       5.284531779597743E-099 -1.514677384950309E-099
  -402.387110230747      -1.071383539404259E-098 -4.973139836523770E-099
  -401.594229225366       9.166453909638426E-099  2.275052283208136E-098
  -400.801348219986       2.006405487782693E-098 -4.554929772847810E-098
  -400.008467214605      -9.508760513997688E-098  3.054865743607033E-098
  -399.215586209224       1.676707821186193E-097  1.100102407651765E-097
  -398.422705203843      -2.264104009428456E-098 -4.068082312864198E-097
  -397.629824198462      -6.708676331087972E-097  5.151278163898671E-097
  -396.836943193082       1.701246528175948E-096  6.126428189235819E-097
  -396.044062187701      -8.161341458123625E-097 -3.918231892224304E-096
  -395.251181182320      -6.745339913763035E-096  6.253227187550371E-096
  -394.458300176939       2.109878463216744E-095  6.048322357747080E-096
  -393.665419171558      -1.482870597763486E-095 -5.217554791305857E-095
  -392.872538166178      -9.074406885190426E-095  1.041501207424004E-094
  -392.079657160797       3.577700239885322E-094  3.989619765119225E-095
  -391.286776155416      -4.799232276785802E-094 -8.219901051342563E-094
  -390.493895150035      -9.050468531967935E-094  2.361852079290618E-093
  -389.701014144655       6.287608267403588E-093 -2.280223299963798E-093
  -388.908133139274      -1.551239904015344E-092 -7.948464210193700E-093
  -388.115252133893       1.341772895477920E-092  4.229507789900279E-092
  -387.322371128512       4.840308608010828E-092 -9.823593000225512E-092
  -386.529490123131      -2.433499049094962E-091  9.302725019452900E-092
  -385.736609117751       5.539013470961960E-091  2.178271176841473E-091
  -384.943728112370      -5.725544135423951E-091 -1.171666021649284E-090
  -384.150847106989      -8.071744257012851E-091  2.621721319852380E-090
  -383.357966101608       4.884229097236720E-090 -2.654940935144773E-090
  -382.565085096228      -1.040968144453351E-089 -3.284871068230537E-090
  -381.772204090847       8.637448427365433E-090  1.905959160548272E-089
  -380.979323085466       1.736451474872550E-089 -3.550164860566477E-089
  -380.186442080085      -7.290750962553762E-089  1.419998631177193E-089
  -379.393561074704       1.003656518378135E-088  9.813155905989562E-089
  -378.600680069324       5.619165558626883E-089 -2.634885922369568E-088
  -377.807799063943      -5.032964509157839E-088  1.660955066324927E-088
  -377.014918058562       7.870353184309246E-088  7.348457142488795E-088
  -376.222037053181       6.044987584122530E-088 -2.190029200991872E-087
  -375.429156047801      -4.891719587001728E-087  1.008400167541736E-087
  -374.636275042420       7.172724310503950E-087  8.922657447332758E-087
  -373.843394037039       1.084868068767812E-086 -2.506161269801739E-086
  -373.050513031658      -6.718714979333161E-086  6.561011891752497E-087
  -372.257632026277       1.014905283841136E-085  1.386568074911207E-085
  -371.464751020897       1.614451337445459E-085 -4.165852138927782E-085
  -370.671870015516      -1.142624953554874E-084  2.773290534463471E-085
  -369.878989010135       2.402725252031900E-084  1.961788391729313E-084
  -369.086108004754      -2.084932788507175E-086 -8.124125966298256E-084
  -368.293226999373      -1.565512296994593E-083  1.389884953536610E-083
  -367.500345993993       5.244271609601168E-083  4.743258563459286E-084
  -366.707464988612      -8.163691782682553E-083 -9.918684322465054E-083
  -365.914583983231      -2.630252689226531E-083  3.014614709017880E-082
  -365.121702977850       5.181895376673091E-082 -4.504622129870642E-082
  -364.328821972470      -1.498091361658804E-081 -8.111959544186462E-083
  -363.535940967089       2.125209315549328E-081  2.342719071421630E-081
  -362.743059961708       3.965514039536477E-082 -6.447771291218406E-081
  -361.950178956327      -9.944844429050655E-081  8.144724173482901E-081
  -361.157297950946       2.475311923719540E-080  4.173858396936889E-081
  -360.364416945566      -2.398487372587996E-080 -4.216396482801000E-080
  -359.571535940185      -3.675857863701606E-080  8.605837408880438E-080
  -358.778654934804       1.777093466778773E-079 -3.845622296852324E-080
  -357.985773929423      -2.573999888812155E-079 -2.499089496278663E-079
  -357.192892924042      -1.494754479320253E-079  7.084616342769821E-079
  -356.400011918662       1.418327064863890E-078 -4.976869403931372E-079
  -355.607130913281      -2.470268784782940E-078 -2.067613808749598E-078
  -354.814249907900      -1.140368724195329E-078  7.045712387919601E-078
  -354.021368902519       1.513755798205579E-077 -6.135640513712489E-078
  -353.228487897139      -3.126647207538819E-077 -2.243703384241149E-077
  -352.435606891758      -3.151905349640595E-078  9.280257743035365E-077
  -351.642725886377       1.898541615559609E-076 -1.259448555766210E-076
  -350.849844880996      -5.332544771222337E-076 -1.827970013833052E-076
  -350.056963875615       4.930023737542264E-076  1.303734145326016E-075
  -349.264082870235       1.579074278647035E-075 -3.025005750919925E-075
  -348.471201864854      -7.878043207504485E-075  2.271312186542869E-075
  -347.678320859473       1.683857098394380E-074  9.188438539505833E-075
  -346.885439854092      -1.338039792766694E-074 -4.130617907547795E-074
  -346.092558848712      -3.949031592727429E-074  8.600141722327934E-074
  -345.299677843331       1.822779931991979E-073 -7.751453657417586E-074
  -344.506796837950      -3.751366472896188E-073 -1.326410504781798E-073
  -343.713915832569       3.522176461627328E-073  6.828384783134783E-073
  -342.921034827188       4.226178198804527E-073 -1.367457697362447E-072
  -342.128153821808      -2.309987339829527E-072  1.162976476207345E-072
  -341.335272816427       4.250988528496652E-072  1.663222933162493E-072
  -340.542391811046      -2.492331994757774E-072 -7.533508667605120E-072
  -339.749510805665      -7.742079645160920E-072  1.131217567882687E-071
  -338.956629800285       2.375224440108360E-071 -2.227710587461791E-073
  -338.163748794904      -2.280938615262602E-071 -3.486952915739876E-071
  -337.370867789523      -3.295127963489271E-071  6.695458000886844E-071
  -336.577986784142       1.373124713381922E-070 -6.444771500384617E-072
  -335.785105778761      -1.321140963776318E-070 -2.262376075736558E-070
  -334.992224773381      -2.819669626375175E-070  4.353568339646977E-070
  -334.199343768000       1.062153999399020E-069  1.196646890892177E-070
  -333.406462762619      -7.960689292805538E-070 -2.149483054279948E-069
  -332.613581757238      -3.425809807459547E-069  3.782537752063305E-069
  -331.820700751857       1.142435908075755E-068  2.728592632257879E-069
  -331.027819746477      -8.081163995205866E-069 -2.657826706613526E-068
  -330.234938741096      -4.383017993174502E-068  5.070749807810584E-068
  -329.442057735715       1.625834964780072E-067  1.852841481275212E-068
  -328.649176730334      -2.003954450329067E-067 -3.471532543000960E-067
  -327.856295724954      -3.563214453987483E-067  9.097033231201334E-067
  -327.063414719573       2.220422768211275E-066 -7.729497492579732E-067
  -326.270533714192      -4.876296573042137E-066 -2.647016235976411E-066
  -325.477652708811       3.355106981451202E-066  1.232172901393017E-065
  -324.684771703430       1.427401768640078E-065 -2.472920645672288E-065
  -323.891890698050      -5.964474925616488E-065  1.646265758488687E-065
  -323.099009692669       1.136950041191084E-064  6.276352134920733E-065
  -322.306128687288      -7.560349614874918E-065 -2.532146206567024E-064
  -321.513247681907      -2.481732383271600E-064  4.598842998257732E-064
  -320.720366676527       9.695825658364929E-064 -2.754803351759032E-064
  -319.927485671146      -1.633491053021173E-063 -9.805462754175475E-064
  -319.134604665765       6.750306016705773E-064  3.483019399282635E-063
  -318.341723660384       4.066124880324888E-063 -5.130469569476338E-063
  -317.548842655003      -1.203675124820930E-062  1.919748250935541E-064
  -316.755961649623       1.395216167200056E-062  1.724761927323563E-062
  -315.963080644242       1.002472640055489E-062 -3.993211027672445E-062
  -315.170199638861      -7.168281941167596E-062  2.884392513462135E-062
  -314.377318633480       1.237118225281058E-061  7.958957244788142E-062
  -313.584437628099      -1.070068805941685E-062 -2.844373187946190E-061
  -312.791556622719      -4.478051087712943E-061  3.365767610473058E-061
  -311.998675617338       1.065000871136334E-060  3.492326693892840E-061
  -311.205794611957      -6.713306652109830E-061 -2.174656538689964E-060
  -310.412913606576      -2.810241745620077E-060  3.740113712451985E-060
  -309.620032601196       9.701069570572872E-060  3.642972855681631E-062
  -308.827151595815      -1.227323784365343E-059 -1.606247457210949E-059
  -308.034270590434      -1.025059817394171E-059  4.088457319196503E-059
  -307.241389585053       7.911454199118642E-059 -3.756386915081722E-059
  -306.448508579672      -1.646753959835790E-058 -7.423237934027622E-059
  -305.655627574292       1.066269404509483E-058  3.528181643171488E-058
  -304.862746568911       3.879368721849797E-058 -6.325991735704746E-058
  -304.069865563530      -1.446658773972090E-057  2.693694923231930E-058
  -303.276984558149       2.287597098753049E-057  1.735405524189840E-057
  -302.484103552769      -4.888090421754749E-058 -5.491449894109707E-057
  -301.691222547388      -7.086016289004464E-057  7.645756891080330E-057
  -300.898341542007       1.943691108651031E-056  3.658174455555029E-058
  -300.105460536626      -2.312455937695131E-056 -2.736950612000490E-056
  -299.312579531245      -1.034597515022566E-056  6.460608753461713E-056
  -298.519698525865       1.017449202506881E-055 -6.111384044308835E-056
  -297.726817520484      -2.020850557351503E-055 -7.176081299490211E-056
  -296.933936515103       1.278845117035926E-055  3.651622751719162E-055
  -296.141055509722       3.743381115353829E-055 -5.898532131699668E-055
  -295.348174504342      -1.259070636289340E-054  1.196134822274910E-055
  -294.555293498961       1.564325657109836E-054  1.684455555143065E-054
  -293.762412493580       7.235478607978812E-055 -4.135854801056127E-054
  -292.969531488199      -6.860757793449339E-054  3.514630885343379E-054
  -292.176650482818       1.279954369387930E-053  6.204240539193558E-054
  -291.383769477438      -5.130286298440609E-054 -2.585711461887603E-053
  -290.590888472057      -3.250448372613284E-053  3.668942754336471E-053
  -289.798007466676       9.108639188604795E-053  6.491982108221003E-054
  -289.005126461295      -9.429523728399596E-053 -1.416487105842717E-052
  -288.212245455914      -9.961055199517295E-053  3.005210840101205E-052
  -287.419364450534       5.518715788559647E-052 -2.002129094521138E-052
  -286.626483445153      -9.229283544727657E-052 -5.667951662406121E-052
  -285.833602439772       2.455818198535495E-052  1.969867738203820E-051
  -285.040721434391       2.515747897072893E-051 -2.589973955374583E-051
  -284.247840429011      -6.483245928731960E-051 -6.224985194019150E-052
  -283.454959423630       6.351205815006243E-051  9.766677931606110E-051
  -282.662078418249       6.637202342972191E-051 -1.957976665359550E-050
  -281.869197412868      -3.442503808782689E-050  1.193407158537197E-050
  -281.076316407487       5.324297296722669E-050  3.527081209292891E-050
  -280.283435402107      -6.375250705999986E-051 -1.113813850970102E-049
  -279.490554396726      -1.502554433478747E-049  1.237392668890315E-049
  -278.697673391345       3.285086177087456E-049  8.768143580901441E-050
  -277.904792385964      -2.043186274438244E-049 -5.599305140892195E-049
  -277.111911380583      -6.103499707855220E-049  8.556102891540826E-049
  -276.319030375203       1.867211914308704E-048  4.932902053956412E-050
  -275.526149369822      -1.781783456920244E-048 -2.838769755698694E-048
  -274.733268364441      -2.521261988065797E-048  5.532781959146678E-048
  -273.940387359060       1.103104401061109E-047 -1.703503959201403E-048
  -273.147506353680      -1.390538877508426E-047 -1.539600760691725E-047
  -272.354625348299      -9.726361493334233E-048  3.781279327791884E-047
  -271.561744342918       7.015707067191173E-047 -2.468994557593152E-047
  -270.768863337537      -1.154406304152677E-046 -8.487892773731164E-047
  -269.975982332156      -6.933476862531156E-048  2.787381476635697E-046
  -269.183101326776       4.523487402133161E-046 -3.076701894796520E-046
  -268.390220321395      -1.019351344201742E-045 -3.563310223662119E-046
  -267.597339316014       6.679774240584957E-046  2.031553788156356E-045
  -266.804458310633       2.326004618135044E-045 -3.540529018918919E-045
  -266.011577305253      -8.315056952651496E-045  9.110209393216931E-046
  -265.218696299872       1.197140981890254E-044  1.121696433670766E-044
  -264.425815294491       8.443129005475378E-046 -3.182951791592951E-044
  -263.632934289110      -4.598709094391898E-044  3.999065516165472E-044
  -262.840053283729       1.140991899919294E-043  1.135466494176343E-044
  -262.047172278349      -1.308612512668423E-043 -1.661481824925529E-043
  -261.254291272968      -4.964382419243280E-044  3.783971090678771E-043
  -260.461410267587       5.374376655848585E-043 -4.048190140589889E-043
  -259.668529262206      -1.145298939740019E-042 -1.738985954850140E-043
  -258.875648256826       1.128922179013591E-042  1.588050293352274E-042
  -258.082767251445       6.188104240589008E-043 -3.145290545949648E-042
  -257.289886246064      -4.406787792251484E-042  2.702581393871372E-042
  -256.497005240683       7.843454189142921E-042  2.375128864490256E-042
  -255.704124235302      -5.130270674554549E-042 -1.174573692192959E-041
  -254.911243229922      -9.105430708865678E-042  1.764964234503147E-041
  -254.118362224541       3.012523654186296E-041 -5.536436491976336E-042
  -253.325481219160      -3.437486280890431E-041 -3.242952961164185E-041
  -252.532600213779      -1.084170722533191E-041  7.251576913748954E-041
  -251.739719208398       1.042323462176574E-040 -4.857113539444555E-041
  -250.946838203018      -1.541387588219681E-040 -9.902695180895915E-041
  -250.153957197637      -7.296090886556246E-042  2.977450482655394E-040
  -249.361076192256       4.328617200537604E-040 -2.419118074301758E-040
  -248.568195186875      -7.298138693435672E-040 -4.314607940829006E-040
  -247.775314181495      -1.093778312017623E-041  1.490684264334946E-039
