 full2D RR spectrum in 10**-30 cm**2 sr**-1 molec**-1
      vib freq    incident freq      dsigma/dOmega
       0.0000      32262.1600         0.44694E+06
       0.0000      32302.4877         0.45277E+06
       0.0000      32342.8154         0.45869E+06
       0.0000      32383.1431         0.46473E+06
       0.0000      32423.4708         0.47088E+06
       0.0000      32463.7985         0.47714E+06
       0.0000      32504.1262         0.48352E+06
       0.0000      32544.4539         0.49002E+06
       0.0000      32584.7816         0.49664E+06
       0.0000      32625.1093         0.50338E+06
       0.0000      32665.4370         0.51026E+06
       0.0000      32705.7647         0.51727E+06
       0.0000      32746.0924         0.52440E+06
       0.0000      32786.4201         0.53168E+06
       0.0000      32826.7478         0.53910E+06
       0.0000      32867.0755         0.54667E+06
       0.0000      32907.4032         0.55438E+06
       0.0000      32947.7309         0.56225E+06
       0.0000      32988.0586         0.57027E+06
       0.0000      33028.3863         0.57846E+06
       0.0000      33068.7140         0.58682E+06
       0.0000      33109.0417         0.59534E+06
       0.0000      33149.3694         0.60404E+06
       0.0000      33189.6971         0.61291E+06
       0.0000      33230.0248         0.62198E+06
       0.0000      33270.3525         0.63124E+06
       0.0000      33310.6802         0.64069E+06
       0.0000      33351.0079         0.65034E+06
       0.0000      33391.3356         0.66020E+06
       0.0000      33431.6633         0.67027E+06
       0.0000      33471.9910         0.68056E+06
       0.0000      33512.3187         0.69108E+06
       0.0000      33552.6464         0.70183E+06
       0.0000      33592.9741         0.71282E+06
       0.0000      33633.3018         0.72405E+06
       0.0000      33673.6295         0.73554E+06
       0.0000      33713.9572         0.74730E+06
       0.0000      33754.2849         0.75931E+06
       0.0000      33794.6126         0.77161E+06
       0.0000      33834.9403         0.78421E+06
       0.0000      33875.2680         0.79710E+06
       0.0000      33915.5957         0.81028E+06
       0.0000      33955.9234         0.82379E+06
       0.0000      33996.2511         0.83763E+06
       0.0000      34036.5788         0.85181E+06
       0.0000      34076.9065         0.86632E+06
       0.0000      34117.2342         0.88120E+06
       0.0000      34157.5619         0.89647E+06
       0.0000      34197.8896         0.91210E+06
       0.0000      34238.2173         0.92815E+06
       0.0000      34278.5450         0.94460E+06
       0.0000      34318.8727         0.96149E+06
       0.0000      34359.2004         0.97882E+06
       0.0000      34399.5281         0.99661E+06
       0.0000      34439.8558         0.10149E+07
       0.0000      34480.1835         0.10336E+07
       0.0000      34520.5112         0.10529E+07
       0.0000      34560.8389         0.10727E+07
       0.0000      34601.1666         0.10931E+07
       0.0000      34641.4943         0.11140E+07
       0.0000      34681.8220         0.11355E+07
       0.0000      34722.1497         0.11577E+07
       0.0000      34762.4774         0.11805E+07
       0.0000      34802.8051         0.12040E+07
       0.0000      34843.1328         0.12282E+07
       0.0000      34883.4605         0.12531E+07
       0.0000      34923.7882         0.12787E+07
       0.0000      34964.1159         0.13052E+07
       0.0000      35004.4436         0.13325E+07
       0.0000      35044.7713         0.13607E+07
       0.0000      35085.0990         0.13897E+07
       0.0000      35125.4267         0.14198E+07
       0.0000      35165.7544         0.14508E+07
       0.0000      35206.0821         0.14828E+07
       0.0000      35246.4098         0.15160E+07
       0.0000      35286.7375         0.15503E+07
       0.0000      35327.0652         0.15858E+07
       0.0000      35367.3929         0.16225E+07
       0.0000      35407.7206         0.16606E+07
       0.0000      35448.0483         0.17001E+07
       0.0000      35488.3760         0.17410E+07
       0.0000      35528.7037         0.17835E+07
       0.0000      35569.0314         0.18276E+07
       0.0000      35609.3591         0.18734E+07
       0.0000      35649.6868         0.19211E+07
       0.0000      35690.0145         0.19706E+07
       0.0000      35730.3422         0.20222E+07
       0.0000      35770.6699         0.20760E+07
       0.0000      35810.9976         0.21320E+07
       0.0000      35851.3253         0.21906E+07
       0.0000      35891.6530         0.22516E+07
       0.0000      35931.9807         0.23155E+07
       0.0000      35972.3084         0.23823E+07
       0.0000      36012.6361         0.24522E+07
       0.0000      36052.9638         0.25256E+07
       0.0000      36093.2915         0.26025E+07
       0.0000      36133.6192         0.26833E+07
       0.0000      36173.9469         0.27682E+07
       0.0000      36214.2746         0.28576E+07
       0.0000      36254.6023         0.29519E+07
       0.0000      36294.9300         0.30514E+07
       0.0000      36335.2577         0.31565E+07
       0.0000      36375.5854         0.32677E+07
       0.0000      36415.9131         0.33856E+07
       0.0000      36456.2408         0.35107E+07
       0.0000      36496.5685         0.36436E+07
       0.0000      36536.8962         0.37852E+07
       0.0000      36577.2239         0.39361E+07
       0.0000      36617.5516         0.40973E+07
       0.0000      36657.8793         0.42698E+07
       0.0000      36698.2070         0.44546E+07
       0.0000      36738.5347         0.46530E+07
       0.0000      36778.8624         0.48662E+07
       0.0000      36819.1901         0.50955E+07
       0.0000      36859.5178         0.53424E+07
       0.0000      36899.8455         0.56082E+07
       0.0000      36940.1732         0.58941E+07
       0.0000      36980.5009         0.62012E+07
       0.0000      37020.8286         0.65295E+07
       0.0000      37061.1563         0.68781E+07
       0.0000      37101.4840         0.72442E+07
       0.0000      37141.8117         0.76220E+07
       0.0000      37182.1394         0.80018E+07
       0.0000      37222.4671         0.83677E+07
       0.0000      37262.7948         0.86976E+07
       0.0000      37303.1225         0.89624E+07
       0.0000      37343.4502         0.91302E+07
       0.0000      37383.7779         0.91723E+07
       0.0000      37424.1056         0.90746E+07
       0.0000      37464.4333         0.88464E+07
       0.0000      37504.7610         0.85241E+07
       0.0000      37545.0887         0.81639E+07
       0.0000      37585.4164         0.78258E+07
       0.0000      37625.7441         0.75585E+07
       0.0000      37666.0718         0.73902E+07
       0.0000      37706.3995         0.73276E+07
       0.0000      37746.7272         0.73602E+07
       0.0000      37787.0549         0.74668E+07
       0.0000      37827.3826         0.76206E+07
       0.0000      37867.7103         0.77955E+07
       0.0000      37908.0380         0.79698E+07
       0.0000      37948.3657         0.81294E+07
       0.0000      37988.6934         0.82682E+07
       0.0000      38029.0211         0.83868E+07
       0.0000      38069.3488         0.84894E+07
       0.0000      38109.6765         0.85824E+07
       0.0000      38150.0042         0.86724E+07
       0.0000      38190.3319         0.87668E+07
       0.0000      38230.6596         0.88736E+07
       0.0000      38270.9873         0.90028E+07
       0.0000      38311.3150         0.91665E+07
       0.0000      38351.6427         0.93776E+07
       0.0000      38391.9704         0.96470E+07
       0.0000      38432.2981         0.99805E+07
       0.0000      38472.6258         0.10377E+08
       0.0000      38512.9535         0.10829E+08
       0.0000      38553.2812         0.11321E+08
       0.0000      38593.6089         0.11833E+08
       0.0000      38633.9366         0.12335E+08
       0.0000      38674.2643         0.12798E+08
       0.0000      38714.5920         0.13194E+08
       0.0000      38754.9197         0.13500E+08
