  Raman shift    inc freq             spec           a**2         g**2         d**2
  
 osc           1  nq max           0
       0.00      45408.99         0.94970E+04   0.40050E+04   0.35306E+05   0.00000E+00
       0.00      45449.32         0.95202E+04   0.40150E+04   0.35391E+05   0.00000E+00
       0.00      45489.65         0.95331E+04   0.40206E+04   0.35437E+05   0.00000E+00
       0.00      45529.97         0.95317E+04   0.40202E+04   0.35431E+05   0.00000E+00
       0.00      45570.30         0.95125E+04   0.40124E+04   0.35358E+05   0.00000E+00
       0.00      45610.63         0.94735E+04   0.39962E+04   0.35211E+05   0.00000E+00
       0.00      45650.96         0.94141E+04   0.39714E+04   0.34989E+05   0.00000E+00
       0.00      45691.28         0.93358E+04   0.39386E+04   0.34696E+05   0.00000E+00
       0.00      45731.61         0.92429E+04   0.38996E+04   0.34349E+05   0.00000E+00
       0.00      45771.94         0.91408E+04   0.38568E+04   0.33968E+05   0.00000E+00
       0.00      45812.27         0.90360E+04   0.38129E+04   0.33577E+05   0.00000E+00
       0.00      45852.59         0.89344E+04   0.37703E+04   0.33198E+05   0.00000E+00
       0.00      45892.92         0.88406E+04   0.37309E+04   0.32848E+05   0.00000E+00
       0.00      45933.25         0.87564E+04   0.36956E+04   0.32534E+05   0.00000E+00
       0.00      45973.58         0.86815E+04   0.36642E+04   0.32254E+05   0.00000E+00
       0.00      46013.91         0.86131E+04   0.36355E+04   0.31999E+05   0.00000E+00
       0.00      46054.23         0.85472E+04   0.36078E+04   0.31753E+05   0.00000E+00
       0.00      46094.56         0.84788E+04   0.35791E+04   0.31498E+05   0.00000E+00
       0.00      46134.89         0.84040E+04   0.35476E+04   0.31220E+05   0.00000E+00
       0.00      46175.22         0.83198E+04   0.35121E+04   0.30907E+05   0.00000E+00
       0.00      46215.54         0.82255E+04   0.34724E+04   0.30556E+05   0.00000E+00
       0.00      46255.87         0.81221E+04   0.34288E+04   0.30171E+05   0.00000E+00
       0.00      46296.20         0.80118E+04   0.33824E+04   0.29760E+05   0.00000E+00
       0.00      46336.53         0.78978E+04   0.33344E+04   0.29336E+05   0.00000E+00
       0.00      46376.86         0.77834E+04   0.32863E+04   0.28910E+05   0.00000E+00
       0.00      46417.18         0.76713E+04   0.32391E+04   0.28493E+05   0.00000E+00
       0.00      46457.51         0.75638E+04   0.31940E+04   0.28092E+05   0.00000E+00
       0.00      46497.84         0.74624E+04   0.31514E+04   0.27714E+05   0.00000E+00
       0.00      46538.17         0.73674E+04   0.31115E+04   0.27359E+05   0.00000E+00
       0.00      46578.49         0.72784E+04   0.30742E+04   0.27027E+05   0.00000E+00
       0.00      46618.82         0.71945E+04   0.30390E+04   0.26714E+05   0.00000E+00
       0.00      46659.15         0.71144E+04   0.30054E+04   0.26415E+05   0.00000E+00
       0.00      46699.48         0.70370E+04   0.29729E+04   0.26126E+05   0.00000E+00
       0.00      46739.80         0.69615E+04   0.29413E+04   0.25844E+05   0.00000E+00
       0.00      46780.13         0.68874E+04   0.29102E+04   0.25568E+05   0.00000E+00
       0.00      46820.46         0.68150E+04   0.28798E+04   0.25298E+05   0.00000E+00
       0.00      46860.79         0.67446E+04   0.28502E+04   0.25035E+05   0.00000E+00
       0.00      46901.12         0.66769E+04   0.28218E+04   0.24783E+05   0.00000E+00
       0.00      46941.44         0.66123E+04   0.27947E+04   0.24542E+05   0.00000E+00
       0.00      46981.77         0.65515E+04   0.27691E+04   0.24315E+05   0.00000E+00
       0.00      47022.10         0.64944E+04   0.27452E+04   0.24102E+05   0.00000E+00
       0.00      47062.43         0.64408E+04   0.27227E+04   0.23902E+05   0.00000E+00
       0.00      47102.75         0.63903E+04   0.27016E+04   0.23713E+05   0.00000E+00
       0.00      47143.08         0.63420E+04   0.26814E+04   0.23533E+05   0.00000E+00
       0.00      47183.41         0.62954E+04   0.26618E+04   0.23358E+05   0.00000E+00
       0.00      47223.74         0.62493E+04   0.26426E+04   0.23186E+05   0.00000E+00
       0.00      47264.06         0.62036E+04   0.26234E+04   0.23016E+05   0.00000E+00
       0.00      47304.39         0.61579E+04   0.26042E+04   0.22845E+05   0.00000E+00
       0.00      47344.72         0.61119E+04   0.25850E+04   0.22673E+05   0.00000E+00
       0.00      47385.05         0.60659E+04   0.25657E+04   0.22501E+05   0.00000E+00
       0.00      47425.38         0.60199E+04   0.25464E+04   0.22330E+05   0.00000E+00
       0.00      47465.70         0.59743E+04   0.25272E+04   0.22160E+05   0.00000E+00
       0.00      47506.03         0.59293E+04   0.25083E+04   0.21992E+05   0.00000E+00
       0.00      47546.36         0.58851E+04   0.24897E+04   0.21827E+05   0.00000E+00
       0.00      47586.69         0.58414E+04   0.24713E+04   0.21665E+05   0.00000E+00
       0.00      47627.01         0.57981E+04   0.24531E+04   0.21503E+05   0.00000E+00
       0.00      47667.34         0.57544E+04   0.24347E+04   0.21341E+05   0.00000E+00
       0.00      47707.67         0.57097E+04   0.24160E+04   0.21174E+05   0.00000E+00
       0.00      47748.00         0.56632E+04   0.23964E+04   0.21001E+05   0.00000E+00
       0.00      47788.32         0.56139E+04   0.23757E+04   0.20817E+05   0.00000E+00
       0.00      47828.65         0.55611E+04   0.23535E+04   0.20620E+05   0.00000E+00
       0.00      47868.98         0.55042E+04   0.23295E+04   0.20409E+05   0.00000E+00
       0.00      47909.31         0.54432E+04   0.23038E+04   0.20182E+05   0.00000E+00
       0.00      47949.64         0.53783E+04   0.22765E+04   0.19940E+05   0.00000E+00
       0.00      47989.96         0.53103E+04   0.22479E+04   0.19687E+05   0.00000E+00
       0.00      48030.29         0.52405E+04   0.22184E+04   0.19427E+05   0.00000E+00
       0.00      48070.62         0.51699E+04   0.21887E+04   0.19165E+05   0.00000E+00
       0.00      48110.95         0.50998E+04   0.21592E+04   0.18904E+05   0.00000E+00
       0.00      48151.27         0.50311E+04   0.21302E+04   0.18649E+05   0.00000E+00
       0.00      48191.60         0.49643E+04   0.21021E+04   0.18400E+05   0.00000E+00
       0.00      48231.93         0.48994E+04   0.20747E+04   0.18159E+05   0.00000E+00
       0.00      48272.26         0.48363E+04   0.20481E+04   0.17924E+05   0.00000E+00
       0.00      48312.58         0.47744E+04   0.20221E+04   0.17694E+05   0.00000E+00
       0.00      48352.91         0.47132E+04   0.19962E+04   0.17466E+05   0.00000E+00
       0.00      48393.24         0.46521E+04   0.19705E+04   0.17239E+05   0.00000E+00
       0.00      48433.57         0.45909E+04   0.19447E+04   0.17011E+05   0.00000E+00
       0.00      48473.90         0.45292E+04   0.19186E+04   0.16782E+05   0.00000E+00
       0.00      48514.22         0.44673E+04   0.18925E+04   0.16552E+05   0.00000E+00
       0.00      48554.55         0.44055E+04   0.18664E+04   0.16322E+05   0.00000E+00
       0.00      48594.88         0.43440E+04   0.18405E+04   0.16094E+05   0.00000E+00
       0.00      48635.21         0.42835E+04   0.18149E+04   0.15869E+05   0.00000E+00
       0.00      48675.53         0.42241E+04   0.17899E+04   0.15648E+05   0.00000E+00
       0.00      48715.86         0.41662E+04   0.17655E+04   0.15433E+05   0.00000E+00
       0.00      48756.19         0.41100E+04   0.17418E+04   0.15224E+05   0.00000E+00
       0.00      48796.52         0.40555E+04   0.17188E+04   0.15021E+05   0.00000E+00
       0.00      48836.84         0.40025E+04   0.16964E+04   0.14825E+05   0.00000E+00
       0.00      48877.17         0.39508E+04   0.16747E+04   0.14633E+05   0.00000E+00
       0.00      48917.50         0.39003E+04   0.16534E+04   0.14445E+05   0.00000E+00
       0.00      48957.83         0.38507E+04   0.16324E+04   0.14260E+05   0.00000E+00
       0.00      48998.16         0.38018E+04   0.16118E+04   0.14079E+05   0.00000E+00
       0.00      49038.48         0.37537E+04   0.15915E+04   0.13900E+05   0.00000E+00
       0.00      49078.81         0.37063E+04   0.15715E+04   0.13724E+05   0.00000E+00
       0.00      49119.14         0.36597E+04   0.15518E+04   0.13551E+05   0.00000E+00
       0.00      49159.47         0.36141E+04   0.15326E+04   0.13381E+05   0.00000E+00
       0.00      49199.79         0.35695E+04   0.15138E+04   0.13216E+05   0.00000E+00
       0.00      49240.12         0.35262E+04   0.14954E+04   0.13055E+05   0.00000E+00
       0.00      49280.45         0.34840E+04   0.14776E+04   0.12898E+05   0.00000E+00
       0.00      49320.78         0.34430E+04   0.14603E+04   0.12746E+05   0.00000E+00
       0.00      49361.10         0.34032E+04   0.14435E+04   0.12598E+05   0.00000E+00
       0.00      49401.43         0.33644E+04   0.14271E+04   0.12454E+05   0.00000E+00
       0.00      49441.76         0.33264E+04   0.14111E+04   0.12313E+05   0.00000E+00
       0.00      49482.09         0.32890E+04   0.13953E+04   0.12174E+05   0.00000E+00
       0.00      49522.42         0.32522E+04   0.13797E+04   0.12037E+05   0.00000E+00
       0.00      49562.74         0.32158E+04   0.13644E+04   0.11902E+05   0.00000E+00
       0.00      49603.07         0.31797E+04   0.13491E+04   0.11768E+05   0.00000E+00
       0.00      49643.40         0.31439E+04   0.13340E+04   0.11635E+05   0.00000E+00
       0.00      49683.73         0.31085E+04   0.13191E+04   0.11504E+05   0.00000E+00
       0.00      49724.05         0.30735E+04   0.13042E+04   0.11374E+05   0.00000E+00
       0.00      49764.38         0.30389E+04   0.12896E+04   0.11245E+05   0.00000E+00
       0.00      49804.71         0.30047E+04   0.12751E+04   0.11119E+05   0.00000E+00
       0.00      49845.04         0.29709E+04   0.12608E+04   0.10993E+05   0.00000E+00
       0.00      49885.36         0.29373E+04   0.12466E+04   0.10869E+05   0.00000E+00
       0.00      49925.69         0.29040E+04   0.12325E+04   0.10745E+05   0.00000E+00
       0.00      49966.02         0.28706E+04   0.12184E+04   0.10621E+05   0.00000E+00
       0.00      50006.35         0.28371E+04   0.12043E+04   0.10497E+05   0.00000E+00
       0.00      50046.68         0.28034E+04   0.11900E+04   0.10372E+05   0.00000E+00
       0.00      50087.00         0.27694E+04   0.11756E+04   0.10246E+05   0.00000E+00
       0.00      50127.33         0.27350E+04   0.11611E+04   0.10118E+05   0.00000E+00
       0.00      50167.66         0.27003E+04   0.11464E+04   0.99897E+04   0.00000E+00
       0.00      50207.99         0.26654E+04   0.11316E+04   0.98600E+04   0.00000E+00
       0.00      50248.31         0.26303E+04   0.11167E+04   0.97300E+04   0.00000E+00
       0.00      50288.64         0.25953E+04   0.11019E+04   0.96003E+04   0.00000E+00
       0.00      50328.97         0.25605E+04   0.10872E+04   0.94714E+04   0.00000E+00
       0.00      50369.30         0.25262E+04   0.10727E+04   0.93439E+04   0.00000E+00
       0.00      50409.62         0.24923E+04   0.10583E+04   0.92183E+04   0.00000E+00
       0.00      50449.95         0.24589E+04   0.10442E+04   0.90946E+04   0.00000E+00
       0.00      50490.28         0.24261E+04   0.10303E+04   0.89731E+04   0.00000E+00
       0.00      50530.61         0.23939E+04   0.10167E+04   0.88536E+04   0.00000E+00
       0.00      50570.94         0.23622E+04   0.10032E+04   0.87359E+04   0.00000E+00
       0.00      50611.26         0.23309E+04   0.98999E+03   0.86199E+04   0.00000E+00
       0.00      50651.59         0.23000E+04   0.97690E+03   0.85054E+04   0.00000E+00
       0.00      50691.92         0.22694E+04   0.96397E+03   0.83922E+04   0.00000E+00
       0.00      50732.25         0.22392E+04   0.95118E+03   0.82803E+04   0.00000E+00
       0.00      50772.57         0.22094E+04   0.93856E+03   0.81699E+04   0.00000E+00
       0.00      50812.90         0.21800E+04   0.92610E+03   0.80609E+04   0.00000E+00
       0.00      50853.23         0.21511E+04   0.91383E+03   0.79537E+04   0.00000E+00
       0.00      50893.56         0.21226E+04   0.90177E+03   0.78482E+04   0.00000E+00
       0.00      50933.89         0.20947E+04   0.88994E+03   0.77447E+04   0.00000E+00
       0.00      50974.21         0.20673E+04   0.87834E+03   0.76433E+04   0.00000E+00
       0.00      51014.54         0.20405E+04   0.86699E+03   0.75441E+04   0.00000E+00
       0.00      51054.87         0.20143E+04   0.85587E+03   0.74469E+04   0.00000E+00
       0.00      51095.20         0.19886E+04   0.84497E+03   0.73516E+04   0.00000E+00
       0.00      51135.52         0.19633E+04   0.83429E+03   0.72582E+04   0.00000E+00
       0.00      51175.85         0.19386E+04   0.82379E+03   0.71664E+04   0.00000E+00
       0.00      51216.18         0.19142E+04   0.81346E+03   0.70762E+04   0.00000E+00
       0.00      51256.51         0.18902E+04   0.80330E+03   0.69875E+04   0.00000E+00
       0.00      51296.83         0.18666E+04   0.79330E+03   0.69001E+04   0.00000E+00
       0.00      51337.16         0.18434E+04   0.78345E+03   0.68141E+04   0.00000E+00
       0.00      51377.49         0.18206E+04   0.77376E+03   0.67295E+04   0.00000E+00
       0.00      51417.82         0.17981E+04   0.76423E+03   0.66463E+04   0.00000E+00
       0.00      51458.15         0.17760E+04   0.75487E+03   0.65646E+04   0.00000E+00
       0.00      51498.47         0.17544E+04   0.74569E+03   0.64845E+04   0.00000E+00
       0.00      51538.80         0.17332E+04   0.73669E+03   0.64060E+04   0.00000E+00
       0.00      51579.13         0.17124E+04   0.72786E+03   0.63290E+04   0.00000E+00
       0.00      51619.46         0.16920E+04   0.71921E+03   0.62535E+04   0.00000E+00
       0.00      51659.78         0.16720E+04   0.71072E+03   0.61795E+04   0.00000E+00
       0.00      51700.11         0.16523E+04   0.70239E+03   0.61068E+04   0.00000E+00
       0.00      51740.44         0.16330E+04   0.69420E+03   0.60354E+04   0.00000E+00
       0.00      51780.77         0.16140E+04   0.68614E+03   0.59651E+04   0.00000E+00
       0.00      51821.09         0.15953E+04   0.67819E+03   0.58959E+04   0.00000E+00
       0.00      51861.42         0.15769E+04   0.67037E+03   0.58276E+04   0.00000E+00
       0.00      51901.75         0.15587E+04   0.66265E+03   0.57604E+04   0.00000E+00
       0.00      51942.08         0.15408E+04   0.65505E+03   0.56942E+04   0.00000E+00
       0.00      51982.41         0.15232E+04   0.64756E+03   0.56289E+04   0.00000E+00
       0.00      52022.73         0.15058E+04   0.64018E+03   0.55647E+04   0.00000E+00
       0.00      52063.06         0.14887E+04   0.63291E+03   0.55014E+04   0.00000E+00
       0.00      52103.39         0.14718E+04   0.62574E+03   0.54390E+04   0.00000E+00
       0.00      52143.72         0.14551E+04   0.61866E+03   0.53774E+04   0.00000E+00
       0.00      52184.04         0.14387E+04   0.61166E+03   0.53164E+04   0.00000E+00
       0.00      52224.37         0.14223E+04   0.60472E+03   0.52560E+04   0.00000E+00
       0.00      52264.70         0.14061E+04   0.59784E+03   0.51961E+04   0.00000E+00
       0.00      52305.03         0.13900E+04   0.59100E+03   0.51365E+04   0.00000E+00
       0.00      52345.35         0.13740E+04   0.58421E+03   0.50774E+04   0.00000E+00
       0.00      52385.68         0.13581E+04   0.57746E+03   0.50187E+04   0.00000E+00
       0.00      52426.01         0.13424E+04   0.57076E+03   0.49604E+04   0.00000E+00
       0.00      52466.34         0.13267E+04   0.56411E+03   0.49025E+04   0.00000E+00
       0.00      52506.67         0.13112E+04   0.55753E+03   0.48453E+04   0.00000E+00
       0.00      52546.99         0.12959E+04   0.55102E+03   0.47886E+04   0.00000E+00
       0.00      52587.32         0.12808E+04   0.54460E+03   0.47327E+04   0.00000E+00
       0.00      52627.65         0.12659E+04   0.53826E+03   0.46776E+04   0.00000E+00
       0.00      52667.98         0.12512E+04   0.53201E+03   0.46232E+04   0.00000E+00
       0.00      52708.30         0.12367E+04   0.52586E+03   0.45697E+04   0.00000E+00
       0.00      52748.63         0.12224E+04   0.51980E+03   0.45170E+04   0.00000E+00
       0.00      52788.96         0.12084E+04   0.51383E+03   0.44650E+04   0.00000E+00
       0.00      52829.29         0.11945E+04   0.50795E+03   0.44139E+04   0.00000E+00
       0.00      52869.61         0.11809E+04   0.50215E+03   0.43635E+04   0.00000E+00
       0.00      52909.94         0.11675E+04   0.49644E+03   0.43138E+04   0.00000E+00
       0.00      52950.27         0.11542E+04   0.49081E+03   0.42648E+04   0.00000E+00
       0.00      52990.60         0.11412E+04   0.48526E+03   0.42166E+04   0.00000E+00
       0.00      53030.93         0.11283E+04   0.47980E+03   0.41691E+04   0.00000E+00
       0.00      53071.25         0.11157E+04   0.47441E+03   0.41223E+04   0.00000E+00
       0.00      53111.58         0.11032E+04   0.46911E+03   0.40762E+04   0.00000E+00
       0.00      53151.91         0.10909E+04   0.46390E+03   0.40309E+04   0.00000E+00
       0.00      53192.24         0.10789E+04   0.45877E+03   0.39864E+04   0.00000E+00
       0.00      53232.56         0.10670E+04   0.45373E+03   0.39426E+04   0.00000E+00
       0.00      53272.89         0.10554E+04   0.44878E+03   0.38995E+04   0.00000E+00
       0.00      53313.22         0.10439E+04   0.44391E+03   0.38573E+04   0.00000E+00
       0.00      53353.55         0.10327E+04   0.43913E+03   0.38157E+04   0.00000E+00
       0.00      53393.87         0.10216E+04   0.43443E+03   0.37748E+04   0.00000E+00
       0.00      53434.20         0.10107E+04   0.42980E+03   0.37346E+04   0.00000E+00
       0.00      53474.53         0.10000E+04   0.42524E+03   0.36951E+04   0.00000E+00
       0.00      53514.86         0.98949E+03   0.42076E+03   0.36561E+04   0.00000E+00
       0.00      53555.19         0.97911E+03   0.41634E+03   0.36178E+04   0.00000E+00
       0.00      53595.51         0.96889E+03   0.41200E+03   0.35800E+04   0.00000E+00
       0.00      53635.84         0.95883E+03   0.40772E+03   0.35429E+04   0.00000E+00
       0.00      53676.17         0.94893E+03   0.40351E+03   0.35063E+04   0.00000E+00
       0.00      53716.50         0.93919E+03   0.39936E+03   0.34703E+04   0.00000E+00
       0.00      53756.82         0.92961E+03   0.39528E+03   0.34350E+04   0.00000E+00
       0.00      53797.15         0.92019E+03   0.39127E+03   0.34002E+04   0.00000E+00
       0.00      53837.48         0.91092E+03   0.38733E+03   0.33659E+04   0.00000E+00
       0.00      53877.81         0.90181E+03   0.38345E+03   0.33323E+04   0.00000E+00
       0.00      53918.13         0.89284E+03   0.37963E+03   0.32992E+04   0.00000E+00
       0.00      53958.46         0.88402E+03   0.37588E+03   0.32666E+04   0.00000E+00
       0.00      53998.79         0.87534E+03   0.37219E+03   0.32345E+04   0.00000E+00
       0.00      54039.12         0.86678E+03   0.36855E+03   0.32030E+04   0.00000E+00
       0.00      54079.45         0.85836E+03   0.36496E+03   0.31719E+04   0.00000E+00
       0.00      54119.77         0.85006E+03   0.36143E+03   0.31412E+04   0.00000E+00
       0.00      54160.10         0.84189E+03   0.35795E+03   0.31111E+04   0.00000E+00
       0.00      54200.43         0.83384E+03   0.35452E+03   0.30813E+04   0.00000E+00
       0.00      54240.76         0.82590E+03   0.35114E+03   0.30520E+04   0.00000E+00
       0.00      54281.08         0.81809E+03   0.34781E+03   0.30232E+04   0.00000E+00
       0.00      54321.41         0.81038E+03   0.34453E+03   0.29948E+04   0.00000E+00
       0.00      54361.74         0.80279E+03   0.34130E+03   0.29667E+04   0.00000E+00
       0.00      54402.07         0.79530E+03   0.33811E+03   0.29391E+04   0.00000E+00
       0.00      54442.39         0.78790E+03   0.33496E+03   0.29118E+04   0.00000E+00
       0.00      54482.72         0.78059E+03   0.33185E+03   0.28848E+04   0.00000E+00
       0.00      54523.05         0.77337E+03   0.32877E+03   0.28581E+04   0.00000E+00
       0.00      54563.38         0.76623E+03   0.32573E+03   0.28317E+04   0.00000E+00
       0.00      54603.71         0.75916E+03   0.32272E+03   0.28057E+04   0.00000E+00
       0.00      54644.03         0.75218E+03   0.31975E+03   0.27799E+04   0.00000E+00
       0.00      54684.36         0.74528E+03   0.31681E+03   0.27544E+04   0.00000E+00
       0.00      54724.69         0.73846E+03   0.31391E+03   0.27292E+04   0.00000E+00
       0.00      54765.02         0.73172E+03   0.31104E+03   0.27044E+04   0.00000E+00
       0.00      54805.34         0.72507E+03   0.30821E+03   0.26798E+04   0.00000E+00
       0.00      54845.67         0.71851E+03   0.30542E+03   0.26556E+04   0.00000E+00
       0.00      54886.00         0.71204E+03   0.30266E+03   0.26317E+04   0.00000E+00
       0.00      54926.33         0.70566E+03   0.29994E+03   0.26082E+04   0.00000E+00
       0.00      54966.66         0.69937E+03   0.29726E+03   0.25850E+04   0.00000E+00
       0.00      55006.98         0.69316E+03   0.29462E+03   0.25620E+04   0.00000E+00
       0.00      55047.31         0.68704E+03   0.29201E+03   0.25395E+04   0.00000E+00
       0.00      55087.64         0.68100E+03   0.28944E+03   0.25172E+04   0.00000E+00
       0.00      55127.97         0.67505E+03   0.28691E+03   0.24952E+04   0.00000E+00
       0.00      55168.29         0.66918E+03   0.28441E+03   0.24735E+04   0.00000E+00
       0.00      55208.62         0.66339E+03   0.28194E+03   0.24522E+04   0.00000E+00
       0.00      55248.95         0.65768E+03   0.27951E+03   0.24311E+04   0.00000E+00
       0.00      55289.28         0.65205E+03   0.27711E+03   0.24103E+04   0.00000E+00
       0.00      55329.60         0.64650E+03   0.27475E+03   0.23898E+04   0.00000E+00
       0.00      55369.93         0.64102E+03   0.27242E+03   0.23696E+04   0.00000E+00
       0.00      55410.26         0.63563E+03   0.27012E+03   0.23497E+04   0.00000E+00
       0.00      55450.59         0.63031E+03   0.26785E+03   0.23301E+04   0.00000E+00
       0.00      55490.92         0.62507E+03   0.26562E+03   0.23107E+04   0.00000E+00
       0.00      55531.24         0.61990E+03   0.26342E+03   0.22916E+04   0.00000E+00
       0.00      55571.57         0.61481E+03   0.26125E+03   0.22729E+04   0.00000E+00
       0.00      55611.90         0.60979E+03   0.25912E+03   0.22543E+04   0.00000E+00
       0.00      55652.23         0.60485E+03   0.25701E+03   0.22361E+04   0.00000E+00
       0.00      55692.55         0.59997E+03   0.25493E+03   0.22181E+04   0.00000E+00
       0.00      55732.88         0.59517E+03   0.25289E+03   0.22004E+04   0.00000E+00
       0.00      55773.21         0.59042E+03   0.25087E+03   0.21829E+04   0.00000E+00
       0.00      55813.54         0.58575E+03   0.24888E+03   0.21656E+04   0.00000E+00
       0.00      55853.86         0.58114E+03   0.24691E+03   0.21486E+04   0.00000E+00
       0.00      55894.19         0.57659E+03   0.24497E+03   0.21318E+04   0.00000E+00
       0.00      55934.52         0.57210E+03   0.24306E+03   0.21153E+04   0.00000E+00
       0.00      55974.85         0.56768E+03   0.24118E+03   0.20989E+04   0.00000E+00
       0.00      56015.18         0.56332E+03   0.23932E+03   0.20828E+04   0.00000E+00
       0.00      56055.50         0.55902E+03   0.23749E+03   0.20670E+04   0.00000E+00
       0.00      56095.83         0.55478E+03   0.23568E+03   0.20513E+04   0.00000E+00
       0.00      56136.16         0.55059E+03   0.23390E+03   0.20359E+04   0.00000E+00
       0.00      56176.49         0.54647E+03   0.23214E+03   0.20206E+04   0.00000E+00
       0.00      56216.81         0.54240E+03   0.23041E+03   0.20056E+04   0.00000E+00
       0.00      56257.14         0.53838E+03   0.22870E+03   0.19908E+04   0.00000E+00
       0.00      56297.47         0.53442E+03   0.22701E+03   0.19762E+04   0.00000E+00
       0.00      56337.80         0.53051E+03   0.22535E+03   0.19617E+04   0.00000E+00
       0.00      56378.12         0.52665E+03   0.22370E+03   0.19475E+04   0.00000E+00
       0.00      56418.45         0.52284E+03   0.22208E+03   0.19334E+04   0.00000E+00
       0.00      56458.78         0.51908E+03   0.22048E+03   0.19196E+04   0.00000E+00
       0.00      56499.11         0.51536E+03   0.21890E+03   0.19059E+04   0.00000E+00
       0.00      56539.44         0.51170E+03   0.21733E+03   0.18924E+04   0.00000E+00
       0.00      56579.76         0.50808E+03   0.21579E+03   0.18790E+04   0.00000E+00
       0.00      56620.09         0.50451E+03   0.21427E+03   0.18658E+04   0.00000E+00
       0.00      56660.42         0.50098E+03   0.21277E+03   0.18528E+04   0.00000E+00
       0.00      56700.75         0.49750E+03   0.21128E+03   0.18399E+04   0.00000E+00
       0.00      56741.07         0.49405E+03   0.20982E+03   0.18272E+04   0.00000E+00
       0.00      56781.40         0.49065E+03   0.20837E+03   0.18147E+04   0.00000E+00
       0.00      56821.73         0.48728E+03   0.20693E+03   0.18022E+04   0.00000E+00
       0.00      56862.06         0.48395E+03   0.20551E+03   0.17899E+04   0.00000E+00
       0.00      56902.38         0.48066E+03   0.20411E+03   0.17778E+04   0.00000E+00
       0.00      56942.71         0.47740E+03   0.20273E+03   0.17658E+04   0.00000E+00
       0.00      56983.04         0.47419E+03   0.20136E+03   0.17539E+04   0.00000E+00
       0.00      57023.37         0.47101E+03   0.20000E+03   0.17422E+04   0.00000E+00
       0.00      57063.70         0.46787E+03   0.19867E+03   0.17306E+04   0.00000E+00
       0.00      57104.02         0.46477E+03   0.19734E+03   0.17191E+04   0.00000E+00
       0.00      57144.35         0.46170E+03   0.19604E+03   0.17078E+04   0.00000E+00
       0.00      57184.68         0.45867E+03   0.19475E+03   0.16967E+04   0.00000E+00
       0.00      57225.01         0.45568E+03   0.19348E+03   0.16856E+04   0.00000E+00
       0.00      57265.33         0.45273E+03   0.19222E+03   0.16747E+04   0.00000E+00
       0.00      57305.66         0.44980E+03   0.19097E+03   0.16639E+04   0.00000E+00
       0.00      57345.99         0.44692E+03   0.18974E+03   0.16533E+04   0.00000E+00
       0.00      57386.32         0.44407E+03   0.18853E+03   0.16427E+04   0.00000E+00
       0.00      57426.64         0.44125E+03   0.18733E+03   0.16323E+04   0.00000E+00
       0.00      57466.97         0.43846E+03   0.18614E+03   0.16221E+04   0.00000E+00
       0.00      57507.30         0.43571E+03   0.18497E+03   0.16119E+04   0.00000E+00
       0.00      57547.63         0.43299E+03   0.18381E+03   0.16019E+04   0.00000E+00
       0.00      57587.96         0.43031E+03   0.18267E+03   0.15920E+04   0.00000E+00
       0.00      57628.28         0.42765E+03   0.18154E+03   0.15822E+04   0.00000E+00
       0.00      57668.61         0.42503E+03   0.18042E+03   0.15725E+04   0.00000E+00
       0.00      57708.94         0.42244E+03   0.17932E+03   0.15629E+04   0.00000E+00
       0.00      57749.27         0.41988E+03   0.17823E+03   0.15535E+04   0.00000E+00
       0.00      57789.59         0.41735E+03   0.17715E+03   0.15441E+04   0.00000E+00
       0.00      57829.92         0.41485E+03   0.17609E+03   0.15349E+04   0.00000E+00
       0.00      57870.25         0.41238E+03   0.17504E+03   0.15258E+04   0.00000E+00
       0.00      57910.58         0.40994E+03   0.17400E+03   0.15168E+04   0.00000E+00
       0.00      57950.90         0.40752E+03   0.17297E+03   0.15079E+04   0.00000E+00
       0.00      57991.23         0.40514E+03   0.17195E+03   0.14990E+04   0.00000E+00
       0.00      58031.56         0.40278E+03   0.17095E+03   0.14903E+04   0.00000E+00
       0.00      58071.89         0.40045E+03   0.16996E+03   0.14817E+04   0.00000E+00
       0.00      58112.22         0.39815E+03   0.16898E+03   0.14732E+04   0.00000E+00
       0.00      58152.54         0.39587E+03   0.16801E+03   0.14648E+04   0.00000E+00
       0.00      58192.87         0.39362E+03   0.16705E+03   0.14565E+04   0.00000E+00
       0.00      58233.20         0.39140E+03   0.16610E+03   0.14483E+04   0.00000E+00
       0.00      58273.53         0.38920E+03   0.16517E+03   0.14402E+04   0.00000E+00
       0.00      58313.85         0.38702E+03   0.16424E+03   0.14322E+04   0.00000E+00
       0.00      58354.18         0.38487E+03   0.16333E+03   0.14242E+04   0.00000E+00
       0.00      58394.51         0.38275E+03   0.16242E+03   0.14164E+04   0.00000E+00
       0.00      58434.84         0.38065E+03   0.16153E+03   0.14086E+04   0.00000E+00
       0.00      58475.17         0.37857E+03   0.16064E+03   0.14010E+04   0.00000E+00
       0.00      58515.49         0.37651E+03   0.15977E+03   0.13934E+04   0.00000E+00
       0.00      58555.82         0.37448E+03   0.15890E+03   0.13859E+04   0.00000E+00
       0.00      58596.15         0.37247E+03   0.15805E+03   0.13784E+04   0.00000E+00
       0.00      58636.48         0.37048E+03   0.15720E+03   0.13711E+04   0.00000E+00
       0.00      58676.80         0.36852E+03   0.15636E+03   0.13638E+04   0.00000E+00
       0.00      58717.13         0.36657E+03   0.15554E+03   0.13567E+04   0.00000E+00
       0.00      58757.46         0.36465E+03   0.15472E+03   0.13496E+04   0.00000E+00
