 full2D RR spectrum in 10**-30 cm**2 sr**-1 molec**-1
      vib freq    incident freq      dsigma/dOmega
       0.0000      32262.1600         0.15908E+06
       0.0000      32302.4877         0.16090E+06
       0.0000      32342.8154         0.16275E+06
       0.0000      32383.1431         0.16463E+06
       0.0000      32423.4708         0.16654E+06
       0.0000      32463.7985         0.16849E+06
       0.0000      32504.1262         0.17047E+06
       0.0000      32544.4539         0.17249E+06
       0.0000      32584.7816         0.17454E+06
       0.0000      32625.1093         0.17662E+06
       0.0000      32665.4370         0.17875E+06
       0.0000      32705.7647         0.18091E+06
       0.0000      32746.0924         0.18311E+06
       0.0000      32786.4201         0.18535E+06
       0.0000      32826.7478         0.18763E+06
       0.0000      32867.0755         0.18995E+06
       0.0000      32907.4032         0.19232E+06
       0.0000      32947.7309         0.19473E+06
       0.0000      32988.0586         0.19718E+06
       0.0000      33028.3863         0.19968E+06
       0.0000      33068.7140         0.20223E+06
       0.0000      33109.0417         0.20482E+06
       0.0000      33149.3694         0.20747E+06
       0.0000      33189.6971         0.21017E+06
       0.0000      33230.0248         0.21292E+06
       0.0000      33270.3525         0.21572E+06
       0.0000      33310.6802         0.21859E+06
       0.0000      33351.0079         0.22150E+06
       0.0000      33391.3356         0.22448E+06
       0.0000      33431.6633         0.22752E+06
       0.0000      33471.9910         0.23062E+06
       0.0000      33512.3187         0.23378E+06
       0.0000      33552.6464         0.23701E+06
       0.0000      33592.9741         0.24031E+06
       0.0000      33633.3018         0.24367E+06
       0.0000      33673.6295         0.24711E+06
       0.0000      33713.9572         0.25062E+06
       0.0000      33754.2849         0.25421E+06
       0.0000      33794.6126         0.25788E+06
       0.0000      33834.9403         0.26162E+06
       0.0000      33875.2680         0.26545E+06
       0.0000      33915.5957         0.26937E+06
       0.0000      33955.9234         0.27337E+06
       0.0000      33996.2511         0.27747E+06
       0.0000      34036.5788         0.28166E+06
       0.0000      34076.9065         0.28595E+06
       0.0000      34117.2342         0.29034E+06
       0.0000      34157.5619         0.29483E+06
       0.0000      34197.8896         0.29944E+06
       0.0000      34238.2173         0.30415E+06
       0.0000      34278.5450         0.30898E+06
       0.0000      34318.8727         0.31393E+06
       0.0000      34359.2004         0.31900E+06
       0.0000      34399.5281         0.32419E+06
       0.0000      34439.8558         0.32952E+06
       0.0000      34480.1835         0.33499E+06
       0.0000      34520.5112         0.34060E+06
       0.0000      34560.8389         0.34636E+06
       0.0000      34601.1666         0.35228E+06
       0.0000      34641.4943         0.35834E+06
       0.0000      34681.8220         0.36459E+06
       0.0000      34722.1497         0.37099E+06
       0.0000      34762.4774         0.37758E+06
       0.0000      34802.8051         0.38435E+06
       0.0000      34843.1328         0.39132E+06
       0.0000      34883.4605         0.39849E+06
       0.0000      34923.7882         0.40586E+06
       0.0000      34964.1159         0.41346E+06
       0.0000      35004.4436         0.42129E+06
       0.0000      35044.7713         0.42935E+06
       0.0000      35085.0990         0.43767E+06
       0.0000      35125.4267         0.44624E+06
       0.0000      35165.7544         0.45509E+06
       0.0000      35206.0821         0.46423E+06
       0.0000      35246.4098         0.47367E+06
       0.0000      35286.7375         0.48340E+06
       0.0000      35327.0652         0.49348E+06
       0.0000      35367.3929         0.50390E+06
       0.0000      35407.7206         0.51469E+06
       0.0000      35448.0483         0.52585E+06
       0.0000      35488.3760         0.53742E+06
       0.0000      35528.7037         0.54941E+06
       0.0000      35569.0314         0.56185E+06
       0.0000      35609.3591         0.57476E+06
       0.0000      35649.6868         0.58816E+06
       0.0000      35690.0145         0.60210E+06
       0.0000      35730.3422         0.61659E+06
       0.0000      35770.6699         0.63167E+06
