  0.396440502690391       0.984919614558674       -1.09780544176151     
   1.18932150807117       -1.09232563585922      -0.800644839316877     
   1.98220251345196      -0.611189854072089       0.970779614831781     
   2.77508351883274       0.777216928884382       0.461953138626732     
   3.56796452421352       0.362209586244080      -0.565225809811679     
   4.36084552959430      -0.372645637221450      -0.297419488552947     
   5.15372653497509      -0.248451133345391       0.216405243115053     
   5.94660754035587       9.941137001405558E-002  0.202470996411995     
   6.73948854573665       0.154616586012124      -1.838661814277632E-002
   7.53236955111743       3.171934620298721E-002 -0.105525474869909     
   8.32525055649822      -5.847458320234912E-002 -5.620221973063111E-002
   9.11813156187900      -6.037041138351130E-002  1.737681589319507E-002
   9.91101256725978      -1.437671079306384E-002  4.960132512860764E-002
   10.7038935726406       2.930962854423966E-002  3.451300504748651E-002
   11.4967745780213       4.212792812409927E-002 -4.769208485279133E-003
   12.2896555834021       1.916177006002445E-002 -3.770911326777179E-002
   13.0825365887829      -2.299268803890973E-002 -3.834467839956016E-002
   13.8754175941637      -4.963485252675302E-002  6.939649140124092E-004
   14.6682985995445      -2.585106075897907E-002  5.108520734941936E-002
   15.4611796049253       4.205529510020259E-002  5.309213528774510E-002
   16.2540606103060       7.767048579850865E-002 -2.321738235479145E-002
   17.0469416156868       3.540491358399591E-003 -9.676872493789927E-002
   17.8398226210676      -0.108351666892107      -3.531741865872316E-002
   18.6327036264484      -6.852160292530700E-002  0.111267828644102     
   19.4255846318292       0.105231312525699       9.932069258935118E-002
   20.2184656372100       0.124184790541581      -9.075627061919529E-002
   21.0113466425907      -6.911727496712489E-002 -0.140409167586184     
   21.8042276479715      -0.146463121279704       4.233310946471922E-002
   22.5971086533523       1.308184235280443E-002  0.142074025068916     
   23.3899896587331       0.128086815407006       1.554668276306834E-002
   24.1828706641139       4.045561600780737E-002 -0.106222868066313     
   24.9757516694946      -7.883739441994495E-002 -5.899509162129149E-002
   25.7686326748754      -6.933766785466439E-002  4.869609013089470E-002
   26.5615136802562       1.874423226627906E-002  7.070042652128199E-002
   27.3543946856370       6.340201084818253E-002  8.151884188179453E-003
   28.1472756910178       2.948062835722134E-002 -4.877778282112485E-002
   28.9401566963986      -2.898521317612016E-002 -4.334460181624086E-002
   29.7330377017793      -4.866580626699801E-002  6.730859931696052E-003
   30.5259187071601      -1.505017314366711E-002  4.530571735355093E-002
   31.3187997125409       3.408261474798543E-002  3.353011606322559E-002
   32.1116807179217       4.630661098705863E-002 -1.668256933795216E-002
   32.9045617233025       4.526464954490033E-003 -5.167121753670923E-002
   33.6974427286833      -4.880108236993659E-002 -2.675692785416451E-002
   34.4903237340640      -4.711136175004317E-002  3.785396826725023E-002
   35.2832047394448       1.995645323461531E-002  6.290551831909774E-002
   36.0760857448256       7.196954503111527E-002  2.914151584956452E-003
   36.8689667502064       2.814277137881530E-002 -7.289465592131320E-002
   37.6618477555872      -6.519907428589160E-002 -5.276295875227886E-002
   38.4547287609680      -7.378678423318985E-002  4.939607644195089E-002
