# full2D RR spectrum in 10**-30 cm**2 sr**-1 molec**-1
#     vib freq    incident freq      dsigma/dOmega
       0.0000      32262.1600         0.48140E+04
       0.0000      32294.4222         0.48314E+04
       0.0000      32326.6843         0.48489E+04
       0.0000      32358.9465         0.48664E+04
       0.0000      32391.2086         0.48841E+04
       0.0000      32423.4708         0.49019E+04
       0.0000      32455.7330         0.49199E+04
       0.0000      32487.9951         0.49379E+04
       0.0000      32520.2573         0.49560E+04
       0.0000      32552.5194         0.49742E+04
       0.0000      32584.7816         0.49926E+04
       0.0000      32617.0438         0.50110E+04
       0.0000      32649.3059         0.50296E+04
       0.0000      32681.5681         0.50483E+04
       0.0000      32713.8302         0.50671E+04
       0.0000      32746.0924         0.50860E+04
       0.0000      32778.3546         0.51050E+04
       0.0000      32810.6167         0.51241E+04
       0.0000      32842.8789         0.51434E+04
       0.0000      32875.1410         0.51627E+04
       0.0000      32907.4032         0.51822E+04
       0.0000      32939.6654         0.52018E+04
       0.0000      32971.9275         0.52215E+04
       0.0000      33004.1897         0.52414E+04
       0.0000      33036.4518         0.52613E+04
       0.0000      33068.7140         0.52814E+04
       0.0000      33100.9762         0.53016E+04
       0.0000      33133.2383         0.53220E+04
       0.0000      33165.5005         0.53424E+04
       0.0000      33197.7626         0.53630E+04
       0.0000      33230.0248         0.53837E+04
       0.0000      33262.2870         0.54045E+04
       0.0000      33294.5491         0.54255E+04
       0.0000      33326.8113         0.54465E+04
       0.0000      33359.0734         0.54678E+04
       0.0000      33391.3356         0.54891E+04
       0.0000      33423.5978         0.55106E+04
       0.0000      33455.8599         0.55322E+04
       0.0000      33488.1221         0.55539E+04
       0.0000      33520.3842         0.55758E+04
       0.0000      33552.6464         0.55978E+04
       0.0000      33584.9086         0.56199E+04
       0.0000      33617.1707         0.56422E+04
       0.0000      33649.4329         0.56646E+04
       0.0000      33681.6950         0.56872E+04
       0.0000      33713.9572         0.57099E+04
       0.0000      33746.2194         0.57327E+04
       0.0000      33778.4815         0.57557E+04
       0.0000      33810.7437         0.57788E+04
       0.0000      33843.0058         0.58021E+04
       0.0000      33875.2680         0.58255E+04
       0.0000      33907.5302         0.58490E+04
       0.0000      33939.7923         0.58727E+04
       0.0000      33972.0545         0.58966E+04
       0.0000      34004.3166         0.59206E+04
       0.0000      34036.5788         0.59447E+04
       0.0000      34068.8410         0.59690E+04
       0.0000      34101.1031         0.59935E+04
       0.0000      34133.3653         0.60181E+04
       0.0000      34165.6274         0.60428E+04
       0.0000      34197.8896         0.60677E+04
       0.0000      34230.1518         0.60928E+04
       0.0000      34262.4139         0.61180E+04
       0.0000      34294.6761         0.61434E+04
       0.0000      34326.9382         0.61690E+04
       0.0000      34359.2004         0.61947E+04
       0.0000      34391.4626         0.62206E+04
       0.0000      34423.7247         0.62466E+04
       0.0000      34455.9869         0.62728E+04
       0.0000      34488.2490         0.62992E+04
       0.0000      34520.5112         0.63257E+04
       0.0000      34552.7734         0.63524E+04
       0.0000      34585.0355         0.63793E+04
       0.0000      34617.2977         0.64063E+04
       0.0000      34649.5598         0.64335E+04
       0.0000      34681.8220         0.64609E+04
       0.0000      34714.0842         0.64885E+04
       0.0000      34746.3463         0.65162E+04
       0.0000      34778.6085         0.65442E+04
       0.0000      34810.8706         0.65723E+04
       0.0000      34843.1328         0.66005E+04
       0.0000      34875.3950         0.66290E+04
       0.0000      34907.6571         0.66577E+04
       0.0000      34939.9193         0.66865E+04
       0.0000      34972.1814         0.67155E+04
       0.0000      35004.4436         0.67447E+04
       0.0000      35036.7058         0.67741E+04
       0.0000      35068.9679         0.68037E+04
       0.0000      35101.2301         0.68335E+04
       0.0000      35133.4922         0.68634E+04
       0.0000      35165.7544         0.68936E+04
       0.0000      35198.0166         0.69240E+04
       0.0000      35230.2787         0.69545E+04
       0.0000      35262.5409         0.69853E+04
       0.0000      35294.8030         0.70163E+04
       0.0000      35327.0652         0.70474E+04
       0.0000      35359.3274         0.70788E+04
       0.0000      35391.5895         0.71104E+04
       0.0000      35423.8517         0.71422E+04
       0.0000      35456.1138         0.71742E+04
       0.0000      35488.3760         0.72064E+04
       0.0000      35520.6382         0.72388E+04
       0.0000      35552.9003         0.72714E+04
       0.0000      35585.1625         0.73043E+04
       0.0000      35617.4246         0.73374E+04
       0.0000      35649.6868         0.73706E+04
       0.0000      35681.9490         0.74041E+04
       0.0000      35714.2111         0.74379E+04
       0.0000      35746.4733         0.74718E+04
       0.0000      35778.7354         0.75060E+04
       0.0000      35810.9976         0.75404E+04
       0.0000      35843.2598         0.75751E+04
       0.0000      35875.5219         0.76100E+04
       0.0000      35907.7841         0.76451E+04
       0.0000      35940.0462         0.76804E+04
       0.0000      35972.3084         0.77160E+04
       0.0000      36004.5706         0.77518E+04
       0.0000      36036.8327         0.77879E+04
       0.0000      36069.0949         0.78242E+04
       0.0000      36101.3570         0.78608E+04
       0.0000      36133.6192         0.78976E+04
       0.0000      36165.8814         0.79346E+04
       0.0000      36198.1435         0.79720E+04
       0.0000      36230.4057         0.80095E+04
       0.0000      36262.6678         0.80473E+04
       0.0000      36294.9300         0.80854E+04
       0.0000      36327.1922         0.81238E+04
       0.0000      36359.4543         0.81624E+04
       0.0000      36391.7165         0.82012E+04
       0.0000      36423.9786         0.82404E+04
