# full2D RR spectrum in 10**-30 cm**2 sr**-1 molec**-1
#     vib freq    incident freq      dsigma/dOmega
       0.0000      32262.1600         0.32268E+04
       0.0000      32294.4222         0.33393E+04
       0.0000      32326.6843         0.34524E+04
       0.0000      32358.9465         0.35659E+04
       0.0000      32391.2086         0.36797E+04
       0.0000      32423.4708         0.37936E+04
       0.0000      32455.7330         0.39075E+04
       0.0000      32487.9951         0.40213E+04
       0.0000      32520.2573         0.41347E+04
       0.0000      32552.5194         0.42477E+04
       0.0000      32584.7816         0.43600E+04
       0.0000      32617.0438         0.44716E+04
       0.0000      32649.3059         0.45823E+04
       0.0000      32681.5681         0.46921E+04
       0.0000      32713.8302         0.48007E+04
       0.0000      32746.0924         0.49080E+04
       0.0000      32778.3546         0.50141E+04
       0.0000      32810.6167         0.51186E+04
       0.0000      32842.8789         0.52217E+04
       0.0000      32875.1410         0.53231E+04
       0.0000      32907.4032         0.54228E+04
       0.0000      32939.6654         0.55207E+04
       0.0000      32971.9275         0.56168E+04
       0.0000      33004.1897         0.57110E+04
       0.0000      33036.4518         0.58032E+04
       0.0000      33068.7140         0.58935E+04
       0.0000      33100.9762         0.59818E+04
       0.0000      33133.2383         0.60680E+04
       0.0000      33165.5005         0.61522E+04
       0.0000      33197.7626         0.62344E+04
       0.0000      33230.0248         0.63145E+04
       0.0000      33262.2870         0.63926E+04
       0.0000      33294.5491         0.64687E+04
       0.0000      33326.8113         0.65428E+04
       0.0000      33359.0734         0.66149E+04
       0.0000      33391.3356         0.66851E+04
       0.0000      33423.5978         0.67534E+04
       0.0000      33455.8599         0.68198E+04
       0.0000      33488.1221         0.68844E+04
       0.0000      33520.3842         0.69472E+04
       0.0000      33552.6464         0.70084E+04
       0.0000      33584.9086         0.70678E+04
       0.0000      33617.1707         0.71257E+04
       0.0000      33649.4329         0.71821E+04
       0.0000      33681.6950         0.72370E+04
       0.0000      33713.9572         0.72905E+04
       0.0000      33746.2194         0.73427E+04
       0.0000      33778.4815         0.73936E+04
       0.0000      33810.7437         0.74433E+04
       0.0000      33843.0058         0.74918E+04
       0.0000      33875.2680         0.75393E+04
       0.0000      33907.5302         0.75858E+04
       0.0000      33939.7923         0.76313E+04
       0.0000      33972.0545         0.76760E+04
       0.0000      34004.3166         0.77198E+04
       0.0000      34036.5788         0.77629E+04
       0.0000      34068.8410         0.78053E+04
       0.0000      34101.1031         0.78471E+04
       0.0000      34133.3653         0.78882E+04
       0.0000      34165.6274         0.79289E+04
       0.0000      34197.8896         0.79691E+04
       0.0000      34230.1518         0.80088E+04
       0.0000      34262.4139         0.80481E+04
       0.0000      34294.6761         0.80872E+04
       0.0000      34326.9382         0.81259E+04
       0.0000      34359.2004         0.81644E+04
       0.0000      34391.4626         0.82026E+04
       0.0000      34423.7247         0.82407E+04
       0.0000      34455.9869         0.82787E+04
       0.0000      34488.2490         0.83165E+04
       0.0000      34520.5112         0.83543E+04
       0.0000      34552.7734         0.83920E+04
       0.0000      34585.0355         0.84297E+04
       0.0000      34617.2977         0.84674E+04
       0.0000      34649.5598         0.85051E+04
       0.0000      34681.8220         0.85429E+04
       0.0000      34714.0842         0.85808E+04
       0.0000      34746.3463         0.86187E+04
       0.0000      34778.6085         0.86568E+04
       0.0000      34810.8706         0.86949E+04
       0.0000      34843.1328         0.87333E+04
       0.0000      34875.3950         0.87717E+04
       0.0000      34907.6571         0.88104E+04
       0.0000      34939.9193         0.88492E+04
       0.0000      34972.1814         0.88882E+04
       0.0000      35004.4436         0.89274E+04
       0.0000      35036.7058         0.89668E+04
       0.0000      35068.9679         0.90065E+04
       0.0000      35101.2301         0.90464E+04
       0.0000      35133.4922         0.90865E+04
       0.0000      35165.7544         0.91268E+04
       0.0000      35198.0166         0.91674E+04
       0.0000      35230.2787         0.92083E+04
       0.0000      35262.5409         0.92494E+04
       0.0000      35294.8030         0.92908E+04
       0.0000      35327.0652         0.93325E+04
       0.0000      35359.3274         0.93745E+04
       0.0000      35391.5895         0.94167E+04
       0.0000      35423.8517         0.94592E+04
       0.0000      35456.1138         0.95021E+04
       0.0000      35488.3760         0.95452E+04
