      -66.30030      0.60825286E-014
      -62.24700      0.54731206E-013
      -58.19371      0.44506617E-012
      -54.14041      0.32707929E-011
      -50.08711      0.21723044E-010
      -46.03382      0.13038510E-009
      -41.98052      0.70725420E-009
      -37.92723      0.34670849E-008
      -33.87393      0.15360184E-007
      -29.82063      0.61499827E-007
      -25.76734      0.22253635E-006
      -21.71404      0.72775300E-006
      -17.66074      0.21509651E-005
      -13.60745      0.57460049E-005
       -9.55415      0.13874273E-004
       -5.50086      0.30284105E-004
       -1.44756      0.59767473E-004
        2.60574      0.10668780E-003
        6.65903      0.17236501E-003
       10.71233      0.25235151E-003
       14.76563      0.33559549E-003
       18.81892      0.40725228E-003
       22.87222      0.45489463E-003
       26.92551      0.47508610E-003
       30.97881      0.47597016E-003
       35.03211      0.47332159E-003
       39.08540      0.48163353E-003
       43.13870      0.50538604E-003
       47.19200      0.53591959E-003
       51.24529      0.55593859E-003
       55.29859      0.54888766E-003
       59.35189      0.50758317E-003
       63.40518      0.43745081E-003
       67.45848      0.35358784E-003
       71.51177      0.27460774E-003
       75.56507      0.21724722E-003
       79.61837      0.19395819E-003
       83.67166      0.21330866E-003
       87.72496      0.28207002E-003
       91.77826      0.40870184E-003
       95.83155      0.60942216E-003
       99.88485      0.91887255E-003
      103.93814      0.14064061E-002
      107.99144      0.21945143E-002
      112.04474      0.34665993E-002
      116.09803      0.54411847E-002
      120.15133      0.82916323E-002
      124.20463      0.12018489E-001
      128.25792      0.16330527E-001
      132.31122      0.20624050E-001
      136.36452      0.24123151E-001
      140.41781      0.26151013E-001
      144.47111      0.26402679E-001
      148.52440      0.25065037E-001
      152.57770      0.22711402E-001
      156.63100      0.20032452E-001
      160.68429      0.17556955E-001
      164.73759      0.15504377E-001
      168.79089      0.13814800E-001
      172.84418      0.12294231E-001
      176.89748      0.10767096E-001
      180.95077      0.91590793E-002
      185.00407      0.75006309E-002
      189.05737      0.58876516E-002
      193.11066      0.44381660E-002
      197.16396      0.32609091E-002
      201.21726      0.24331425E-002
      205.27055      0.19823809E-002
      209.32385      0.18732810E-002
      213.37714      0.20067290E-002
      217.43044      0.22382125E-002
      221.48374      0.24157379E-002
      225.53703      0.24260026E-002
      229.59033      0.22285750E-002
      233.64363      0.18604918E-002
      237.69692      0.14092791E-002
      241.75022      0.97048673E-003
      245.80352      0.61266806E-003
      249.85681      0.36417782E-003
      253.91011      0.22065446E-003
      257.96340      0.16156963E-003
      262.01670      0.16396877E-003
      266.07000      0.20818287E-003
      270.12329      0.27742518E-003
      274.17659      0.35650015E-003
      278.22989      0.43354932E-003
      282.28318      0.50457337E-003
      286.33648      0.57652544E-003
      290.38977      0.66424457E-003
      294.44307      0.78056260E-003
      298.49637      0.92518093E-003
      302.54966      0.10814114E-002
      306.60296      0.12267378E-002
      310.65626      0.13541751E-002
      314.70955      0.14921169E-002
      318.76285      0.17072074E-002
      322.81614      0.20808129E-002
      326.86944      0.26632067E-002
      330.92274      0.34252300E-002
      334.97603      0.42365513E-002
      339.02933      0.48933397E-002
      343.08263      0.51930820E-002
      347.13592      0.50224163E-002
      351.18922      0.44091451E-002
      355.24252      0.35080882E-002
      359.29581      0.25315879E-002
      363.34911      0.16682424E-002
      367.40240      0.10343340E-002
      371.45570      0.67617800E-003
      375.50900      0.61270727E-003
      379.56229      0.89450554E-003
      383.61559      0.16559026E-002
      387.66889      0.31365940E-002
      391.72218      0.56440884E-002
      395.77548      0.94346748E-002
      399.82877      0.14531786E-001
      403.88207      0.20570761E-001
      407.93537      0.26800855E-001
      411.98866      0.32315789E-001
      416.04196      0.36421788E-001
      420.09526      0.38906078E-001
      424.14855      0.39996875E-001
      428.20185      0.40033191E-001
      432.25514      0.39110255E-001
      436.30844      0.36998762E-001
      440.36174      0.33404453E-001
      444.41503      0.28344086E-001
      448.46833      0.22326525E-001
      452.52163      0.16204765E-001
      456.57492      0.10825102E-001
      460.62822      0.67186039E-002
      464.68152      0.39966144E-002
      468.73481      0.24438291E-002
      472.78811      0.16961892E-002
      476.84140      0.13947639E-002
      480.89470      0.12700130E-002
      484.94800      0.11647837E-002
      489.00129      0.10223731E-002
      493.05459      0.86084338E-003
      497.10789      0.74607654E-003
      501.16118      0.76986862E-003
      505.21448      0.10323677E-002
      509.26777      0.16204968E-002
      513.32107      0.25734028E-002
      517.37437      0.38394893E-002
      521.42766      0.52518157E-002
      525.48096      0.65596658E-002
      529.53426      0.75341079E-002
      533.58755      0.81162937E-002
      537.64085      0.85293147E-002
      541.69415      0.92657736E-002
      545.74744      0.10909901E-001
      549.80074      0.13838211E-001
      553.85403      0.17927971E-001
      557.90733      0.22441442E-001
      561.96063      0.26203270E-001
      566.01392      0.28042260E-001
      570.06722      0.27296575E-001
      574.12052      0.24109371E-001
      578.17381      0.19350347E-001
      582.22711      0.14225523E-001
      586.28040      0.98142754E-002
      590.33370      0.67743328E-002
      594.38700      0.53096826E-002
      598.44029      0.53352920E-002
      602.49359      0.66993414E-002
      606.54689      0.93408221E-002
      610.60018      0.13313188E-001
      614.65348      0.18658627E-001
      618.70677      0.25178100E-001
      622.76007      0.32213567E-001
      626.81337      0.38602951E-001
      630.86666      0.42922535E-001
      634.91996      0.43976560E-001
      638.97326      0.41309670E-001
      643.02655      0.35449183E-001
      647.07985      0.27716709E-001
      651.13315      0.19707051E-001
      655.18644      0.12724829E-001
      659.23974      0.74557874E-002
      663.29303      0.39651222E-002
      667.34633      0.19197338E-002
      671.39963      0.85576447E-003
      675.45292      0.36394135E-003
      679.50622      0.16168313E-003
      683.55952      0.86421075E-004
      687.61281      0.58397702E-004
      691.66611      0.44427948E-004
      695.71940      0.33532036E-004
      699.77270      0.23624726E-004
      703.82600      0.15271953E-004
      707.87929      0.93113281E-005
      711.93259      0.66194538E-005
      715.98589      0.95360212E-005
      720.03918      0.25597926E-004
      724.09248      0.75366370E-004
      728.14577      0.20640199E-003
      732.19907      0.51281589E-003
      736.25237      0.11521444E-002
      740.30566      0.23398149E-002
      744.35896      0.42952029E-002
      748.41226      0.71276207E-002
      752.46555      0.10693420E-001
      756.51885      0.14507123E-001
      760.57215      0.17801874E-001
      764.62544      0.19768504E-001
      768.67874      0.19881779E-001
      772.73203      0.18138130E-001
      776.78533      0.15066102E-001
      780.83863      0.11516664E-001
      784.89192      0.83832563E-002
      788.94522      0.64280480E-002
      792.99852      0.62859885E-002
      797.05181      0.85649615E-002
      801.10511      0.13864337E-001
      805.15840      0.22561454E-001
      809.21170      0.34374269E-001
      813.26500      0.47933751E-001
      817.31829      0.60739791E-001
      821.37159      0.69758648E-001
      825.42489      0.72529207E-001
      829.47818      0.68226230E-001
      833.53148      0.58044963E-001
      837.58477      0.44658830E-001
      841.63807      0.31085676E-001
      845.69137      0.19620883E-001
      849.74466      0.11340622E-001
      853.79796      0.62382392E-002
      857.85126      0.37005560E-002
      861.90455      0.29657468E-002
      865.95785      0.33675630E-002
      870.01115      0.43744355E-002
      874.06444      0.55424203E-002
      878.11774      0.64949191E-002
      882.17103      0.69671080E-002
      886.22433      0.68744341E-002
      890.27763      0.63334704E-002
      894.33092      0.55949644E-002
      898.38422      0.49143053E-002
      902.43752      0.44318185E-002
      906.49081      0.41293276E-002
      910.54411      0.38781811E-002
      914.59740      0.35374843E-002
      918.65070      0.30382112E-002
      922.70400      0.24093664E-002
      926.75729      0.17456526E-002
      930.81059      0.11498328E-002
      934.86389      0.68778279E-003
      938.91718      0.37487646E-003
      942.97048      0.18864788E-003
      947.02378      0.91023435E-004
      951.07707      0.46187080E-004
      955.13037      0.29445326E-004
      959.18366      0.30210458E-004
      963.23696      0.55978765E-004
      967.29026      0.14577085E-003
      971.34355      0.40214397E-003
      975.39685      0.10471523E-002
      979.45015      0.24914292E-002
      983.50344      0.53717051E-002
      987.55674      0.10473899E-001
      991.61003      0.18459328E-001
      995.66333      0.29402203E-001
      999.71663      0.42323999E-001
     1003.76992      0.55059595E-001
     1007.82322      0.64731851E-001
     1011.87652      0.68776749E-001
     1015.92981      0.66039551E-001
     1019.98311      0.57306811E-001
     1024.03640      0.44941773E-001
     1028.08970      0.31852381E-001
     1032.14300      0.20403150E-001
     1036.19629      0.11812975E-001
     1040.24959      0.61836688E-002
     1044.30289      0.29287950E-002
     1048.35618      0.12579100E-002
     1052.40948      0.49328290E-003
     1056.46278      0.18065422E-003
     1060.51607      0.66655466E-004
     1064.56937      0.30289216E-004
     1068.62266      0.21130491E-004
     1072.67596      0.20342689E-004
     1076.72926      0.21229571E-004
     1080.78255      0.21334535E-004
     1084.83585      0.19846207E-004
     1088.88915      0.16856512E-004
     1092.94244      0.13000326E-004
     1096.99574      0.90815768E-005
     1101.04903      0.57395933E-005
     1105.10233      0.32799676E-005
     1109.15563      0.16943703E-005
     1113.20892      0.79111996E-006
