  Raman shift    inc freq             spec           a**2         g**2         d**2
       0.00      33512.32         0.13615E+05   0.75619E+04   0.38912E+05   0.00000E+00
       0.00      33552.65         0.13773E+05   0.76414E+04   0.39420E+05   0.00000E+00
       0.00      33592.97         0.13935E+05   0.77225E+04   0.39938E+05   0.00000E+00
       0.00      33633.30         0.14100E+05   0.78052E+04   0.40468E+05   0.00000E+00
       0.00      33673.63         0.14269E+05   0.78897E+04   0.41010E+05   0.00000E+00
       0.00      33713.96         0.14442E+05   0.79760E+04   0.41565E+05   0.00000E+00
       0.00      33754.28         0.14618E+05   0.80640E+04   0.42131E+05   0.00000E+00
       0.00      33794.61         0.14798E+05   0.81540E+04   0.42711E+05   0.00000E+00
       0.00      33834.94         0.14982E+05   0.82459E+04   0.43305E+05   0.00000E+00
       0.00      33875.27         0.15171E+05   0.83398E+04   0.43912E+05   0.00000E+00
       0.00      33915.60         0.15363E+05   0.84356E+04   0.44534E+05   0.00000E+00
       0.00      33955.92         0.15560E+05   0.85337E+04   0.45170E+05   0.00000E+00
       0.00      33996.25         0.15762E+05   0.86340E+04   0.45822E+05   0.00000E+00
       0.00      34036.58         0.15968E+05   0.87365E+04   0.46490E+05   0.00000E+00
       0.00      34076.91         0.16179E+05   0.88412E+04   0.47174E+05   0.00000E+00
       0.00      34117.23         0.16396E+05   0.89484E+04   0.47875E+05   0.00000E+00
       0.00      34157.56         0.16617E+05   0.90582E+04   0.48594E+05   0.00000E+00
       0.00      34197.89         0.16844E+05   0.91703E+04   0.49330E+05   0.00000E+00
       0.00      34238.22         0.17076E+05   0.92853E+04   0.50086E+05   0.00000E+00
       0.00      34278.55         0.17315E+05   0.94029E+04   0.50861E+05   0.00000E+00
       0.00      34318.87         0.17559E+05   0.95234E+04   0.51656E+05   0.00000E+00
       0.00      34359.20         0.17809E+05   0.96468E+04   0.52472E+05   0.00000E+00
       0.00      34399.53         0.18066E+05   0.97733E+04   0.53310E+05   0.00000E+00
       0.00      34439.86         0.18329E+05   0.99028E+04   0.54170E+05   0.00000E+00
       0.00      34480.18         0.18599E+05   0.10036E+05   0.55053E+05   0.00000E+00
       0.00      34520.51         0.18877E+05   0.10172E+05   0.55961E+05   0.00000E+00
       0.00      34560.84         0.19162E+05   0.10312E+05   0.56894E+05   0.00000E+00
       0.00      34601.17         0.19454E+05   0.10455E+05   0.57853E+05   0.00000E+00
       0.00      34641.49         0.19755E+05   0.10602E+05   0.58839E+05   0.00000E+00
       0.00      34681.82         0.20064E+05   0.10753E+05   0.59854E+05   0.00000E+00
       0.00      34722.15         0.20381E+05   0.10908E+05   0.60898E+05   0.00000E+00
       0.00      34762.48         0.20708E+05   0.11068E+05   0.61973E+05   0.00000E+00
       0.00      34802.81         0.21043E+05   0.11231E+05   0.63079E+05   0.00000E+00
       0.00      34843.13         0.21389E+05   0.11400E+05   0.64219E+05   0.00000E+00
       0.00      34883.46         0.21745E+05   0.11573E+05   0.65393E+05   0.00000E+00
       0.00      34923.79         0.22111E+05   0.11750E+05   0.66604E+05   0.00000E+00
       0.00      34964.12         0.22489E+05   0.11934E+05   0.67853E+05   0.00000E+00
       0.00      35004.44         0.22877E+05   0.12122E+05   0.69140E+05   0.00000E+00
       0.00      35044.77         0.23278E+05   0.12316E+05   0.70470E+05   0.00000E+00
       0.00      35085.10         0.23692E+05   0.12516E+05   0.71842E+05   0.00000E+00
       0.00      35125.43         0.24119E+05   0.12722E+05   0.73260E+05   0.00000E+00
       0.00      35165.75         0.24559E+05   0.12935E+05   0.74725E+05   0.00000E+00
       0.00      35206.08         0.25014E+05   0.13154E+05   0.76240E+05   0.00000E+00
       0.00      35246.41         0.25484E+05   0.13381E+05   0.77807E+05   0.00000E+00
       0.00      35286.74         0.25970E+05   0.13614E+05   0.79428E+05   0.00000E+00
       0.00      35327.07         0.26472E+05   0.13855E+05   0.81107E+05   0.00000E+00
       0.00      35367.39         0.26992E+05   0.14105E+05   0.82846E+05   0.00000E+00
       0.00      35407.72         0.27530E+05   0.14363E+05   0.84648E+05   0.00000E+00
       0.00      35448.05         0.28088E+05   0.14629E+05   0.86518E+05   0.00000E+00
       0.00      35488.38         0.28666E+05   0.14905E+05   0.88458E+05   0.00000E+00
       0.00      35528.70         0.29265E+05   0.15191E+05   0.90472E+05   0.00000E+00
       0.00      35569.03         0.29887E+05   0.15488E+05   0.92565E+05   0.00000E+00
       0.00      35609.36         0.30533E+05   0.15795E+05   0.94741E+05   0.00000E+00
       0.00      35649.69         0.31204E+05   0.16114E+05   0.97004E+05   0.00000E+00
       0.00      35690.01         0.31901E+05   0.16445E+05   0.99360E+05   0.00000E+00
       0.00      35730.34         0.32628E+05   0.16790E+05   0.10182E+06   0.00000E+00
       0.00      35770.67         0.33383E+05   0.17147E+05   0.10437E+06   0.00000E+00
       0.00      35811.00         0.34171E+05   0.17520E+05   0.10704E+06   0.00000E+00
       0.00      35851.33         0.34993E+05   0.17908E+05   0.10983E+06   0.00000E+00
       0.00      35891.65         0.35851E+05   0.18312E+05   0.11275E+06   0.00000E+00
       0.00      35931.98         0.36747E+05   0.18734E+05   0.11580E+06   0.00000E+00
       0.00      35972.31         0.37684E+05   0.19174E+05   0.11899E+06   0.00000E+00
       0.00      36012.64         0.38665E+05   0.19634E+05   0.12234E+06   0.00000E+00
       0.00      36052.96         0.39692E+05   0.20116E+05   0.12585E+06   0.00000E+00
       0.00      36093.29         0.40770E+05   0.20620E+05   0.12954E+06   0.00000E+00
       0.00      36133.62         0.41901E+05   0.21148E+05   0.13341E+06   0.00000E+00
       0.00      36173.95         0.43091E+05   0.21703E+05   0.13749E+06   0.00000E+00
       0.00      36214.27         0.44342E+05   0.22285E+05   0.14179E+06   0.00000E+00
       0.00      36254.60         0.45661E+05   0.22898E+05   0.14633E+06   0.00000E+00
       0.00      36294.93         0.47053E+05   0.23544E+05   0.15113E+06   0.00000E+00
       0.00      36335.26         0.48523E+05   0.24225E+05   0.15620E+06   0.00000E+00
       0.00      36375.59         0.50079E+05   0.24944E+05   0.16158E+06   0.00000E+00
       0.00      36415.91         0.51726E+05   0.25704E+05   0.16729E+06   0.00000E+00
       0.00      36456.24         0.53475E+05   0.26510E+05   0.17335E+06   0.00000E+00
       0.00      36496.57         0.55334E+05   0.27364E+05   0.17980E+06   0.00000E+00
       0.00      36536.90         0.57312E+05   0.28272E+05   0.18669E+06   0.00000E+00
       0.00      36577.22         0.59421E+05   0.29238E+05   0.19404E+06   0.00000E+00
       0.00      36617.55         0.61674E+05   0.30267E+05   0.20190E+06   0.00000E+00
       0.00      36657.88         0.64084E+05   0.31365E+05   0.21033E+06   0.00000E+00
       0.00      36698.21         0.66666E+05   0.32540E+05   0.21938E+06   0.00000E+00
       0.00      36738.53         0.69437E+05   0.33797E+05   0.22911E+06   0.00000E+00
       0.00      36778.86         0.72414E+05   0.35145E+05   0.23958E+06   0.00000E+00
       0.00      36819.19         0.75616E+05   0.36591E+05   0.25087E+06   0.00000E+00
       0.00      36859.52         0.79062E+05   0.38143E+05   0.26305E+06   0.00000E+00
       0.00      36899.85         0.82771E+05   0.39808E+05   0.27619E+06   0.00000E+00
       0.00      36940.17         0.86758E+05   0.41593E+05   0.29035E+06   0.00000E+00
       0.00      36980.50         0.91037E+05   0.43501E+05   0.30559E+06   0.00000E+00
       0.00      37020.83         0.95605E+05   0.45531E+05   0.32191E+06   0.00000E+00
       0.00      37061.16         0.10045E+06   0.47674E+05   0.33926E+06   0.00000E+00
       0.00      37101.48         0.10552E+06   0.49908E+05   0.35752E+06   0.00000E+00
       0.00      37141.81         0.11074E+06   0.52191E+05   0.37639E+06   0.00000E+00
       0.00      37182.14         0.11596E+06   0.54457E+05   0.39537E+06   0.00000E+00
       0.00      37222.47         0.12094E+06   0.56600E+05   0.41364E+06   0.00000E+00
       0.00      37262.79         0.12537E+06   0.58474E+05   0.43007E+06   0.00000E+00
       0.00      37303.12         0.12883E+06   0.59893E+05   0.44316E+06   0.00000E+00
       0.00      37343.45         0.13085E+06   0.60658E+05   0.45123E+06   0.00000E+00
       0.00      37383.78         0.13103E+06   0.60596E+05   0.45279E+06   0.00000E+00
       0.00      37424.11         0.12917E+06   0.59633E+05   0.44705E+06   0.00000E+00
       0.00      37464.43         0.12543E+06   0.57849E+05   0.43446E+06   0.00000E+00
       0.00      37504.76         0.12034E+06   0.55495E+05   0.41684E+06   0.00000E+00
       0.00      37545.09         0.11470E+06   0.52940E+05   0.39706E+06   0.00000E+00
       0.00      37585.42         0.10940E+06   0.50567E+05   0.37821E+06   0.00000E+00
       0.00      37625.74         0.10512E+06   0.48677E+05   0.36284E+06   0.00000E+00
       0.00      37666.07         0.10226E+06   0.47434E+05   0.35242E+06   0.00000E+00
       0.00      37706.40         0.10090E+06   0.46866E+05   0.34736E+06   0.00000E+00
       0.00      37746.73         0.10090E+06   0.46893E+05   0.34716E+06   0.00000E+00
       0.00      37787.05         0.10193E+06   0.47369E+05   0.35076E+06   0.00000E+00
       0.00      37827.38         0.10363E+06   0.48124E+05   0.35684E+06   0.00000E+00
       0.00      37867.71         0.10563E+06   0.48992E+05   0.36407E+06   0.00000E+00
       0.00      37908.04         0.10760E+06   0.49841E+05   0.37134E+06   0.00000E+00
       0.00      37948.37         0.10937E+06   0.50586E+05   0.37791E+06   0.00000E+00
       0.00      37988.69         0.11084E+06   0.51195E+05   0.38346E+06   0.00000E+00
       0.00      38029.02         0.11203E+06   0.51675E+05   0.38797E+06   0.00000E+00
       0.00      38069.35         0.11298E+06   0.52055E+05   0.39166E+06   0.00000E+00
       0.00      38109.68         0.11379E+06   0.52375E+05   0.39482E+06   0.00000E+00
       0.00      38150.00         0.11455E+06   0.52677E+05   0.39776E+06   0.00000E+00
       0.00      38190.33         0.11536E+06   0.53004E+05   0.40084E+06   0.00000E+00
       0.00      38230.66         0.11631E+06   0.53404E+05   0.40442E+06   0.00000E+00
       0.00      38270.99         0.11756E+06   0.53934E+05   0.40900E+06   0.00000E+00
       0.00      38311.32         0.11924E+06   0.54663E+05   0.41515E+06   0.00000E+00
       0.00      38351.64         0.12154E+06   0.55662E+05   0.42348E+06   0.00000E+00
       0.00      38391.97         0.12458E+06   0.56986E+05   0.43455E+06   0.00000E+00
       0.00      38432.30         0.12845E+06   0.58662E+05   0.44864E+06   0.00000E+00
       0.00      38472.63         0.13313E+06   0.60676E+05   0.46575E+06   0.00000E+00
       0.00      38512.95         0.13850E+06   0.62975E+05   0.48553E+06   0.00000E+00
       0.00      38553.28         0.14438E+06   0.65466E+05   0.50732E+06   0.00000E+00
       0.00      38593.61         0.15048E+06   0.68022E+05   0.53012E+06   0.00000E+00
       0.00      38633.94         0.15645E+06   0.70486E+05   0.55265E+06   0.00000E+00
       0.00      38674.26         0.16190E+06   0.72689E+05   0.57350E+06   0.00000E+00
       0.00      38714.59         0.16646E+06   0.74477E+05   0.59129E+06   0.00000E+00
       0.00      38754.92         0.16985E+06   0.75742E+05   0.60499E+06   0.00000E+00
       0.00      38795.25         0.17197E+06   0.76442E+05   0.61409E+06   0.00000E+00
       0.00      38835.58         0.17285E+06   0.76608E+05   0.61869E+06   0.00000E+00
       0.00      38875.90         0.17272E+06   0.76348E+05   0.61954E+06   0.00000E+00
       0.00      38916.23         0.17195E+06   0.75825E+05   0.61793E+06   0.00000E+00
       0.00      38956.56         0.17095E+06   0.75221E+05   0.61539E+06   0.00000E+00
       0.00      38996.89         0.17009E+06   0.74690E+05   0.61328E+06   0.00000E+00
       0.00      39037.21         0.16954E+06   0.74296E+05   0.61229E+06   0.00000E+00
       0.00      39077.54         0.16923E+06   0.73997E+05   0.61221E+06   0.00000E+00
       0.00      39117.87         0.16885E+06   0.73659E+05   0.61196E+06   0.00000E+00
       0.00      39158.20         0.16801E+06   0.73109E+05   0.61007E+06   0.00000E+00
       0.00      39198.52         0.16637E+06   0.72216E+05   0.60530E+06   0.00000E+00
       0.00      39238.85         0.16384E+06   0.70947E+05   0.59718E+06   0.00000E+00
       0.00      39279.18         0.16056E+06   0.69377E+05   0.58617E+06   0.00000E+00
       0.00      39319.51         0.15686E+06   0.67654E+05   0.57345E+06   0.00000E+00
       0.00      39359.84         0.15312E+06   0.65943E+05   0.56042E+06   0.00000E+00
       0.00      39400.16         0.14967E+06   0.64382E+05   0.54830E+06   0.00000E+00
       0.00      39440.49         0.14673E+06   0.63051E+05   0.53790E+06   0.00000E+00
       0.00      39480.82         0.14435E+06   0.61976E+05   0.52955E+06   0.00000E+00
       0.00      39521.15         0.14252E+06   0.61135E+05   0.52316E+06   0.00000E+00
       0.00      39561.47         0.14112E+06   0.60482E+05   0.51840E+06   0.00000E+00
       0.00      39601.80         0.14004E+06   0.59959E+05   0.51481E+06   0.00000E+00
       0.00      39642.13         0.13915E+06   0.59515E+05   0.51194E+06   0.00000E+00
       0.00      39682.46         0.13838E+06   0.59120E+05   0.50952E+06   0.00000E+00
       0.00      39722.78         0.13771E+06   0.58771E+05   0.50748E+06   0.00000E+00
       0.00      39763.11         0.13719E+06   0.58484E+05   0.50596E+06   0.00000E+00
       0.00      39803.44         0.13687E+06   0.58286E+05   0.50519E+06   0.00000E+00
       0.00      39843.77         0.13681E+06   0.58196E+05   0.50537E+06   0.00000E+00
       0.00      39884.10         0.13702E+06   0.58217E+05   0.50658E+06   0.00000E+00
       0.00      39924.42         0.13747E+06   0.58334E+05   0.50872E+06   0.00000E+00
       0.00      39964.75         0.13809E+06   0.58517E+05   0.51156E+06   0.00000E+00
       0.00      40005.08         0.13881E+06   0.58731E+05   0.51480E+06   0.00000E+00
       0.00      40045.41         0.13956E+06   0.58948E+05   0.51820E+06   0.00000E+00
       0.00      40085.73         0.14028E+06   0.59150E+05   0.52156E+06   0.00000E+00
       0.00      40126.06         0.14097E+06   0.59331E+05   0.52482E+06   0.00000E+00
       0.00      40166.39         0.14162E+06   0.59493E+05   0.52798E+06   0.00000E+00
       0.00      40206.72         0.14227E+06   0.59651E+05   0.53116E+06   0.00000E+00
       0.00      40247.04         0.14296E+06   0.59819E+05   0.53449E+06   0.00000E+00
       0.00      40287.37         0.14373E+06   0.60017E+05   0.53815E+06   0.00000E+00
       0.00      40327.70         0.14460E+06   0.60251E+05   0.54224E+06   0.00000E+00
       0.00      40368.03         0.14555E+06   0.60508E+05   0.54671E+06   0.00000E+00
       0.00      40408.36         0.14652E+06   0.60757E+05   0.55130E+06   0.00000E+00
       0.00      40448.68         0.14736E+06   0.60944E+05   0.55556E+06   0.00000E+00
       0.00      40489.01         0.14795E+06   0.61007E+05   0.55892E+06   0.00000E+00
       0.00      40529.34         0.14812E+06   0.60887E+05   0.56080E+06   0.00000E+00
       0.00      40569.67         0.14778E+06   0.60545E+05   0.56077E+06   0.00000E+00
       0.00      40609.99         0.14688E+06   0.59974E+05   0.55865E+06   0.00000E+00
       0.00      40650.32         0.14548E+06   0.59204E+05   0.55460E+06   0.00000E+00
       0.00      40690.65         0.14372E+06   0.58298E+05   0.54911E+06   0.00000E+00
       0.00      40730.98         0.14178E+06   0.57335E+05   0.54289E+06   0.00000E+00
       0.00      40771.30         0.13985E+06   0.56386E+05   0.53658E+06   0.00000E+00
       0.00      40811.63         0.13803E+06   0.55491E+05   0.53063E+06   0.00000E+00
       0.00      40851.96         0.13634E+06   0.54650E+05   0.52512E+06   0.00000E+00
       0.00      40892.29         0.13469E+06   0.53833E+05   0.51980E+06   0.00000E+00
       0.00      40932.62         0.13300E+06   0.52996E+05   0.51431E+06   0.00000E+00
       0.00      40972.94         0.13118E+06   0.52108E+05   0.50831E+06   0.00000E+00
       0.00      41013.27         0.12920E+06   0.51160E+05   0.50167E+06   0.00000E+00
       0.00      41053.60         0.12709E+06   0.50169E+05   0.49450E+06   0.00000E+00
       0.00      41093.93         0.12493E+06   0.49165E+05   0.48705E+06   0.00000E+00
       0.00      41134.25         0.12280E+06   0.48184E+05   0.47965E+06   0.00000E+00
       0.00      41174.58         0.12077E+06   0.47255E+05   0.47258E+06   0.00000E+00
       0.00      41214.91         0.11889E+06   0.46395E+05   0.46604E+06   0.00000E+00
       0.00      41255.24         0.11718E+06   0.45609E+05   0.46013E+06   0.00000E+00
       0.00      41295.56         0.11564E+06   0.44891E+05   0.45482E+06   0.00000E+00
       0.00      41335.89         0.11423E+06   0.44229E+05   0.45001E+06   0.00000E+00
       0.00      41376.22         0.11291E+06   0.43604E+05   0.44556E+06   0.00000E+00
       0.00      41416.55         0.11165E+06   0.43003E+05   0.44133E+06   0.00000E+00
       0.00      41456.88         0.11044E+06   0.42419E+05   0.43725E+06   0.00000E+00
       0.00      41497.20         0.10925E+06   0.41851E+05   0.43330E+06   0.00000E+00
       0.00      41537.53         0.10812E+06   0.41306E+05   0.42954E+06   0.00000E+00
       0.00      41577.86         0.10707E+06   0.40793E+05   0.42606E+06   0.00000E+00
       0.00      41618.19         0.10610E+06   0.40317E+05   0.42292E+06   0.00000E+00
       0.00      41658.51         0.10524E+06   0.39880E+05   0.42016E+06   0.00000E+00
       0.00      41698.84         0.10446E+06   0.39478E+05   0.41776E+06   0.00000E+00
       0.00      41739.17         0.10376E+06   0.39102E+05   0.41565E+06   0.00000E+00
       0.00      41779.50         0.10310E+06   0.38740E+05   0.41373E+06   0.00000E+00
       0.00      41819.82         0.10245E+06   0.38381E+05   0.41190E+06   0.00000E+00
       0.00      41860.15         0.10180E+06   0.38013E+05   0.41003E+06   0.00000E+00
       0.00      41900.48         0.10110E+06   0.37627E+05   0.40803E+06   0.00000E+00
       0.00      41940.81         0.10035E+06   0.37218E+05   0.40582E+06   0.00000E+00
       0.00      41981.14         0.99536E+05   0.36786E+05   0.40340E+06   0.00000E+00
       0.00      42021.46         0.98678E+05   0.36335E+05   0.40078E+06   0.00000E+00
       0.00      42061.79         0.97790E+05   0.35873E+05   0.39804E+06   0.00000E+00
       0.00      42102.12         0.96890E+05   0.35408E+05   0.39525E+06   0.00000E+00
       0.00      42142.45         0.95993E+05   0.34943E+05   0.39246E+06   0.00000E+00
       0.00      42182.77         0.95098E+05   0.34480E+05   0.38969E+06   0.00000E+00
       0.00      42223.10         0.94191E+05   0.34011E+05   0.38687E+06   0.00000E+00
       0.00      42263.43         0.93248E+05   0.33526E+05   0.38392E+06   0.00000E+00
       0.00      42303.76         0.92239E+05   0.33016E+05   0.38072E+06   0.00000E+00
       0.00      42344.09         0.91142E+05   0.32471E+05   0.37717E+06   0.00000E+00
       0.00      42384.41         0.89948E+05   0.31890E+05   0.37323E+06   0.00000E+00
       0.00      42424.74         0.88669E+05   0.31281E+05   0.36893E+06   0.00000E+00
       0.00      42465.07         0.87335E+05   0.30655E+05   0.36437E+06   0.00000E+00
       0.00      42505.40         0.85983E+05   0.30027E+05   0.35972E+06   0.00000E+00
       0.00      42545.72         0.84646E+05   0.29410E+05   0.35509E+06   0.00000E+00
       0.00      42586.05         0.83342E+05   0.28810E+05   0.35057E+06   0.00000E+00
       0.00      42626.38         0.82075E+05   0.28226E+05   0.34617E+06   0.00000E+00
       0.00      42666.71         0.80834E+05   0.27655E+05   0.34186E+06   0.00000E+00
       0.00      42707.03         0.79603E+05   0.27090E+05   0.33759E+06   0.00000E+00
       0.00      42747.36         0.78375E+05   0.26527E+05   0.33331E+06   0.00000E+00
       0.00      42787.69         0.77145E+05   0.25967E+05   0.32900E+06   0.00000E+00
       0.00      42828.02         0.75918E+05   0.25411E+05   0.32469E+06   0.00000E+00
       0.00      42868.35         0.74704E+05   0.24863E+05   0.32041E+06   0.00000E+00
       0.00      42908.67         0.73517E+05   0.24329E+05   0.31621E+06   0.00000E+00
       0.00      42949.00         0.72366E+05   0.23811E+05   0.31214E+06   0.00000E+00
       0.00      42989.33         0.71260E+05   0.23313E+05   0.30823E+06   0.00000E+00
       0.00      43029.66         0.70198E+05   0.22833E+05   0.30449E+06   0.00000E+00
       0.00      43069.98         0.69181E+05   0.22371E+05   0.30092E+06   0.00000E+00
       0.00      43110.31         0.68201E+05   0.21925E+05   0.29749E+06   0.00000E+00
       0.00      43150.64         0.67251E+05   0.21490E+05   0.29418E+06   0.00000E+00
       0.00      43190.97         0.66324E+05   0.21064E+05   0.29096E+06   0.00000E+00
       0.00      43231.29         0.65414E+05   0.20645E+05   0.28780E+06   0.00000E+00
       0.00      43271.62         0.64522E+05   0.20234E+05   0.28471E+06   0.00000E+00
       0.00      43311.95         0.63646E+05   0.19830E+05   0.28167E+06   0.00000E+00
       0.00      43352.28         0.62789E+05   0.19434E+05   0.27871E+06   0.00000E+00
       0.00      43392.61         0.61954E+05   0.19047E+05   0.27583E+06   0.00000E+00
       0.00      43432.93         0.61140E+05   0.18668E+05   0.27303E+06   0.00000E+00
       0.00      43473.26         0.60348E+05   0.18298E+05   0.27032E+06   0.00000E+00
       0.00      43513.59         0.59574E+05   0.17935E+05   0.26768E+06   0.00000E+00
       0.00      43553.92         0.58816E+05   0.17577E+05   0.26511E+06   0.00000E+00
       0.00      43594.24         0.58068E+05   0.17224E+05   0.26257E+06   0.00000E+00
       0.00      43634.57         0.57324E+05   0.16871E+05   0.26005E+06   0.00000E+00
       0.00      43674.90         0.56580E+05   0.16520E+05   0.25753E+06   0.00000E+00
       0.00      43715.23         0.55833E+05   0.16167E+05   0.25499E+06   0.00000E+00
       0.00      43755.55         0.55082E+05   0.15814E+05   0.25243E+06   0.00000E+00
       0.00      43795.88         0.54328E+05   0.15461E+05   0.24986E+06   0.00000E+00
       0.00      43836.21         0.53575E+05   0.15110E+05   0.24728E+06   0.00000E+00
       0.00      43876.54         0.52828E+05   0.14762E+05   0.24471E+06   0.00000E+00
       0.00      43916.87         0.52088E+05   0.14417E+05   0.24217E+06   0.00000E+00
       0.00      43957.19         0.51358E+05   0.14077E+05   0.23967E+06   0.00000E+00
       0.00      43997.52         0.50636E+05   0.13741E+05   0.23719E+06   0.00000E+00
       0.00      44037.85         0.49920E+05   0.13407E+05   0.23473E+06   0.00000E+00
       0.00      44078.18         0.49206E+05   0.13075E+05   0.23227E+06   0.00000E+00
       0.00      44118.50         0.48491E+05   0.12743E+05   0.22980E+06   0.00000E+00
       0.00      44158.83         0.47775E+05   0.12413E+05   0.22733E+06   0.00000E+00
       0.00      44199.16         0.47062E+05   0.12085E+05   0.22485E+06   0.00000E+00
       0.00      44239.49         0.46355E+05   0.11761E+05   0.22239E+06   0.00000E+00
       0.00      44279.81         0.45660E+05   0.11442E+05   0.21997E+06   0.00000E+00
       0.00      44320.14         0.44979E+05   0.11130E+05   0.21760E+06   0.00000E+00
       0.00      44360.47         0.44314E+05   0.10824E+05   0.21530E+06   0.00000E+00
       0.00      44400.80         0.43666E+05   0.10525E+05   0.21305E+06   0.00000E+00
       0.00      44441.13         0.43032E+05   0.10231E+05   0.21086E+06   0.00000E+00
       0.00      44481.45         0.42411E+05   0.99428E+04   0.20873E+06   0.00000E+00
       0.00      44521.78         0.41804E+05   0.96595E+04   0.20664E+06   0.00000E+00
       0.00      44562.11         0.41208E+05   0.93810E+04   0.20460E+06   0.00000E+00
       0.00      44602.44         0.40625E+05   0.91076E+04   0.20261E+06   0.00000E+00
       0.00      44642.76         0.40056E+05   0.88394E+04   0.20068E+06   0.00000E+00
       0.00      44683.09         0.39502E+05   0.85769E+04   0.19881E+06   0.00000E+00
       0.00      44723.42         0.38963E+05   0.83199E+04   0.19699E+06   0.00000E+00
       0.00      44763.75         0.38441E+05   0.80687E+04   0.19525E+06   0.00000E+00
       0.00      44804.07         0.37935E+05   0.78231E+04   0.19358E+06   0.00000E+00
       0.00      44844.40         0.37445E+05   0.75826E+04   0.19197E+06   0.00000E+00
       0.00      44884.73         0.36970E+05   0.73470E+04   0.19043E+06   0.00000E+00
       0.00      44925.06         0.36508E+05   0.71158E+04   0.18895E+06   0.00000E+00
       0.00      44965.39         0.36060E+05   0.68887E+04   0.18753E+06   0.00000E+00
       0.00      45005.71         0.35624E+05   0.66655E+04   0.18616E+06   0.00000E+00
       0.00      45046.04         0.35200E+05   0.64459E+04   0.18485E+06   0.00000E+00
       0.00      45086.37         0.34789E+05   0.62302E+04   0.18359E+06   0.00000E+00
       0.00      45126.70         0.34389E+05   0.60180E+04   0.18239E+06   0.00000E+00
       0.00      45167.02         0.34003E+05   0.58097E+04   0.18124E+06   0.00000E+00
       0.00      45207.35         0.33630E+05   0.56049E+04   0.18016E+06   0.00000E+00
       0.00      45247.68         0.33270E+05   0.54039E+04   0.17914E+06   0.00000E+00
       0.00      45288.01         0.32923E+05   0.52064E+04   0.17818E+06   0.00000E+00
       0.00      45328.33         0.32589E+05   0.50125E+04   0.17728E+06   0.00000E+00
       0.00      45368.66         0.32269E+05   0.48221E+04   0.17644E+06   0.00000E+00
       0.00      45408.99         0.31962E+05   0.46350E+04   0.17567E+06   0.00000E+00
       0.00      45449.32         0.31667E+05   0.44513E+04   0.17496E+06   0.00000E+00
       0.00      45489.65         0.31386E+05   0.42709E+04   0.17431E+06   0.00000E+00
       0.00      45529.97         0.31118E+05   0.40945E+04   0.17372E+06   0.00000E+00
       0.00      45570.30         0.30865E+05   0.39220E+04   0.17321E+06   0.00000E+00
