 full2D RR spectrum in 10**-30 cm**2 sr**-1 molec**-1
      vib freq    incident freq      dsigma/dOmega
       0.0000      32262.1600         0.11332E+06
       0.0000      32302.4877         0.11477E+06
       0.0000      32342.8154         0.11624E+06
       0.0000      32383.1431         0.11774E+06
       0.0000      32423.4708         0.11927E+06
       0.0000      32463.7985         0.12083E+06
       0.0000      32504.1262         0.12241E+06
       0.0000      32544.4539         0.12402E+06
       0.0000      32584.7816         0.12567E+06
       0.0000      32625.1093         0.12734E+06
       0.0000      32665.4370         0.12904E+06
       0.0000      32705.7647         0.13078E+06
       0.0000      32746.0924         0.13255E+06
       0.0000      32786.4201         0.13436E+06
       0.0000      32826.7478         0.13620E+06
       0.0000      32867.0755         0.13807E+06
       0.0000      32907.4032         0.13999E+06
       0.0000      32947.7309         0.14194E+06
       0.0000      32988.0586         0.14392E+06
       0.0000      33028.3863         0.14595E+06
       0.0000      33068.7140         0.14802E+06
       0.0000      33109.0417         0.15013E+06
       0.0000      33149.3694         0.15229E+06
       0.0000      33189.6971         0.15449E+06
       0.0000      33230.0248         0.15673E+06
       0.0000      33270.3525         0.15902E+06
       0.0000      33310.6802         0.16136E+06
       0.0000      33351.0079         0.16375E+06
       0.0000      33391.3356         0.16619E+06
       0.0000      33431.6633         0.16869E+06
       0.0000      33471.9910         0.17123E+06
       0.0000      33512.3187         0.17383E+06
       0.0000      33552.6464         0.17649E+06
       0.0000      33592.9741         0.17922E+06
       0.0000      33633.3018         0.18199E+06
       0.0000      33673.6295         0.18484E+06
       0.0000      33713.9572         0.18774E+06
       0.0000      33754.2849         0.19072E+06
       0.0000      33794.6126         0.19376E+06
       0.0000      33834.9403         0.19687E+06
       0.0000      33875.2680         0.20006E+06
       0.0000      33915.5957         0.20332E+06
       0.0000      33955.9234         0.20666E+06
       0.0000      33996.2511         0.21008E+06
       0.0000      34036.5788         0.21358E+06
       0.0000      34076.9065         0.21718E+06
       0.0000      34117.2342         0.22086E+06
       0.0000      34157.5619         0.22463E+06
       0.0000      34197.8896         0.22850E+06
       0.0000      34238.2173         0.23246E+06
