  Raman shift    inc freq             spec           a**2         g**2         d**2
  
 osc           1  nq max           0
     759.35      61015.81         0.14548E-03   0.60608E-04   0.54563E-03   0.00000E+00
     759.35      61056.14         0.13538E-03   0.56401E-04   0.50775E-03   0.00000E+00
     759.35      61096.47         0.12570E-03   0.52365E-04   0.47142E-03   0.00000E+00
     759.35      61136.79         0.11642E-03   0.48499E-04   0.43661E-03   0.00000E+00
     759.35      61177.12         0.10754E-03   0.44802E-04   0.40334E-03   0.00000E+00
     759.35      61217.45         0.99076E-04   0.41275E-04   0.37158E-03   0.00000E+00
     759.35      61257.78         0.91010E-04   0.37915E-04   0.34133E-03   0.00000E+00
     759.35      61298.10         0.83346E-04   0.34722E-04   0.31259E-03   0.00000E+00
     759.35      61338.43         0.76082E-04   0.31695E-04   0.28534E-03   0.00000E+00
     759.35      61378.76         0.69215E-04   0.28835E-04   0.25959E-03   0.00000E+00
     759.35      61419.09         0.62746E-04   0.26140E-04   0.23532E-03   0.00000E+00
     759.35      61459.41         0.56671E-04   0.23609E-04   0.21254E-03   0.00000E+00
     759.35      61499.74         0.50990E-04   0.21242E-04   0.19124E-03   0.00000E+00
     759.35      61540.07         0.45702E-04   0.19039E-04   0.17140E-03   0.00000E+00
     759.35      61580.40         0.40805E-04   0.16999E-04   0.15304E-03   0.00000E+00
     759.35      61620.73         0.36299E-04   0.15122E-04   0.13614E-03   0.00000E+00
     759.35      61661.05         0.32182E-04   0.13407E-04   0.12070E-03   0.00000E+00
     759.35      61701.38         0.28454E-04   0.11854E-04   0.10671E-03   0.00000E+00
     759.35      61741.71         0.25113E-04   0.10462E-04   0.94185E-04   0.00000E+00
     759.35      61782.04         0.22159E-04   0.92316E-05   0.83108E-04   0.00000E+00
     759.35      61822.36         0.19592E-04   0.81621E-05   0.73480E-04   0.00000E+00
     759.35      61862.69         0.17411E-04   0.72533E-05   0.65298E-04   0.00000E+00
     759.35      61903.02         0.15614E-04   0.65049E-05   0.58561E-04   0.00000E+00
     759.35      61943.35         0.14203E-04   0.59169E-05   0.53267E-04   0.00000E+00
     759.35      61983.67         0.13176E-04   0.54890E-05   0.49416E-04   0.00000E+00
     759.35      62024.00         0.12533E-04   0.52212E-05   0.47004E-04   0.00000E+00
     759.35      62064.33         0.12274E-04   0.51133E-05   0.46033E-04   0.00000E+00
     759.35      62104.66         0.12399E-04   0.51652E-05   0.46500E-04   0.00000E+00
     759.35      62144.99         0.12907E-04   0.53771E-05   0.48408E-04   0.00000E+00
     759.35      62185.31         0.13800E-04   0.57489E-05   0.51754E-04   0.00000E+00
     759.35      62225.64         0.15076E-04   0.62805E-05   0.56541E-04   0.00000E+00
     759.35      62265.97         0.16736E-04   0.69722E-05   0.62767E-04   0.00000E+00
     759.35      62306.30         0.18781E-04   0.78239E-05   0.70435E-04   0.00000E+00
     759.35      62346.62         0.21210E-04   0.88359E-05   0.79546E-04   0.00000E+00
     759.35      62386.95         0.24024E-04   0.10008E-04   0.90101E-04   0.00000E+00
     759.35      62427.28         0.27224E-04   0.11341E-04   0.10210E-03   0.00000E+00
     759.35      62467.61         0.30810E-04   0.12835E-04   0.11555E-03   0.00000E+00
     759.35      62507.93         0.34782E-04   0.14490E-04   0.13045E-03   0.00000E+00
     759.35      62548.26         0.39143E-04   0.16307E-04   0.14680E-03   0.00000E+00
     759.35      62588.59         0.43891E-04   0.18285E-04   0.16461E-03   0.00000E+00
     759.35      62628.92         0.49029E-04   0.20425E-04   0.18388E-03   0.00000E+00
     759.35      62669.25         0.54556E-04   0.22728E-04   0.20461E-03   0.00000E+00
     759.35      62709.57         0.60475E-04   0.25194E-04   0.22681E-03   0.00000E+00
     759.35      62749.90         0.66786E-04   0.27823E-04   0.25048E-03   0.00000E+00
     759.35      62790.23         0.73490E-04   0.30616E-04   0.27562E-03   0.00000E+00
     759.35      62830.56         0.80589E-04   0.33573E-04   0.30224E-03   0.00000E+00
     759.35      62870.88         0.88084E-04   0.36696E-04   0.33036E-03   0.00000E+00
     759.35      62911.21         0.95977E-04   0.39984E-04   0.35996E-03   0.00000E+00
     759.35      62951.54         0.10427E-03   0.43438E-04   0.39105E-03   0.00000E+00
     759.35      62991.87         0.11296E-03   0.47059E-04   0.42365E-03   0.00000E+00
     759.35      63032.20         0.12205E-03   0.50847E-04   0.45776E-03   0.00000E+00
     759.35      63072.52         0.13155E-03   0.54804E-04   0.49338E-03   0.00000E+00
     759.35      63112.85         0.14146E-03   0.58931E-04   0.53053E-03   0.00000E+00
     759.35      63153.18         0.15177E-03   0.63226E-04   0.56920E-03   0.00000E+00
     759.35      63193.51         0.16249E-03   0.67693E-04   0.60941E-03   0.00000E+00
     759.35      63233.83         0.17362E-03   0.72330E-04   0.65116E-03   0.00000E+00
     759.35      63274.16         0.18517E-03   0.77142E-04   0.69447E-03   0.00000E+00
     759.35      63314.49         0.19713E-03   0.82126E-04   0.73934E-03   0.00000E+00
     759.35      63354.82         0.20951E-03   0.87283E-04   0.78577E-03   0.00000E+00
     759.35      63395.14         0.22232E-03   0.92617E-04   0.83379E-03   0.00000E+00
     759.35      63435.47         0.23554E-03   0.98127E-04   0.88339E-03   0.00000E+00
     759.35      63475.80         0.24920E-03   0.10382E-03   0.93460E-03   0.00000E+00
     759.35      63516.13         0.26328E-03   0.10968E-03   0.98741E-03   0.00000E+00
     759.35      63556.46         0.27779E-03   0.11573E-03   0.10418E-02   0.00000E+00
     759.35      63596.78         0.29274E-03   0.12195E-03   0.10979E-02   0.00000E+00
     759.35      63637.11         0.30812E-03   0.12836E-03   0.11556E-02   0.00000E+00
     759.35      63677.44         0.32395E-03   0.13495E-03   0.12149E-02   0.00000E+00
     759.35      63717.77         0.34022E-03   0.14173E-03   0.12760E-02   0.00000E+00
     759.35      63758.09         0.35693E-03   0.14870E-03   0.13387E-02   0.00000E+00
     759.35      63798.42         0.37410E-03   0.15585E-03   0.14030E-02   0.00000E+00
     759.35      63838.75         0.39171E-03   0.16319E-03   0.14691E-02   0.00000E+00
     759.35      63879.08         0.40979E-03   0.17072E-03   0.15369E-02   0.00000E+00
     759.35      63919.40         0.42833E-03   0.17844E-03   0.16064E-02   0.00000E+00
     759.35      63959.73         0.44733E-03   0.18636E-03   0.16777E-02   0.00000E+00
     759.35      64000.06         0.46680E-03   0.19447E-03   0.17507E-02   0.00000E+00
     759.35      64040.39         0.48674E-03   0.20278E-03   0.18255E-02   0.00000E+00
     759.35      64080.72         0.50716E-03   0.21128E-03   0.19021E-02   0.00000E+00
     759.35      64121.04         0.52806E-03   0.21999E-03   0.19805E-02   0.00000E+00
     759.35      64161.37         0.54945E-03   0.22890E-03   0.20607E-02   0.00000E+00
     759.35      64201.70         0.57132E-03   0.23801E-03   0.21427E-02   0.00000E+00
     759.35      64242.03         0.59369E-03   0.24733E-03   0.22266E-02   0.00000E+00
     759.35      64282.35         0.61655E-03   0.25685E-03   0.23123E-02   0.00000E+00
     759.35      64322.68         0.63992E-03   0.26659E-03   0.24000E-02   0.00000E+00
     759.35      64363.01         0.66380E-03   0.27654E-03   0.24895E-02   0.00000E+00
     759.35      64403.34         0.68818E-03   0.28669E-03   0.25810E-02   0.00000E+00
     759.35      64443.66         0.71309E-03   0.29707E-03   0.26744E-02   0.00000E+00
     759.35      64483.99         0.73852E-03   0.30766E-03   0.27698E-02   0.00000E+00
     759.35      64524.32         0.76448E-03   0.31848E-03   0.28671E-02   0.00000E+00
     759.35      64564.65         0.79096E-03   0.32951E-03   0.29665E-02   0.00000E+00
     759.35      64604.98         0.81800E-03   0.34077E-03   0.30679E-02   0.00000E+00
     759.35      64645.30         0.84557E-03   0.35226E-03   0.31713E-02   0.00000E+00
     759.35      64685.63         0.87370E-03   0.36398E-03   0.32767E-02   0.00000E+00
     759.35      64725.96         0.90238E-03   0.37593E-03   0.33843E-02   0.00000E+00
     759.35      64766.29         0.93162E-03   0.38811E-03   0.34940E-02   0.00000E+00
     759.35      64806.61         0.96143E-03   0.40053E-03   0.36058E-02   0.00000E+00
     759.35      64846.94         0.99182E-03   0.41319E-03   0.37198E-02   0.00000E+00
     759.35      64887.27         0.10228E-02   0.42609E-03   0.38359E-02   0.00000E+00
     759.35      64927.60         0.10543E-02   0.43924E-03   0.39543E-02   0.00000E+00
     759.35      64967.92         0.10865E-02   0.45263E-03   0.40748E-02   0.00000E+00
     759.35      65008.25         0.11192E-02   0.46627E-03   0.41977E-02   0.00000E+00
     759.35      65048.58         0.11526E-02   0.48017E-03   0.43228E-02   0.00000E+00
     759.35      65088.91         0.11866E-02   0.49433E-03   0.44502E-02   0.00000E+00
     759.35      65129.24         0.12212E-02   0.50874E-03   0.45800E-02   0.00000E+00
     759.35      65169.56         0.12564E-02   0.52342E-03   0.47121E-02   0.00000E+00
     759.35      65209.89         0.12923E-02   0.53836E-03   0.48466E-02   0.00000E+00
     759.35      65250.22         0.13288E-02   0.55357E-03   0.49836E-02   0.00000E+00
     759.35      65290.55         0.13660E-02   0.56906E-03   0.51230E-02   0.00000E+00
     759.35      65330.87         0.14038E-02   0.58482E-03   0.52648E-02   0.00000E+00
     759.35      65371.20         0.14423E-02   0.60086E-03   0.54093E-02   0.00000E+00
     759.35      65411.53         0.14815E-02   0.61718E-03   0.55562E-02   0.00000E+00
     759.35      65451.86         0.15213E-02   0.63379E-03   0.57057E-02   0.00000E+00
     759.35      65492.18         0.15619E-02   0.65068E-03   0.58578E-02   0.00000E+00
     759.35      65532.51         0.16032E-02   0.66788E-03   0.60126E-02   0.00000E+00
     759.35      65572.84         0.16452E-02   0.68537E-03   0.61701E-02   0.00000E+00
     759.35      65613.17         0.16879E-02   0.70316E-03   0.63302E-02   0.00000E+00
     759.35      65653.50         0.17313E-02   0.72126E-03   0.64932E-02   0.00000E+00
     759.35      65693.82         0.17755E-02   0.73966E-03   0.66589E-02   0.00000E+00
     759.35      65734.15         0.18204E-02   0.75839E-03   0.68274E-02   0.00000E+00
     759.35      65774.48         0.18661E-02   0.77743E-03   0.69988E-02   0.00000E+00
     759.35      65814.81         0.19126E-02   0.79679E-03   0.71731E-02   0.00000E+00
     759.35      65855.13         0.19599E-02   0.81647E-03   0.73503E-02   0.00000E+00
     759.35      65895.46         0.20079E-02   0.83649E-03   0.75306E-02   0.00000E+00
     759.35      65935.79         0.20568E-02   0.85685E-03   0.77138E-02   0.00000E+00
     759.35      65976.12         0.21065E-02   0.87754E-03   0.79001E-02   0.00000E+00
     759.35      66016.44         0.21570E-02   0.89859E-03   0.80896E-02   0.00000E+00
     759.35      66056.77         0.22083E-02   0.91998E-03   0.82821E-02   0.00000E+00
     759.35      66097.10         0.22605E-02   0.94172E-03   0.84779E-02   0.00000E+00
     759.35      66137.43         0.23136E-02   0.96383E-03   0.86769E-02   0.00000E+00
     759.35      66177.76         0.23675E-02   0.98630E-03   0.88792E-02   0.00000E+00
     759.35      66218.08         0.24223E-02   0.10091E-02   0.90849E-02   0.00000E+00
     759.35      66258.41         0.24781E-02   0.10324E-02   0.92939E-02   0.00000E+00
     759.35      66298.74         0.25347E-02   0.10560E-02   0.95063E-02   0.00000E+00
     759.35      66339.07         0.25923E-02   0.10799E-02   0.97223E-02   0.00000E+00
     759.35      66379.39         0.26508E-02   0.11043E-02   0.99417E-02   0.00000E+00
     759.35      66419.72         0.27103E-02   0.11291E-02   0.10165E-01   0.00000E+00
     759.35      66460.05         0.27707E-02   0.11543E-02   0.10392E-01   0.00000E+00
     759.35      66500.38         0.28322E-02   0.11799E-02   0.10622E-01   0.00000E+00
     759.35      66540.71         0.28946E-02   0.12059E-02   0.10856E-01   0.00000E+00
     759.35      66581.03         0.29581E-02   0.12323E-02   0.11094E-01   0.00000E+00
     759.35      66621.36         0.30225E-02   0.12592E-02   0.11336E-01   0.00000E+00
     759.35      66661.69         0.30881E-02   0.12865E-02   0.11582E-01   0.00000E+00
     759.35      66702.02         0.31547E-02   0.13142E-02   0.11831E-01   0.00000E+00
     759.35      66742.34         0.32223E-02   0.13424E-02   0.12085E-01   0.00000E+00
     759.35      66782.67         0.32911E-02   0.13711E-02   0.12343E-01   0.00000E+00
     759.35      66823.00         0.33610E-02   0.14002E-02   0.12605E-01   0.00000E+00
     759.35      66863.33         0.34320E-02   0.14298E-02   0.12871E-01   0.00000E+00
     759.35      66903.65         0.35041E-02   0.14598E-02   0.13142E-01   0.00000E+00
     759.35      66943.98         0.35775E-02   0.14904E-02   0.13417E-01   0.00000E+00
     759.35      66984.31         0.36520E-02   0.15214E-02   0.13697E-01   0.00000E+00
     759.35      67024.64         0.37277E-02   0.15529E-02   0.13980E-01   0.00000E+00
     759.35      67064.97         0.38046E-02   0.15850E-02   0.14269E-01   0.00000E+00
     759.35      67105.29         0.38828E-02   0.16176E-02   0.14562E-01   0.00000E+00
     759.35      67145.62         0.39622E-02   0.16507E-02   0.14860E-01   0.00000E+00
     759.35      67185.95         0.40430E-02   0.16843E-02   0.15163E-01   0.00000E+00
     759.35      67226.28         0.41250E-02   0.17185E-02   0.15471E-01   0.00000E+00
     759.35      67266.60         0.42083E-02   0.17532E-02   0.15783E-01   0.00000E+00
     759.35      67306.93         0.42930E-02   0.17885E-02   0.16101E-01   0.00000E+00
     759.35      67347.26         0.43791E-02   0.18243E-02   0.16424E-01   0.00000E+00
     759.35      67387.59         0.44666E-02   0.18608E-02   0.16752E-01   0.00000E+00
     759.35      67427.91         0.45554E-02   0.18978E-02   0.17085E-01   0.00000E+00
     759.35      67468.24         0.46458E-02   0.19354E-02   0.17424E-01   0.00000E+00
     759.35      67508.57         0.47375E-02   0.19736E-02   0.17768E-01   0.00000E+00
     759.35      67548.90         0.48308E-02   0.20125E-02   0.18118E-01   0.00000E+00
     759.35      67589.23         0.49256E-02   0.20520E-02   0.18473E-01   0.00000E+00
     759.35      67629.55         0.50219E-02   0.20921E-02   0.18834E-01   0.00000E+00
     759.35      67669.88         0.51198E-02   0.21329E-02   0.19201E-01   0.00000E+00
     759.35      67710.21         0.52192E-02   0.21743E-02   0.19574E-01   0.00000E+00
     759.35      67750.54         0.53203E-02   0.22164E-02   0.19954E-01   0.00000E+00
     759.35      67790.86         0.54230E-02   0.22592E-02   0.20339E-01   0.00000E+00
     759.35      67831.19         0.55274E-02   0.23027E-02   0.20730E-01   0.00000E+00
     759.35      67871.52         0.56335E-02   0.23469E-02   0.21128E-01   0.00000E+00
     759.35      67911.85         0.57414E-02   0.23918E-02   0.21533E-01   0.00000E+00
     759.35      67952.17         0.58510E-02   0.24375E-02   0.21944E-01   0.00000E+00
     759.35      67992.50         0.59624E-02   0.24839E-02   0.22362E-01   0.00000E+00
     759.35      68032.83         0.60756E-02   0.25311E-02   0.22786E-01   0.00000E+00
     759.35      68073.16         0.61907E-02   0.25790E-02   0.23218E-01   0.00000E+00
     759.35      68113.49         0.63076E-02   0.26277E-02   0.23656E-01   0.00000E+00
     759.35      68153.81         0.64265E-02   0.26773E-02   0.24102E-01   0.00000E+00
     759.35      68194.14         0.65474E-02   0.27276E-02   0.24556E-01   0.00000E+00
     759.35      68234.47         0.66702E-02   0.27788E-02   0.25016E-01   0.00000E+00
     759.35      68274.80         0.67951E-02   0.28308E-02   0.25485E-01   0.00000E+00
     759.35      68315.12         0.69220E-02   0.28837E-02   0.25961E-01   0.00000E+00
     759.35      68355.45         0.70511E-02   0.29375E-02   0.26445E-01   0.00000E+00
     759.35      68395.78         0.71822E-02   0.29921E-02   0.26937E-01   0.00000E+00
     759.35      68436.11         0.73156E-02   0.30477E-02   0.27437E-01   0.00000E+00
     759.35      68476.43         0.74512E-02   0.31041E-02   0.27945E-01   0.00000E+00
     759.35      68516.76         0.75890E-02   0.31616E-02   0.28462E-01   0.00000E+00
     759.35      68557.09         0.77292E-02   0.32199E-02   0.28988E-01   0.00000E+00
     759.35      68597.42         0.78716E-02   0.32793E-02   0.29522E-01   0.00000E+00
     759.35      68637.75         0.80165E-02   0.33397E-02   0.30066E-01   0.00000E+00
     759.35      68678.07         0.81638E-02   0.34010E-02   0.30618E-01   0.00000E+00
     759.35      68718.40         0.83136E-02   0.34634E-02   0.31180E-01   0.00000E+00
     759.35      68758.73         0.84659E-02   0.35269E-02   0.31751E-01   0.00000E+00
     759.35      68799.06         0.86208E-02   0.35914E-02   0.32332E-01   0.00000E+00
     759.35      68839.38         0.87783E-02   0.36570E-02   0.32923E-01   0.00000E+00
     759.35      68879.71         0.89385E-02   0.37237E-02   0.33523E-01   0.00000E+00
     759.35      68920.04         0.91014E-02   0.37916E-02   0.34134E-01   0.00000E+00
     759.35      68960.37         0.92670E-02   0.38606E-02   0.34755E-01   0.00000E+00
     759.35      69000.69         0.94355E-02   0.39308E-02   0.35387E-01   0.00000E+00
     759.35      69041.02         0.96069E-02   0.40022E-02   0.36030E-01   0.00000E+00
     759.35      69081.35         0.97812E-02   0.40748E-02   0.36684E-01   0.00000E+00
     759.35      69121.68         0.99585E-02   0.41487E-02   0.37349E-01   0.00000E+00
     759.35      69162.01         0.10139E-01   0.42238E-02   0.38025E-01   0.00000E+00
     759.35      69202.33         0.10322E-01   0.43002E-02   0.38713E-01   0.00000E+00
     759.35      69242.66         0.10509E-01   0.43780E-02   0.39413E-01   0.00000E+00
     759.35      69282.99         0.10699E-01   0.44571E-02   0.40125E-01   0.00000E+00
     759.35      69323.32         0.10892E-01   0.45375E-02   0.40849E-01   0.00000E+00
     759.35      69363.64         0.11088E-01   0.46194E-02   0.41586E-01   0.00000E+00
     759.35      69403.97         0.11288E-01   0.47027E-02   0.42336E-01   0.00000E+00
     759.35      69444.30         0.11492E-01   0.47874E-02   0.43099E-01   0.00000E+00
     759.35      69484.63         0.11699E-01   0.48737E-02   0.43876E-01   0.00000E+00
     759.35      69524.95         0.11909E-01   0.49614E-02   0.44666E-01   0.00000E+00
     759.35      69565.28         0.12124E-01   0.50507E-02   0.45469E-01   0.00000E+00
     759.35      69605.61         0.12342E-01   0.51416E-02   0.46288E-01   0.00000E+00
     759.35      69645.94         0.12564E-01   0.52341E-02   0.47120E-01   0.00000E+00
     759.35      69686.27         0.12790E-01   0.53282E-02   0.47968E-01   0.00000E+00
     759.35      69726.59         0.13020E-01   0.54240E-02   0.48830E-01   0.00000E+00
     759.35      69766.92         0.13254E-01   0.55215E-02   0.49707E-01   0.00000E+00
     759.35      69807.25         0.13492E-01   0.56207E-02   0.50601E-01   0.00000E+00
     759.35      69847.58         0.13734E-01   0.57217E-02   0.51510E-01   0.00000E+00
     759.35      69887.90         0.13982E-01   0.58247E-02   0.52437E-01   0.00000E+00
     759.35      69928.23         0.14233E-01   0.59293E-02   0.53379E-01   0.00000E+00
     759.35      69968.56         0.14489E-01   0.60360E-02   0.54339E-01   0.00000E+00
     759.35      70008.89         0.14749E-01   0.61445E-02   0.55316E-01   0.00000E+00
     759.35      70049.21         0.15014E-01   0.62549E-02   0.56311E-01   0.00000E+00
     759.35      70089.54         0.15285E-01   0.63675E-02   0.57324E-01   0.00000E+00
     759.35      70129.87         0.15559E-01   0.64820E-02   0.58355E-01   0.00000E+00
     759.35      70170.20         0.15840E-01   0.65987E-02   0.59405E-01   0.00000E+00
     759.35      70210.53         0.16125E-01   0.67175E-02   0.60475E-01   0.00000E+00
     759.35      70250.85         0.16415E-01   0.68386E-02   0.61565E-01   0.00000E+00
     759.35      70291.18         0.16711E-01   0.69618E-02   0.62674E-01   0.00000E+00
     759.35      70331.51         0.17012E-01   0.70873E-02   0.63804E-01   0.00000E+00
     759.35      70371.84         0.17319E-01   0.72152E-02   0.64955E-01   0.00000E+00
     759.35      70412.16         0.17632E-01   0.73455E-02   0.66128E-01   0.00000E+00
     759.35      70452.49         0.17950E-01   0.74781E-02   0.67322E-01   0.00000E+00
     759.35      70492.82         0.18275E-01   0.76133E-02   0.68539E-01   0.00000E+00
     759.35      70533.15         0.18606E-01   0.77511E-02   0.69779E-01   0.00000E+00
     759.35      70573.48         0.18942E-01   0.78914E-02   0.71043E-01   0.00000E+00
     759.35      70613.80         0.19286E-01   0.80344E-02   0.72330E-01   0.00000E+00
     759.35      70654.13         0.19636E-01   0.81801E-02   0.73642E-01   0.00000E+00
     759.35      70694.46         0.19992E-01   0.83286E-02   0.74979E-01   0.00000E+00
     759.35      70734.79         0.20355E-01   0.84799E-02   0.76341E-01   0.00000E+00
     759.35      70775.11         0.20725E-01   0.86341E-02   0.77729E-01   0.00000E+00
     759.35      70815.44         0.21103E-01   0.87914E-02   0.79145E-01   0.00000E+00
     759.35      70855.77         0.21487E-01   0.89516E-02   0.80588E-01   0.00000E+00
     759.35      70896.10         0.21880E-01   0.91150E-02   0.82058E-01   0.00000E+00
     759.35      70936.42         0.22279E-01   0.92815E-02   0.83557E-01   0.00000E+00
     759.35      70976.75         0.22687E-01   0.94512E-02   0.85085E-01   0.00000E+00
     759.35      71017.08         0.23102E-01   0.96244E-02   0.86644E-01   0.00000E+00
     759.35      71057.41         0.23526E-01   0.98008E-02   0.88233E-01   0.00000E+00
     759.35      71097.74         0.23958E-01   0.99808E-02   0.89853E-01   0.00000E+00
     759.35      71138.06         0.24399E-01   0.10164E-01   0.91506E-01   0.00000E+00
     759.35      71178.39         0.24848E-01   0.10352E-01   0.93191E-01   0.00000E+00
     759.35      71218.72         0.25306E-01   0.10542E-01   0.94910E-01   0.00000E+00
     759.35      71259.05         0.25774E-01   0.10737E-01   0.96663E-01   0.00000E+00
     759.35      71299.37         0.26250E-01   0.10936E-01   0.98451E-01   0.00000E+00
     759.35      71339.70         0.26737E-01   0.11139E-01   0.10028E+00   0.00000E+00
     759.35      71380.03         0.27233E-01   0.11345E-01   0.10214E+00   0.00000E+00
     759.35      71420.36         0.27739E-01   0.11556E-01   0.10404E+00   0.00000E+00
     759.35      71460.68         0.28256E-01   0.11771E-01   0.10597E+00   0.00000E+00
     759.35      71501.01         0.28783E-01   0.11991E-01   0.10795E+00   0.00000E+00
     759.35      71541.34         0.29321E-01   0.12215E-01   0.10997E+00   0.00000E+00
     759.35      71581.67         0.29870E-01   0.12444E-01   0.11203E+00   0.00000E+00
     759.35      71622.00         0.30430E-01   0.12677E-01   0.11413E+00   0.00000E+00
     759.35      71662.32         0.31002E-01   0.12916E-01   0.11627E+00   0.00000E+00
     759.35      71702.65         0.31586E-01   0.13159E-01   0.11846E+00   0.00000E+00
     759.35      71742.98         0.32182E-01   0.13407E-01   0.12070E+00   0.00000E+00
     759.35      71783.31         0.32791E-01   0.13661E-01   0.12298E+00   0.00000E+00
     759.35      71823.63         0.33413E-01   0.13920E-01   0.12531E+00   0.00000E+00
     759.35      71863.96         0.34047E-01   0.14184E-01   0.12769E+00   0.00000E+00
     759.35      71904.29         0.34695E-01   0.14454E-01   0.13012E+00   0.00000E+00
     759.35      71944.62         0.35357E-01   0.14730E-01   0.13260E+00   0.00000E+00
     759.35      71984.94         0.36033E-01   0.15011E-01   0.13514E+00   0.00000E+00
     759.35      72025.27         0.36723E-01   0.15299E-01   0.13773E+00   0.00000E+00
     759.35      72065.60         0.37429E-01   0.15593E-01   0.14037E+00   0.00000E+00
     759.35      72105.93         0.38150E-01   0.15893E-01   0.14308E+00   0.00000E+00
     759.35      72146.26         0.38886E-01   0.16200E-01   0.14584E+00   0.00000E+00
     759.35      72186.58         0.39638E-01   0.16513E-01   0.14866E+00   0.00000E+00
     759.35      72226.91         0.40407E-01   0.16833E-01   0.15154E+00   0.00000E+00
     759.35      72267.24         0.41193E-01   0.17161E-01   0.15449E+00   0.00000E+00
     759.35      72307.57         0.41996E-01   0.17495E-01   0.15750E+00   0.00000E+00
     759.35      72347.89         0.42817E-01   0.17837E-01   0.16058E+00   0.00000E+00
     759.35      72388.22         0.43656E-01   0.18187E-01   0.16373E+00   0.00000E+00
     759.35      72428.55         0.44514E-01   0.18544E-01   0.16695E+00   0.00000E+00
     759.35      72468.88         0.45391E-01   0.18910E-01   0.17024E+00   0.00000E+00
     759.35      72509.20         0.46289E-01   0.19284E-01   0.17360E+00   0.00000E+00
     759.35      72549.53         0.47206E-01   0.19666E-01   0.17704E+00   0.00000E+00
     759.35      72589.86         0.48144E-01   0.20057E-01   0.18056E+00   0.00000E+00
   
  Raman shift    inc freq             spec           a**2         g**2         d**2
  
 osc          12  nq max           1
     765.26      32262.16         0.10378E+02   0.43233E+01   0.38921E+02   0.00000E+00
     765.26      32302.49         0.10624E+02   0.44258E+01   0.39844E+02   0.00000E+00
     765.26      32342.82         0.10877E+02   0.45313E+01   0.40793E+02   0.00000E+00
     765.26      32383.14         0.11138E+02   0.46399E+01   0.41771E+02   0.00000E+00
     765.26      32423.47         0.11406E+02   0.47516E+01   0.42777E+02   0.00000E+00
     765.26      32463.80         0.11682E+02   0.48667E+01   0.43813E+02   0.00000E+00
     765.26      32504.13         0.11966E+02   0.49851E+01   0.44879E+02   0.00000E+00
     765.26      32544.45         0.12259E+02   0.51071E+01   0.45977E+02   0.00000E+00
     765.26      32584.78         0.12561E+02   0.52328E+01   0.47109E+02   0.00000E+00
     765.26      32625.11         0.12872E+02   0.53623E+01   0.48274E+02   0.00000E+00
     765.26      32665.44         0.13192E+02   0.54957E+01   0.49475E+02   0.00000E+00
     765.26      32705.76         0.13522E+02   0.56332E+01   0.50713E+02   0.00000E+00
     765.26      32746.09         0.13862E+02   0.57749E+01   0.51989E+02   0.00000E+00
     765.26      32786.42         0.14213E+02   0.59211E+01   0.53305E+02   0.00000E+00
     765.26      32826.75         0.14575E+02   0.60718E+01   0.54662E+02   0.00000E+00
     765.26      32867.08         0.14948E+02   0.62272E+01   0.56061E+02   0.00000E+00
     765.26      32907.40         0.15333E+02   0.63877E+01   0.57505E+02   0.00000E+00
     765.26      32947.73         0.15730E+02   0.65532E+01   0.58995E+02   0.00000E+00
     765.26      32988.06         0.16140E+02   0.67240E+01   0.60533E+02   0.00000E+00
     765.26      33028.39         0.16564E+02   0.69004E+01   0.62121E+02   0.00000E+00
     765.26      33068.71         0.17001E+02   0.70825E+01   0.63761E+02   0.00000E+00
     765.26      33109.04         0.17452E+02   0.72707E+01   0.65455E+02   0.00000E+00
     765.26      33149.37         0.17919E+02   0.74650E+01   0.67204E+02   0.00000E+00
     765.26      33189.70         0.18401E+02   0.76659E+01   0.69013E+02   0.00000E+00
     765.26      33230.02         0.18899E+02   0.78735E+01   0.70881E+02   0.00000E+00
     765.26      33270.35         0.19415E+02   0.80881E+01   0.72814E+02   0.00000E+00
     765.26      33310.68         0.19947E+02   0.83101E+01   0.74812E+02   0.00000E+00
     765.26      33351.01         0.20499E+02   0.85396E+01   0.76879E+02   0.00000E+00
     765.26      33391.34         0.21069E+02   0.87772E+01   0.79018E+02   0.00000E+00
     765.26      33431.66         0.21659E+02   0.90231E+01   0.81231E+02   0.00000E+00
     765.26      33471.99         0.22270E+02   0.92776E+01   0.83522E+02   0.00000E+00
     765.26      33512.32         0.22903E+02   0.95411E+01   0.85895E+02   0.00000E+00
     765.26      33552.65         0.23558E+02   0.98141E+01   0.88353E+02   0.00000E+00
     765.26      33592.97         0.24237E+02   0.10097E+02   0.90899E+02   0.00000E+00
     765.26      33633.30         0.24941E+02   0.10390E+02   0.93538E+02   0.00000E+00
     765.26      33673.63         0.25670E+02   0.10694E+02   0.96274E+02   0.00000E+00
     765.26      33713.96         0.26427E+02   0.11009E+02   0.99112E+02   0.00000E+00
     765.26      33754.28         0.27211E+02   0.11336E+02   0.10205E+03   0.00000E+00
     765.26      33794.61         0.28026E+02   0.11675E+02   0.10511E+03   0.00000E+00
     765.26      33834.94         0.28871E+02   0.12028E+02   0.10828E+03   0.00000E+00
     765.26      33875.27         0.29749E+02   0.12393E+02   0.11157E+03   0.00000E+00
     765.26      33915.60         0.30661E+02   0.12773E+02   0.11499E+03   0.00000E+00
     765.26      33955.92         0.31608E+02   0.13168E+02   0.11854E+03   0.00000E+00
