# full2D RR spectrum in 10**-30 cm**2 sr**-1 molec**-1
#     vib freq    incident freq      dsigma/dOmega
       0.0000      32262.1600         0.38210E+04
       0.0000      32302.4877         0.38378E+04
       0.0000      32342.8154         0.38547E+04
       0.0000      32383.1431         0.38717E+04
       0.0000      32423.4708         0.38889E+04
       0.0000      32463.7985         0.39062E+04
       0.0000      32504.1262         0.39236E+04
       0.0000      32544.4539         0.39411E+04
       0.0000      32584.7816         0.39588E+04
       0.0000      32625.1093         0.39766E+04
       0.0000      32665.4370         0.39946E+04
       0.0000      32705.7647         0.40126E+04
       0.0000      32746.0924         0.40308E+04
       0.0000      32786.4201         0.40492E+04
       0.0000      32826.7478         0.40677E+04
       0.0000      32867.0755         0.40863E+04
       0.0000      32907.4032         0.41051E+04
       0.0000      32947.7309         0.41240E+04
       0.0000      32988.0586         0.41431E+04
       0.0000      33028.3863         0.41623E+04
       0.0000      33068.7140         0.41816E+04
       0.0000      33109.0417         0.42011E+04
       0.0000      33149.3694         0.42208E+04
       0.0000      33189.6971         0.42406E+04
       0.0000      33230.0248         0.42605E+04
       0.0000      33270.3525         0.42806E+04
       0.0000      33310.6802         0.43008E+04
       0.0000      33351.0079         0.43212E+04
       0.0000      33391.3356         0.43418E+04
       0.0000      33431.6633         0.43625E+04
       0.0000      33471.9910         0.43834E+04
       0.0000      33512.3187         0.44044E+04
       0.0000      33552.6464         0.44256E+04
       0.0000      33592.9741         0.44470E+04
       0.0000      33633.3018         0.44685E+04
       0.0000      33673.6295         0.44902E+04
       0.0000      33713.9572         0.45120E+04
       0.0000      33754.2849         0.45341E+04
       0.0000      33794.6126         0.45563E+04
       0.0000      33834.9403         0.45786E+04
       0.0000      33875.2680         0.46012E+04
       0.0000      33915.5957         0.46239E+04
       0.0000      33955.9234         0.46468E+04
       0.0000      33996.2511         0.46698E+04
       0.0000      34036.5788         0.46931E+04
       0.0000      34076.9065         0.47165E+04
       0.0000      34117.2342         0.47401E+04
       0.0000      34157.5619         0.47639E+04
       0.0000      34197.8896         0.47879E+04
       0.0000      34238.2173         0.48121E+04
       0.0000      34278.5450         0.48364E+04
       0.0000      34318.8727         0.48610E+04
       0.0000      34359.2004         0.48857E+04
       0.0000      34399.5281         0.49107E+04
       0.0000      34439.8558         0.49358E+04
       0.0000      34480.1835         0.49611E+04
       0.0000      34520.5112         0.49867E+04
       0.0000      34560.8389         0.50124E+04
       0.0000      34601.1666         0.50383E+04
       0.0000      34641.4943         0.50645E+04
       0.0000      34681.8220         0.50908E+04
       0.0000      34722.1497         0.51174E+04
       0.0000      34762.4774         0.51442E+04
       0.0000      34802.8051         0.51712E+04
       0.0000      34843.1328         0.51984E+04
       0.0000      34883.4605         0.52258E+04
       0.0000      34923.7882         0.52534E+04
       0.0000      34964.1159         0.52813E+04
       0.0000      35004.4436         0.53094E+04
       0.0000      35044.7713         0.53377E+04
       0.0000      35085.0990         0.53662E+04
       0.0000      35125.4267         0.53950E+04
       0.0000      35165.7544         0.54240E+04
       0.0000      35206.0821         0.54532E+04
       0.0000      35246.4098         0.54827E+04
       0.0000      35286.7375         0.55124E+04
       0.0000      35327.0652         0.55424E+04
       0.0000      35367.3929         0.55726E+04
       0.0000      35407.7206         0.56030E+04
       0.0000      35448.0483         0.56337E+04
       0.0000      35488.3760         0.56646E+04
       0.0000      35528.7037         0.56958E+04
       0.0000      35569.0314         0.57273E+04
       0.0000      35609.3591         0.57590E+04
       0.0000      35649.6868         0.57910E+04
       0.0000      35690.0145         0.58232E+04
       0.0000      35730.3422         0.58557E+04
       0.0000      35770.6699         0.58885E+04
       0.0000      35810.9976         0.59216E+04
       0.0000      35851.3253         0.59549E+04
       0.0000      35891.6530         0.59885E+04
       0.0000      35931.9807         0.60224E+04
       0.0000      35972.3084         0.60565E+04
       0.0000      36012.6361         0.60910E+04
       0.0000      36052.9638         0.61257E+04
       0.0000      36093.2915         0.61607E+04
       0.0000      36133.6192         0.61961E+04
       0.0000      36173.9469         0.62317E+04
       0.0000      36214.2746         0.62676E+04
       0.0000      36254.6023         0.63038E+04
       0.0000      36294.9300         0.63404E+04
       0.0000      36335.2577         0.63772E+04
       0.0000      36375.5854         0.64144E+04
       0.0000      36415.9131         0.64518E+04
       0.0000      36456.2408         0.64896E+04
       0.0000      36496.5685         0.65277E+04
       0.0000      36536.8962         0.65662E+04
       0.0000      36577.2239         0.66049E+04
       0.0000      36617.5516         0.66440E+04
       0.0000      36657.8793         0.66835E+04
       0.0000      36698.2070         0.67233E+04
       0.0000      36738.5347         0.67634E+04
       0.0000      36778.8624         0.68039E+04
       0.0000      36819.1901         0.68447E+04
       0.0000      36859.5178         0.68859E+04
       0.0000      36899.8455         0.69274E+04
       0.0000      36940.1732         0.69693E+04
       0.0000      36980.5009         0.70116E+04
       0.0000      37020.8286         0.70542E+04
       0.0000      37061.1563         0.70972E+04
       0.0000      37101.4840         0.71406E+04
       0.0000      37141.8117         0.71844E+04
       0.0000      37182.1394         0.72286E+04
       0.0000      37222.4671         0.72731E+04
       0.0000      37262.7948         0.73180E+04
       0.0000      37303.1225         0.73634E+04
       0.0000      37343.4502         0.74091E+04
       0.0000      37383.7779         0.74553E+04
       0.0000      37424.1056         0.75019E+04
       0.0000      37464.4333         0.75489E+04
       0.0000      37504.7610         0.75963E+04
       0.0000      37545.0887         0.76441E+04
       0.0000      37585.4164         0.76924E+04
       0.0000      37625.7441         0.77411E+04
       0.0000      37666.0718         0.77902E+04
       0.0000      37706.3995         0.78398E+04
       0.0000      37746.7272         0.78899E+04
       0.0000      37787.0549         0.79404E+04
       0.0000      37827.3826         0.79913E+04
       0.0000      37867.7103         0.80428E+04
       0.0000      37908.0380         0.80947E+04
       0.0000      37948.3657         0.81470E+04
       0.0000      37988.6934         0.81999E+04
       0.0000      38029.0211         0.82532E+04
       0.0000      38069.3488         0.83071E+04
       0.0000      38109.6765         0.83614E+04
       0.0000      38150.0042         0.84163E+04
       0.0000      38190.3319         0.84716E+04
       0.0000      38230.6596         0.85275E+04
       0.0000      38270.9873         0.85839E+04
       0.0000      38311.3150         0.86408E+04
       0.0000      38351.6427         0.86983E+04
       0.0000      38391.9704         0.87563E+04
       0.0000      38432.2981         0.88149E+04
       0.0000      38472.6258         0.88740E+04
       0.0000      38512.9535         0.89336E+04
       0.0000      38553.2812         0.89939E+04
