# full2D RR spectrum in 10**-30 cm**2 sr**-1 molec**-1
#     vib freq    incident freq      dsigma/dOmega
       0.0000      32262.1600         0.82817E-01
       0.0000      32302.4877         0.86414E-01
       0.0000      32342.8154         0.90032E-01
       0.0000      32383.1431         0.93664E-01
       0.0000      32423.4708         0.97302E-01
       0.0000      32463.7985         0.10094E+00
       0.0000      32504.1262         0.10456E+00
       0.0000      32544.4539         0.10817E+00
       0.0000      32584.7816         0.11176E+00
       0.0000      32625.1093         0.11532E+00
       0.0000      32665.4370         0.11883E+00
       0.0000      32705.7647         0.12231E+00
       0.0000      32746.0924         0.12573E+00
       0.0000      32786.4201         0.12911E+00
       0.0000      32826.7478         0.13242E+00
       0.0000      32867.0755         0.13566E+00
       0.0000      32907.4032         0.13884E+00
       0.0000      32947.7309         0.14195E+00
       0.0000      32988.0586         0.14498E+00
       0.0000      33028.3863         0.14794E+00
       0.0000      33068.7140         0.15081E+00
       0.0000      33109.0417         0.15361E+00
       0.0000      33149.3694         0.15632E+00
       0.0000      33189.6971         0.15896E+00
       0.0000      33230.0248         0.16150E+00
       0.0000      33270.3525         0.16397E+00
       0.0000      33310.6802         0.16636E+00
       0.0000      33351.0079         0.16867E+00
       0.0000      33391.3356         0.17089E+00
       0.0000      33431.6633         0.17305E+00
       0.0000      33471.9910         0.17513E+00
       0.0000      33512.3187         0.17713E+00
       0.0000      33552.6464         0.17907E+00
       0.0000      33592.9741         0.18094E+00
       0.0000      33633.3018         0.18275E+00
       0.0000      33673.6295         0.18449E+00
       0.0000      33713.9572         0.18618E+00
       0.0000      33754.2849         0.18782E+00
       0.0000      33794.6126         0.18940E+00
       0.0000      33834.9403         0.19094E+00
       0.0000      33875.2680         0.19243E+00
       0.0000      33915.5957         0.19389E+00
       0.0000      33955.9234         0.19530E+00
       0.0000      33996.2511         0.19668E+00
       0.0000      34036.5788         0.19803E+00
       0.0000      34076.9065         0.19935E+00
       0.0000      34117.2342         0.20065E+00
       0.0000      34157.5619         0.20192E+00
       0.0000      34197.8896         0.20317E+00
       0.0000      34238.2173         0.20441E+00
       0.0000      34278.5450         0.20562E+00
       0.0000      34318.8727         0.20683E+00
       0.0000      34359.2004         0.20802E+00
       0.0000      34399.5281         0.20920E+00
       0.0000      34439.8558         0.21038E+00
