# full2D RR spectrum in 10**-30 cm**2 sr**-1 molec**-1
#     vib freq    incident freq      dsigma/dOmega
       0.0000      32262.1600         0.50950E-01
       0.0000      32294.4222         0.51262E-01
       0.0000      32326.6843         0.51577E-01
       0.0000      32358.9465         0.51894E-01
       0.0000      32391.2086         0.52214E-01
       0.0000      32423.4708         0.52536E-01
       0.0000      32455.7330         0.52861E-01
       0.0000      32487.9951         0.53189E-01
       0.0000      32520.2573         0.53519E-01
       0.0000      32552.5194         0.53852E-01
       0.0000      32584.7816         0.54187E-01
       0.0000      32617.0438         0.54525E-01
       0.0000      32649.3059         0.54866E-01
       0.0000      32681.5681         0.55209E-01
       0.0000      32713.8302         0.55556E-01
       0.0000      32746.0924         0.55905E-01
       0.0000      32778.3546         0.56257E-01
       0.0000      32810.6167         0.56611E-01
       0.0000      32842.8789         0.56969E-01
       0.0000      32875.1410         0.57329E-01
       0.0000      32907.4032         0.57693E-01
       0.0000      32939.6654         0.58059E-01
       0.0000      32971.9275         0.58428E-01
       0.0000      33004.1897         0.58801E-01
       0.0000      33036.4518         0.59176E-01
       0.0000      33068.7140         0.59554E-01
       0.0000      33100.9762         0.59936E-01
       0.0000      33133.2383         0.60321E-01
       0.0000      33165.5005         0.60709E-01
       0.0000      33197.7626         0.61100E-01
       0.0000      33230.0248         0.61494E-01
       0.0000      33262.2870         0.61892E-01
       0.0000      33294.5491         0.62292E-01
       0.0000      33326.8113         0.62697E-01
       0.0000      33359.0734         0.63104E-01
       0.0000      33391.3356         0.63515E-01
       0.0000      33423.5978         0.63930E-01
       0.0000      33455.8599         0.64348E-01
       0.0000      33488.1221         0.64769E-01
       0.0000      33520.3842         0.65194E-01
       0.0000      33552.6464         0.65623E-01
       0.0000      33584.9086         0.66055E-01
       0.0000      33617.1707         0.66491E-01
       0.0000      33649.4329         0.66930E-01
       0.0000      33681.6950         0.67374E-01
       0.0000      33713.9572         0.67821E-01
       0.0000      33746.2194         0.68272E-01
       0.0000      33778.4815         0.68726E-01
       0.0000      33810.7437         0.69185E-01
       0.0000      33843.0058         0.69648E-01
       0.0000      33875.2680         0.70114E-01
       0.0000      33907.5302         0.70585E-01
       0.0000      33939.7923         0.71060E-01
       0.0000      33972.0545         0.71538E-01
       0.0000      34004.3166         0.72021E-01
       0.0000      34036.5788         0.72509E-01
       0.0000      34068.8410         0.73000E-01
       0.0000      34101.1031         0.73496E-01
       0.0000      34133.3653         0.73996E-01
       0.0000      34165.6274         0.74500E-01
       0.0000      34197.8896         0.75009E-01
       0.0000      34230.1518         0.75522E-01
       0.0000      34262.4139         0.76040E-01
       0.0000      34294.6761         0.76563E-01
       0.0000      34326.9382         0.77090E-01
       0.0000      34359.2004         0.77622E-01
       0.0000      34391.4626         0.78158E-01
       0.0000      34423.7247         0.78700E-01
       0.0000      34455.9869         0.79246E-01
       0.0000      34488.2490         0.79797E-01
       0.0000      34520.5112         0.80353E-01
       0.0000      34552.7734         0.80914E-01
       0.0000      34585.0355         0.81480E-01
       0.0000      34617.2977         0.82051E-01
       0.0000      34649.5598         0.82628E-01
       0.0000      34681.8220         0.83209E-01
       0.0000      34714.0842         0.83796E-01
       0.0000      34746.3463         0.84389E-01
       0.0000      34778.6085         0.84986E-01
       0.0000      34810.8706         0.85590E-01
       0.0000      34843.1328         0.86198E-01
       0.0000      34875.3950         0.86813E-01
       0.0000      34907.6571         0.87433E-01
       0.0000      34939.9193         0.88058E-01
       0.0000      34972.1814         0.88690E-01
       0.0000      35004.4436         0.89327E-01
       0.0000      35036.7058         0.89971E-01
       0.0000      35068.9679         0.90620E-01
       0.0000      35101.2301         0.91276E-01
       0.0000      35133.4922         0.91937E-01
       0.0000      35165.7544         0.92605E-01
       0.0000      35198.0166         0.93279E-01
       0.0000      35230.2787         0.93960E-01
       0.0000      35262.5409         0.94647E-01
       0.0000      35294.8030         0.95340E-01
       0.0000      35327.0652         0.96040E-01
