     4.00000      119.69884    
     4.01200      123.87004    
     4.02400      128.25045    
     4.03600      132.85542    
     4.04800      137.70189    
     4.06000      142.80860    
     4.07200      148.19634    
     4.08400      153.88830    
     4.09600      159.91043    
     4.10800      166.29190    
     4.12000      173.06570    
     4.13200      180.26933    
     4.14400      187.94569    
     4.15600      196.14417    
     4.16800      204.92201    
     4.18000      214.34606    
     4.19200      224.49492    
     4.20400      235.46160    
     4.21600      247.35693    
     4.22800      260.31361    
     4.24000      274.49132    
     4.25200      290.08271    
     4.26400      307.32066    
     4.27600      326.48663    
     4.28800      347.92029    
     4.30000      372.03016    
     4.31200      399.30509    
     4.32400      430.32613    
     4.33600      465.77825    
     4.34800      506.46090    
     4.36000      553.29654    
     4.37200      607.33572    
     4.38400      669.75748    
     4.39600      741.86348    
     4.40800      825.06465    
     4.42000      920.85919    
     4.43200      1030.8014    
     4.44400      1156.4608    
     4.45600      1299.3736    
     4.46800      1460.9858    
     4.48000      1642.5935    
     4.49200      1845.2803    
     4.50400      2069.8595    
     4.51600      2316.8223    
     4.52800      2586.2978    
     4.54000      2878.0288    
     4.55200      3191.3655    
     4.56400      3525.2790    
     4.57600      3878.3933    
     4.58800      4249.0360    
     4.60000      4635.3006    
     4.61200      5035.1183    
     4.62400      5446.3302    
     4.63600      5866.7561    
     4.64800      6294.2515    
     4.66000      6726.7495    
     4.67200      7162.2845    
     4.68400      7598.9967    
     4.69600      8035.1185    
     4.70800      8468.9480    
     4.72000      8898.8137    
     4.73200      9323.0380    
     4.74400      9739.9046    
     4.75600      10147.637    
     4.76800      10544.392    
     4.78000      10928.269    
     4.79200      11297.341    
     4.80400      11649.690    
     4.81600      11983.465    
     4.82800      12296.933    
     4.84000      12588.539    
     4.85200      12856.945    
     4.86400      13101.071    
     4.87600      13320.107    
     4.88800      13513.518    
     4.90000      13681.025    
     4.91200      13822.577    
     4.92400      13938.314    
     4.93600      14028.525    
     4.94800      14093.607    
     4.96000      14134.027    
     4.97200      14150.299    
     4.98400      14142.963    
     4.99600      14112.586    
     5.00800      14059.759    
     5.02000      13985.114    
     5.03200      13889.337    
     5.04400      13773.184    
     5.05600      13637.493    
     5.06800      13483.195    
     5.08000      13311.312    
     5.09200      13122.949    
     5.10400      12919.285    
     5.11600      12701.553    
     5.12800      12471.016    
     5.14000      12228.945    
     5.15200      11976.597    
     5.16400      11715.200    
     5.17600      11445.932    
     5.18800      11169.919    
     5.20000      10888.227    
     5.21200      10601.864    
     5.22400      10311.783    
     5.23600      10018.889    
     5.24800      9724.0458    
     5.26000      9428.0788    
     5.27200      9131.7824    
     5.28400      8835.9203    
     5.29600      8541.2257    
     5.30800      8248.3989    
     5.32000      7958.1037    
     5.33200      7670.9628    
     5.34400      7387.5531    
     5.35600      7108.4017    
     5.36800      6833.9834    
     5.38000      6564.7191    
     5.39200      6300.9761    
     5.40400      6043.0700    
     5.41600      5791.2680    
     5.42800      5545.7923    
     5.44000      5306.8249    
     5.45200      5074.5118    
     5.46400      4848.9670    
     5.47600      4630.2760    
     5.48800      4418.4988    
     5.50000      4213.6715    
     5.51200      4015.8083    
     5.52400      3824.9022    
     5.53600      3640.9257    
     5.54800      3463.8316    
     5.56000      3293.5537    
     5.57200      3130.0076    
     5.58400      2973.0920    
     5.59600      2822.6902    
     5.60800      2678.6716    
     5.62000      2540.8940    
     5.63200      2409.2050    
     5.64400      2283.4444    
     5.65600      2163.4458    
     5.66800      2049.0383    
     5.68000      1940.0478    
     5.69200      1836.2983    
     5.70400      1737.6128    
     5.71600      1643.8137    
     5.72800      1554.7242    
     5.74000      1470.1680    
     5.75200      1389.9698    
     5.76400      1313.9561    
     5.77600      1241.9551    
     5.78800      1173.7976    
     5.80000      1109.3166    
     5.81200      1048.3485    
     5.82400      990.73324    
     5.83600      936.31430    
     5.84800      884.93952    
     5.86000      836.46116    
     5.87200      790.73614    
     5.88400      747.62621    
     5.89600      706.99803    
     5.90800      668.72323    
     5.92000      632.67840    
     5.93200      598.74502    
     5.94400      566.80944    
     5.95600      536.76271    
     5.96800      508.50058    
     5.98000      481.92334    
     5.99200      456.93574    
     6.00400      433.44687    
     6.01600      411.37012    
     6.02800      390.62300    
     6.04000      371.12711    
     6.05200      352.80798    
     6.06400      335.59498    
     6.07600      319.42121    
     6.08800      304.22333    
     6.10000      289.94149    
     6.11200      276.51910    
     6.12400      263.90280    
     6.13600      252.04222    
     6.14800      240.88988    
     6.16000      230.40109    
     6.17200      220.53373    
     6.18400      211.24820    
     6.19600      202.50725    
     6.20800      194.27588    
     6.22000      186.52122    
     6.23200      179.21243    
     6.24400      172.32056    
     6.25600      165.81851    
     6.26800      159.68087    
     6.28000      153.88387    
     6.29200      148.40525    
     6.30400      143.22420    
     6.31600      138.32128    
     6.32800      133.67830    
     6.34000      129.27830    
     6.35200      125.10542    
     6.36400      121.14486    
     6.37600      117.38281    
     6.38800      113.80639    
     6.40000      110.40357    
     6.41200      107.16316    
     6.42400      104.07470    
     6.43600      101.12846    
     6.44800      98.315352    
     6.46000      95.626927    
     6.47200      93.055305    
     6.48400      90.593148    
     6.49600      88.233621    
     6.50800      85.970358    
     6.52000      83.797430    
     6.53200      81.709314    
     6.54400      79.700866    
     6.55600      77.767294    
     6.56800      75.904133    
     6.58000      74.107224    
     6.59200      72.372687    
     6.60400      70.696909    
     6.61600      69.076518    
     6.62800      67.508370    
     6.64000      65.989532    
     6.65200      64.517265    
     6.66400      63.089013    
     6.67600      61.702388    
     6.68800      60.355159    
     6.70000      59.045240    
     6.71200      57.770680    
