# full2D RR spectrum in 10**-30 cm**2 sr**-1 molec**-1
#     vib freq    incident freq      dsigma/dOmega
       0.0000      32262.1600         0.16424E+00
       0.0000      32302.4877         0.16495E+00
       0.0000      32342.8154         0.16566E+00
       0.0000      32383.1431         0.16637E+00
       0.0000      32423.4708         0.16709E+00
       0.0000      32463.7985         0.16782E+00
       0.0000      32504.1262         0.16855E+00
       0.0000      32544.4539         0.16929E+00
       0.0000      32584.7816         0.17003E+00
       0.0000      32625.1093         0.17078E+00
       0.0000      32665.4370         0.17153E+00
       0.0000      32705.7647         0.17229E+00
       0.0000      32746.0924         0.17306E+00
       0.0000      32786.4201         0.17383E+00
       0.0000      32826.7478         0.17460E+00
       0.0000      32867.0755         0.17538E+00
       0.0000      32907.4032         0.17617E+00
       0.0000      32947.7309         0.17697E+00
       0.0000      32988.0586         0.17777E+00
       0.0000      33028.3863         0.17857E+00
       0.0000      33068.7140         0.17939E+00
       0.0000      33109.0417         0.18020E+00
       0.0000      33149.3694         0.18103E+00
       0.0000      33189.6971         0.18186E+00
       0.0000      33230.0248         0.18270E+00
       0.0000      33270.3525         0.18354E+00
       0.0000      33310.6802         0.18439E+00
       0.0000      33351.0079         0.18525E+00
       0.0000      33391.3356         0.18611E+00
       0.0000      33431.6633         0.18698E+00
       0.0000      33471.9910         0.18785E+00
       0.0000      33512.3187         0.18874E+00
       0.0000      33552.6464         0.18962E+00
       0.0000      33592.9741         0.19052E+00
       0.0000      33633.3018         0.19142E+00
       0.0000      33673.6295         0.19233E+00
       0.0000      33713.9572         0.19325E+00
       0.0000      33754.2849         0.19417E+00
       0.0000      33794.6126         0.19511E+00
       0.0000      33834.9403         0.19604E+00
       0.0000      33875.2680         0.19699E+00
       0.0000      33915.5957         0.19794E+00
       0.0000      33955.9234         0.19890E+00
       0.0000      33996.2511         0.19987E+00
       0.0000      34036.5788         0.20084E+00
       0.0000      34076.9065         0.20183E+00
       0.0000      34117.2342         0.20282E+00
       0.0000      34157.5619         0.20381E+00
       0.0000      34197.8896         0.20482E+00
       0.0000      34238.2173         0.20583E+00
       0.0000      34278.5450         0.20685E+00
       0.0000      34318.8727         0.20788E+00
       0.0000      34359.2004         0.20892E+00
       0.0000      34399.5281         0.20996E+00
       0.0000      34439.8558         0.21102E+00
       0.0000      34480.1835         0.21208E+00
       0.0000      34520.5112         0.21315E+00
       0.0000      34560.8389         0.21423E+00
       0.0000      34601.1666         0.21531E+00
       0.0000      34641.4943         0.21641E+00
       0.0000      34681.8220         0.21751E+00
       0.0000      34722.1497         0.21862E+00
       0.0000      34762.4774         0.21974E+00
       0.0000      34802.8051         0.22087E+00
       0.0000      34843.1328         0.22201E+00
       0.0000      34883.4605         0.22316E+00
       0.0000      34923.7882         0.22432E+00
       0.0000      34964.1159         0.22549E+00
       0.0000      35004.4436         0.22666E+00
       0.0000      35044.7713         0.22785E+00
       0.0000      35085.0990         0.22904E+00
       0.0000      35125.4267         0.23024E+00
       0.0000      35165.7544         0.23146E+00
       0.0000      35206.0821         0.23268E+00
       0.0000      35246.4098         0.23392E+00
       0.0000      35286.7375         0.23516E+00
       0.0000      35327.0652         0.23641E+00
       0.0000      35367.3929         0.23768E+00
       0.0000      35407.7206         0.23895E+00
       0.0000      35448.0483         0.24023E+00
       0.0000      35488.3760         0.24153E+00
       0.0000      35528.7037         0.24283E+00
       0.0000      35569.0314         0.24415E+00
       0.0000      35609.3591         0.24547E+00
       0.0000      35649.6868         0.24681E+00
       0.0000      35690.0145         0.24816E+00
       0.0000      35730.3422         0.24952E+00
       0.0000      35770.6699         0.25089E+00
       0.0000      35810.9976         0.25227E+00
       0.0000      35851.3253         0.25366E+00
       0.0000      35891.6530         0.25506E+00
       0.0000      35931.9807         0.25648E+00
       0.0000      35972.3084         0.25791E+00
       0.0000      36012.6361         0.25935E+00
       0.0000      36052.9638         0.26080E+00
       0.0000      36093.2915         0.26226E+00
       0.0000      36133.6192         0.26374E+00
       0.0000      36173.9469         0.26522E+00
       0.0000      36214.2746         0.26672E+00
       0.0000      36254.6023         0.26824E+00
       0.0000      36294.9300         0.26976E+00
       0.0000      36335.2577         0.27130E+00
       0.0000      36375.5854         0.27285E+00
       0.0000      36415.9131         0.27441E+00
       0.0000      36456.2408         0.27599E+00
       0.0000      36496.5685         0.27758E+00
       0.0000      36536.8962         0.27919E+00
       0.0000      36577.2239         0.28080E+00
       0.0000      36617.5516         0.28244E+00
       0.0000      36657.8793         0.28408E+00
