  Raman shift    inc freq             spec           a**2         g**2         d**2
       0.00      33512.32         0.13624E+05   0.75880E+04   0.38802E+05   0.00000E+00
       0.00      33552.65         0.13782E+05   0.76676E+04   0.39309E+05   0.00000E+00
       0.00      33592.97         0.13944E+05   0.77489E+04   0.39827E+05   0.00000E+00
       0.00      33633.30         0.14109E+05   0.78318E+04   0.40356E+05   0.00000E+00
       0.00      33673.63         0.14278E+05   0.79164E+04   0.40898E+05   0.00000E+00
       0.00      33713.96         0.14451E+05   0.80029E+04   0.41451E+05   0.00000E+00
       0.00      33754.28         0.14627E+05   0.80910E+04   0.42017E+05   0.00000E+00
       0.00      33794.61         0.14807E+05   0.81811E+04   0.42596E+05   0.00000E+00
       0.00      33834.94         0.14991E+05   0.82732E+04   0.43189E+05   0.00000E+00
       0.00      33875.27         0.15180E+05   0.83673E+04   0.43796E+05   0.00000E+00
       0.00      33915.60         0.15373E+05   0.84633E+04   0.44417E+05   0.00000E+00
       0.00      33955.92         0.15570E+05   0.85615E+04   0.45052E+05   0.00000E+00
       0.00      33996.25         0.15771E+05   0.86620E+04   0.45704E+05   0.00000E+00
       0.00      34036.58         0.15978E+05   0.87647E+04   0.46371E+05   0.00000E+00
       0.00      34076.91         0.16189E+05   0.88695E+04   0.47053E+05   0.00000E+00
       0.00      34117.23         0.16405E+05   0.89770E+04   0.47754E+05   0.00000E+00
       0.00      34157.56         0.16627E+05   0.90869E+04   0.48472E+05   0.00000E+00
       0.00      34197.89         0.16854E+05   0.91993E+04   0.49207E+05   0.00000E+00
       0.00      34238.22         0.17086E+05   0.93144E+04   0.49962E+05   0.00000E+00
       0.00      34278.55         0.17324E+05   0.94322E+04   0.50736E+05   0.00000E+00
       0.00      34318.87         0.17569E+05   0.95530E+04   0.51531E+05   0.00000E+00
       0.00      34359.20         0.17819E+05   0.96766E+04   0.52346E+05   0.00000E+00
       0.00      34399.53         0.18076E+05   0.98033E+04   0.53183E+05   0.00000E+00
       0.00      34439.86         0.18339E+05   0.99330E+04   0.54041E+05   0.00000E+00
       0.00      34480.18         0.18610E+05   0.10066E+05   0.54924E+05   0.00000E+00
       0.00      34520.51         0.18887E+05   0.10203E+05   0.55830E+05   0.00000E+00
       0.00      34560.84         0.19172E+05   0.10343E+05   0.56763E+05   0.00000E+00
       0.00      34601.17         0.19465E+05   0.10486E+05   0.57721E+05   0.00000E+00
       0.00      34641.49         0.19766E+05   0.10634E+05   0.58706E+05   0.00000E+00
       0.00      34681.82         0.20075E+05   0.10785E+05   0.59720E+05   0.00000E+00
       0.00      34722.15         0.20392E+05   0.10940E+05   0.60763E+05   0.00000E+00
       0.00      34762.48         0.20719E+05   0.11100E+05   0.61836E+05   0.00000E+00
       0.00      34802.81         0.21054E+05   0.11264E+05   0.62941E+05   0.00000E+00
       0.00      34843.13         0.21400E+05   0.11432E+05   0.64080E+05   0.00000E+00
       0.00      34883.46         0.21756E+05   0.11605E+05   0.65253E+05   0.00000E+00
       0.00      34923.79         0.22122E+05   0.11784E+05   0.66462E+05   0.00000E+00
       0.00      34964.12         0.22500E+05   0.11967E+05   0.67710E+05   0.00000E+00
       0.00      35004.44         0.22889E+05   0.12156E+05   0.68997E+05   0.00000E+00
       0.00      35044.77         0.23290E+05   0.12350E+05   0.70325E+05   0.00000E+00
       0.00      35085.10         0.23703E+05   0.12551E+05   0.71695E+05   0.00000E+00
       0.00      35125.43         0.24130E+05   0.12757E+05   0.73113E+05   0.00000E+00
       0.00      35165.75         0.24571E+05   0.12970E+05   0.74576E+05   0.00000E+00
       0.00      35206.08         0.25026E+05   0.13190E+05   0.76089E+05   0.00000E+00
       0.00      35246.41         0.25496E+05   0.13416E+05   0.77655E+05   0.00000E+00
       0.00      35286.74         0.25982E+05   0.13650E+05   0.79275E+05   0.00000E+00
       0.00      35327.07         0.26484E+05   0.13892E+05   0.80952E+05   0.00000E+00
       0.00      35367.39         0.27004E+05   0.14142E+05   0.82690E+05   0.00000E+00
       0.00      35407.72         0.27543E+05   0.14400E+05   0.84490E+05   0.00000E+00
       0.00      35448.05         0.28100E+05   0.14667E+05   0.86358E+05   0.00000E+00
       0.00      35488.38         0.28678E+05   0.14943E+05   0.88297E+05   0.00000E+00
       0.00      35528.70         0.29278E+05   0.15230E+05   0.90309E+05   0.00000E+00
       0.00      35569.03         0.29900E+05   0.15527E+05   0.92400E+05   0.00000E+00
       0.00      35609.36         0.30546E+05   0.15834E+05   0.94574E+05   0.00000E+00
       0.00      35649.69         0.31217E+05   0.16154E+05   0.96836E+05   0.00000E+00
       0.00      35690.01         0.31915E+05   0.16485E+05   0.99190E+05   0.00000E+00
       0.00      35730.34         0.32641E+05   0.16830E+05   0.10164E+06   0.00000E+00
       0.00      35770.67         0.33397E+05   0.17188E+05   0.10420E+06   0.00000E+00
       0.00      35811.00         0.34185E+05   0.17561E+05   0.10687E+06   0.00000E+00
       0.00      35851.33         0.35007E+05   0.17950E+05   0.10966E+06   0.00000E+00
       0.00      35891.65         0.35865E+05   0.18354E+05   0.11257E+06   0.00000E+00
       0.00      35931.98         0.36761E+05   0.18777E+05   0.11562E+06   0.00000E+00
       0.00      35972.31         0.37698E+05   0.19218E+05   0.11881E+06   0.00000E+00
       0.00      36012.64         0.38679E+05   0.19678E+05   0.12215E+06   0.00000E+00
       0.00      36052.96         0.39707E+05   0.20160E+05   0.12566E+06   0.00000E+00
       0.00      36093.29         0.40785E+05   0.20665E+05   0.12934E+06   0.00000E+00
       0.00      36133.62         0.41917E+05   0.21194E+05   0.13322E+06   0.00000E+00
       0.00      36173.95         0.43106E+05   0.21749E+05   0.13729E+06   0.00000E+00
       0.00      36214.27         0.44358E+05   0.22333E+05   0.14159E+06   0.00000E+00
       0.00      36254.60         0.45677E+05   0.22946E+05   0.14613E+06   0.00000E+00
       0.00      36294.93         0.47069E+05   0.23593E+05   0.15092E+06   0.00000E+00
       0.00      36335.26         0.48540E+05   0.24274E+05   0.15599E+06   0.00000E+00
       0.00      36375.59         0.50095E+05   0.24994E+05   0.16137E+06   0.00000E+00
       0.00      36415.91         0.51743E+05   0.25755E+05   0.16707E+06   0.00000E+00
       0.00      36456.24         0.53492E+05   0.26561E+05   0.17313E+06   0.00000E+00
       0.00      36496.57         0.55351E+05   0.27417E+05   0.17958E+06   0.00000E+00
       0.00      36536.90         0.57330E+05   0.28325E+05   0.18646E+06   0.00000E+00
       0.00      36577.22         0.59440E+05   0.29292E+05   0.19381E+06   0.00000E+00
       0.00      36617.55         0.61692E+05   0.30322E+05   0.20167E+06   0.00000E+00
       0.00      36657.88         0.64103E+05   0.31422E+05   0.21009E+06   0.00000E+00
       0.00      36698.21         0.66685E+05   0.32597E+05   0.21913E+06   0.00000E+00
       0.00      36738.53         0.69456E+05   0.33856E+05   0.22886E+06   0.00000E+00
       0.00      36778.86         0.72434E+05   0.35205E+05   0.23933E+06   0.00000E+00
       0.00      36819.19         0.75636E+05   0.36652E+05   0.25061E+06   0.00000E+00
       0.00      36859.52         0.79083E+05   0.38205E+05   0.26279E+06   0.00000E+00
       0.00      36899.85         0.82792E+05   0.39871E+05   0.27592E+06   0.00000E+00
       0.00      36940.17         0.86780E+05   0.41657E+05   0.29007E+06   0.00000E+00
       0.00      36980.50         0.91058E+05   0.43567E+05   0.30530E+06   0.00000E+00
       0.00      37020.83         0.95627E+05   0.45598E+05   0.32162E+06   0.00000E+00
       0.00      37061.16         0.10047E+06   0.47742E+05   0.33897E+06   0.00000E+00
       0.00      37101.48         0.10555E+06   0.49978E+05   0.35722E+06   0.00000E+00
       0.00      37141.81         0.11076E+06   0.52262E+05   0.37609E+06   0.00000E+00
       0.00      37182.14         0.11598E+06   0.54529E+05   0.39505E+06   0.00000E+00
       0.00      37222.47         0.12097E+06   0.56672E+05   0.41333E+06   0.00000E+00
       0.00      37262.79         0.12540E+06   0.58547E+05   0.42976E+06   0.00000E+00
       0.00      37303.12         0.12885E+06   0.59966E+05   0.44284E+06   0.00000E+00
       0.00      37343.45         0.13087E+06   0.60730E+05   0.45092E+06   0.00000E+00
       0.00      37383.78         0.13105E+06   0.60666E+05   0.45249E+06   0.00000E+00
       0.00      37424.11         0.12920E+06   0.59701E+05   0.44676E+06   0.00000E+00
       0.00      37464.43         0.12545E+06   0.57914E+05   0.43418E+06   0.00000E+00
       0.00      37504.76         0.12036E+06   0.55558E+05   0.41657E+06   0.00000E+00
       0.00      37545.09         0.11473E+06   0.53001E+05   0.39680E+06   0.00000E+00
       0.00      37585.42         0.10942E+06   0.50627E+05   0.37796E+06   0.00000E+00
       0.00      37625.74         0.10514E+06   0.48735E+05   0.36259E+06   0.00000E+00
       0.00      37666.07         0.10227E+06   0.47492E+05   0.35217E+06   0.00000E+00
       0.00      37706.40         0.10092E+06   0.46924E+05   0.34711E+06   0.00000E+00
       0.00      37746.73         0.10091E+06   0.46951E+05   0.34691E+06   0.00000E+00
       0.00      37787.05         0.10195E+06   0.47428E+05   0.35052E+06   0.00000E+00
       0.00      37827.38         0.10365E+06   0.48183E+05   0.35659E+06   0.00000E+00
       0.00      37867.71         0.10565E+06   0.49052E+05   0.36382E+06   0.00000E+00
       0.00      37908.04         0.10762E+06   0.49900E+05   0.37108E+06   0.00000E+00
       0.00      37948.37         0.10939E+06   0.50646E+05   0.37765E+06   0.00000E+00
       0.00      37988.69         0.11086E+06   0.51255E+05   0.38320E+06   0.00000E+00
       0.00      38029.02         0.11205E+06   0.51734E+05   0.38772E+06   0.00000E+00
       0.00      38069.35         0.11300E+06   0.52114E+05   0.39141E+06   0.00000E+00
       0.00      38109.68         0.11381E+06   0.52434E+05   0.39457E+06   0.00000E+00
       0.00      38150.00         0.11457E+06   0.52736E+05   0.39751E+06   0.00000E+00
       0.00      38190.33         0.11538E+06   0.53063E+05   0.40059E+06   0.00000E+00
       0.00      38230.66         0.11633E+06   0.53463E+05   0.40417E+06   0.00000E+00
       0.00      38270.99         0.11758E+06   0.53993E+05   0.40875E+06   0.00000E+00
       0.00      38311.32         0.11926E+06   0.54722E+05   0.41489E+06   0.00000E+00
       0.00      38351.64         0.12156E+06   0.55721E+05   0.42323E+06   0.00000E+00
       0.00      38391.97         0.12460E+06   0.57046E+05   0.43429E+06   0.00000E+00
       0.00      38432.30         0.12847E+06   0.58723E+05   0.44838E+06   0.00000E+00
       0.00      38472.63         0.13315E+06   0.60738E+05   0.46548E+06   0.00000E+00
       0.00      38512.95         0.13852E+06   0.63037E+05   0.48526E+06   0.00000E+00
       0.00      38553.28         0.14440E+06   0.65528E+05   0.50705E+06   0.00000E+00
       0.00      38593.61         0.15051E+06   0.68084E+05   0.52985E+06   0.00000E+00
       0.00      38633.94         0.15647E+06   0.70548E+05   0.55239E+06   0.00000E+00
       0.00      38674.26         0.16192E+06   0.72750E+05   0.57324E+06   0.00000E+00
       0.00      38714.59         0.16648E+06   0.74537E+05   0.59103E+06   0.00000E+00
       0.00      38754.92         0.16987E+06   0.75801E+05   0.60474E+06   0.00000E+00
       0.00      38795.25         0.17199E+06   0.76499E+05   0.61385E+06   0.00000E+00
       0.00      38835.58         0.17287E+06   0.76663E+05   0.61846E+06   0.00000E+00
       0.00      38875.90         0.17274E+06   0.76401E+05   0.61932E+06   0.00000E+00
       0.00      38916.23         0.17196E+06   0.75875E+05   0.61771E+06   0.00000E+00
       0.00      38956.56         0.17097E+06   0.75270E+05   0.61518E+06   0.00000E+00
       0.00      38996.89         0.17010E+06   0.74736E+05   0.61308E+06   0.00000E+00
       0.00      39037.21         0.16956E+06   0.74341E+05   0.61210E+06   0.00000E+00
       0.00      39077.54         0.16924E+06   0.74040E+05   0.61202E+06   0.00000E+00
       0.00      39117.87         0.16887E+06   0.73700E+05   0.61179E+06   0.00000E+00
       0.00      39158.20         0.16802E+06   0.73148E+05   0.60991E+06   0.00000E+00
       0.00      39198.52         0.16639E+06   0.72253E+05   0.60515E+06   0.00000E+00
       0.00      39238.85         0.16385E+06   0.70982E+05   0.59703E+06   0.00000E+00
       0.00      39279.18         0.16057E+06   0.69409E+05   0.58604E+06   0.00000E+00
       0.00      39319.51         0.15687E+06   0.67684E+05   0.57332E+06   0.00000E+00
       0.00      39359.84         0.15313E+06   0.65972E+05   0.56030E+06   0.00000E+00
       0.00      39400.16         0.14968E+06   0.64410E+05   0.54819E+06   0.00000E+00
       0.00      39440.49         0.14673E+06   0.63078E+05   0.53779E+06   0.00000E+00
       0.00      39480.82         0.14436E+06   0.62002E+05   0.52944E+06   0.00000E+00
       0.00      39521.15         0.14252E+06   0.61160E+05   0.52305E+06   0.00000E+00
       0.00      39561.47         0.14113E+06   0.60507E+05   0.51830E+06   0.00000E+00
       0.00      39601.80         0.14005E+06   0.59983E+05   0.51471E+06   0.00000E+00
       0.00      39642.13         0.13916E+06   0.59538E+05   0.51184E+06   0.00000E+00
       0.00      39682.46         0.13839E+06   0.59143E+05   0.50942E+06   0.00000E+00
       0.00      39722.78         0.13772E+06   0.58793E+05   0.50739E+06   0.00000E+00
       0.00      39763.11         0.13720E+06   0.58505E+05   0.50587E+06   0.00000E+00
       0.00      39803.44         0.13688E+06   0.58306E+05   0.50511E+06   0.00000E+00
       0.00      39843.77         0.13682E+06   0.58216E+05   0.50530E+06   0.00000E+00
       0.00      39884.10         0.13703E+06   0.58236E+05   0.50650E+06   0.00000E+00
       0.00      39924.42         0.13748E+06   0.58352E+05   0.50865E+06   0.00000E+00
       0.00      39964.75         0.13810E+06   0.58534E+05   0.51149E+06   0.00000E+00
       0.00      40005.08         0.13882E+06   0.58748E+05   0.51473E+06   0.00000E+00
       0.00      40045.41         0.13956E+06   0.58964E+05   0.51813E+06   0.00000E+00
       0.00      40085.73         0.14029E+06   0.59165E+05   0.52150E+06   0.00000E+00
       0.00      40126.06         0.14097E+06   0.59344E+05   0.52476E+06   0.00000E+00
       0.00      40166.39         0.14163E+06   0.59506E+05   0.52793E+06   0.00000E+00
       0.00      40206.72         0.14228E+06   0.59662E+05   0.53111E+06   0.00000E+00
       0.00      40247.04         0.14297E+06   0.59830E+05   0.53445E+06   0.00000E+00
       0.00      40287.37         0.14373E+06   0.60026E+05   0.53812E+06   0.00000E+00
       0.00      40327.70         0.14460E+06   0.60258E+05   0.54222E+06   0.00000E+00
       0.00      40368.03         0.14556E+06   0.60515E+05   0.54669E+06   0.00000E+00
       0.00      40408.36         0.14652E+06   0.60762E+05   0.55129E+06   0.00000E+00
       0.00      40448.68         0.14737E+06   0.60948E+05   0.55555E+06   0.00000E+00
       0.00      40489.01         0.14795E+06   0.61008E+05   0.55891E+06   0.00000E+00
       0.00      40529.34         0.14812E+06   0.60887E+05   0.56081E+06   0.00000E+00
       0.00      40569.67         0.14778E+06   0.60543E+05   0.56079E+06   0.00000E+00
       0.00      40609.99         0.14687E+06   0.59970E+05   0.55867E+06   0.00000E+00
       0.00      40650.32         0.14547E+06   0.59198E+05   0.55463E+06   0.00000E+00
       0.00      40690.65         0.14371E+06   0.58290E+05   0.54915E+06   0.00000E+00
       0.00      40730.98         0.14178E+06   0.57326E+05   0.54293E+06   0.00000E+00
       0.00      40771.30         0.13985E+06   0.56376E+05   0.53664E+06   0.00000E+00
       0.00      40811.63         0.13803E+06   0.55479E+05   0.53069E+06   0.00000E+00
       0.00      40851.96         0.13633E+06   0.54637E+05   0.52518E+06   0.00000E+00
       0.00      40892.29         0.13469E+06   0.53818E+05   0.51987E+06   0.00000E+00
       0.00      40932.62         0.13300E+06   0.52980E+05   0.51438E+06   0.00000E+00
       0.00      40972.94         0.13117E+06   0.52091E+05   0.50839E+06   0.00000E+00
       0.00      41013.27         0.12919E+06   0.51142E+05   0.50176E+06   0.00000E+00
       0.00      41053.60         0.12709E+06   0.50150E+05   0.49459E+06   0.00000E+00
       0.00      41093.93         0.12492E+06   0.49145E+05   0.48715E+06   0.00000E+00
       0.00      41134.25         0.12279E+06   0.48163E+05   0.47975E+06   0.00000E+00
       0.00      41174.58         0.12076E+06   0.47233E+05   0.47268E+06   0.00000E+00
       0.00      41214.91         0.11888E+06   0.46373E+05   0.46615E+06   0.00000E+00
       0.00      41255.24         0.11718E+06   0.45586E+05   0.46023E+06   0.00000E+00
       0.00      41295.56         0.11563E+06   0.44868E+05   0.45493E+06   0.00000E+00
       0.00      41335.89         0.11422E+06   0.44204E+05   0.45012E+06   0.00000E+00
       0.00      41376.22         0.11291E+06   0.43579E+05   0.44567E+06   0.00000E+00
       0.00      41416.55         0.11165E+06   0.42978E+05   0.44145E+06   0.00000E+00
       0.00      41456.88         0.11043E+06   0.42393E+05   0.43737E+06   0.00000E+00
       0.00      41497.20         0.10925E+06   0.41824E+05   0.43343E+06   0.00000E+00
       0.00      41537.53         0.10812E+06   0.41279E+05   0.42967E+06   0.00000E+00
       0.00      41577.86         0.10706E+06   0.40765E+05   0.42619E+06   0.00000E+00
       0.00      41618.19         0.10610E+06   0.40289E+05   0.42305E+06   0.00000E+00
       0.00      41658.51         0.10523E+06   0.39851E+05   0.42030E+06   0.00000E+00
       0.00      41698.84         0.10445E+06   0.39448E+05   0.41790E+06   0.00000E+00
       0.00      41739.17         0.10375E+06   0.39071E+05   0.41579E+06   0.00000E+00
       0.00      41779.50         0.10309E+06   0.38709E+05   0.41388E+06   0.00000E+00
       0.00      41819.82         0.10245E+06   0.38349E+05   0.41205E+06   0.00000E+00
       0.00      41860.15         0.10179E+06   0.37981E+05   0.41018E+06   0.00000E+00
       0.00      41900.48         0.10109E+06   0.37594E+05   0.40818E+06   0.00000E+00
       0.00      41940.81         0.10034E+06   0.37184E+05   0.40598E+06   0.00000E+00
       0.00      41981.14         0.99526E+05   0.36751E+05   0.40356E+06   0.00000E+00
       0.00      42021.46         0.98668E+05   0.36299E+05   0.40094E+06   0.00000E+00
       0.00      42061.79         0.97779E+05   0.35836E+05   0.39820E+06   0.00000E+00
       0.00      42102.12         0.96879E+05   0.35370E+05   0.39541E+06   0.00000E+00
       0.00      42142.45         0.95982E+05   0.34905E+05   0.39263E+06   0.00000E+00
       0.00      42182.77         0.95086E+05   0.34441E+05   0.38986E+06   0.00000E+00
       0.00      42223.10         0.94180E+05   0.33972E+05   0.38705E+06   0.00000E+00
       0.00      42263.43         0.93236E+05   0.33486E+05   0.38411E+06   0.00000E+00
       0.00      42303.76         0.92227E+05   0.32975E+05   0.38091E+06   0.00000E+00
       0.00      42344.09         0.91130E+05   0.32429E+05   0.37736E+06   0.00000E+00
       0.00      42384.41         0.89936E+05   0.31848E+05   0.37342E+06   0.00000E+00
       0.00      42424.74         0.88657E+05   0.31238E+05   0.36912E+06   0.00000E+00
       0.00      42465.07         0.87323E+05   0.30612E+05   0.36457E+06   0.00000E+00
       0.00      42505.40         0.85971E+05   0.29984E+05   0.35991E+06   0.00000E+00
       0.00      42545.72         0.84633E+05   0.29366E+05   0.35529E+06   0.00000E+00
       0.00      42586.05         0.83330E+05   0.28766E+05   0.35077E+06   0.00000E+00
       0.00      42626.38         0.82063E+05   0.28182E+05   0.34637E+06   0.00000E+00
       0.00      42666.71         0.80821E+05   0.27610E+05   0.34207E+06   0.00000E+00
       0.00      42707.03         0.79591E+05   0.27045E+05   0.33779E+06   0.00000E+00
       0.00      42747.36         0.78362E+05   0.26482E+05   0.33351E+06   0.00000E+00
       0.00      42787.69         0.77131E+05   0.25921E+05   0.32921E+06   0.00000E+00
       0.00      42828.02         0.75905E+05   0.25365E+05   0.32490E+06   0.00000E+00
       0.00      42868.35         0.74691E+05   0.24818E+05   0.32061E+06   0.00000E+00
       0.00      42908.67         0.73504E+05   0.24283E+05   0.31642E+06   0.00000E+00
       0.00      42949.00         0.72353E+05   0.23765E+05   0.31235E+06   0.00000E+00
       0.00      42989.33         0.71246E+05   0.23267E+05   0.30844E+06   0.00000E+00
       0.00      43029.66         0.70185E+05   0.22787E+05   0.30470E+06   0.00000E+00
       0.00      43069.98         0.69167E+05   0.22325E+05   0.30113E+06   0.00000E+00
       0.00      43110.31         0.68188E+05   0.21878E+05   0.29771E+06   0.00000E+00
       0.00      43150.64         0.67238E+05   0.21443E+05   0.29440E+06   0.00000E+00
       0.00      43190.97         0.66311E+05   0.21017E+05   0.29117E+06   0.00000E+00
       0.00      43231.29         0.65401E+05   0.20599E+05   0.28801E+06   0.00000E+00
       0.00      43271.62         0.64508E+05   0.20187E+05   0.28492E+06   0.00000E+00
       0.00      43311.95         0.63633E+05   0.19783E+05   0.28189E+06   0.00000E+00
       0.00      43352.28         0.62776E+05   0.19387E+05   0.27893E+06   0.00000E+00
       0.00      43392.61         0.61941E+05   0.19000E+05   0.27605E+06   0.00000E+00
       0.00      43432.93         0.61127E+05   0.18622E+05   0.27325E+06   0.00000E+00
       0.00      43473.26         0.60335E+05   0.18251E+05   0.27054E+06   0.00000E+00
       0.00      43513.59         0.59561E+05   0.17888E+05   0.26790E+06   0.00000E+00
       0.00      43553.92         0.58803E+05   0.17530E+05   0.26532E+06   0.00000E+00
       0.00      43594.24         0.58054E+05   0.17177E+05   0.26279E+06   0.00000E+00
       0.00      43634.57         0.57311E+05   0.16824E+05   0.26027E+06   0.00000E+00
       0.00      43674.90         0.56567E+05   0.16473E+05   0.25775E+06   0.00000E+00
       0.00      43715.23         0.55820E+05   0.16120E+05   0.25521E+06   0.00000E+00
       0.00      43755.55         0.55068E+05   0.15767E+05   0.25265E+06   0.00000E+00
       0.00      43795.88         0.54315E+05   0.15414E+05   0.25007E+06   0.00000E+00
       0.00      43836.21         0.53562E+05   0.15063E+05   0.24750E+06   0.00000E+00
       0.00      43876.54         0.52814E+05   0.14715E+05   0.24493E+06   0.00000E+00
       0.00      43916.87         0.52075E+05   0.14370E+05   0.24239E+06   0.00000E+00
       0.00      43957.19         0.51345E+05   0.14030E+05   0.23988E+06   0.00000E+00
       0.00      43997.52         0.50623E+05   0.13694E+05   0.23740E+06   0.00000E+00
       0.00      44037.85         0.49907E+05   0.13360E+05   0.23494E+06   0.00000E+00
       0.00      44078.18         0.49193E+05   0.13028E+05   0.23249E+06   0.00000E+00
       0.00      44118.50         0.48478E+05   0.12697E+05   0.23002E+06   0.00000E+00
       0.00      44158.83         0.47763E+05   0.12367E+05   0.22754E+06   0.00000E+00
       0.00      44199.16         0.47049E+05   0.12039E+05   0.22507E+06   0.00000E+00
       0.00      44239.49         0.46343E+05   0.11715E+05   0.22261E+06   0.00000E+00
       0.00      44279.81         0.45647E+05   0.11397E+05   0.22018E+06   0.00000E+00
       0.00      44320.14         0.44967E+05   0.11085E+05   0.21781E+06   0.00000E+00
       0.00      44360.47         0.44302E+05   0.10779E+05   0.21551E+06   0.00000E+00
       0.00      44400.80         0.43654E+05   0.10480E+05   0.21326E+06   0.00000E+00
       0.00      44441.13         0.43020E+05   0.10187E+05   0.21107E+06   0.00000E+00
       0.00      44481.45         0.42400E+05   0.98986E+04   0.20894E+06   0.00000E+00
       0.00      44521.78         0.41792E+05   0.96155E+04   0.20685E+06   0.00000E+00
       0.00      44562.11         0.41196E+05   0.93374E+04   0.20481E+06   0.00000E+00
       0.00      44602.44         0.40614E+05   0.90643E+04   0.20282E+06   0.00000E+00
       0.00      44642.76         0.40045E+05   0.87965E+04   0.20088E+06   0.00000E+00
       0.00      44683.09         0.39491E+05   0.85343E+04   0.19901E+06   0.00000E+00
       0.00      44723.42         0.38952E+05   0.82777E+04   0.19720E+06   0.00000E+00
       0.00      44763.75         0.38431E+05   0.80269E+04   0.19545E+06   0.00000E+00
       0.00      44804.07         0.37925E+05   0.77816E+04   0.19378E+06   0.00000E+00
       0.00      44844.40         0.37434E+05   0.75415E+04   0.19217E+06   0.00000E+00
       0.00      44884.73         0.36959E+05   0.73062E+04   0.19063E+06   0.00000E+00
       0.00      44925.06         0.36498E+05   0.70755E+04   0.18915E+06   0.00000E+00
       0.00      44965.39         0.36050E+05   0.68487E+04   0.18772E+06   0.00000E+00
       0.00      45005.71         0.35614E+05   0.66259E+04   0.18635E+06   0.00000E+00
       0.00      45046.04         0.35190E+05   0.64068E+04   0.18504E+06   0.00000E+00
       0.00      45086.37         0.34779E+05   0.61915E+04   0.18378E+06   0.00000E+00
       0.00      45126.70         0.34380E+05   0.59799E+04   0.18257E+06   0.00000E+00
       0.00      45167.02         0.33994E+05   0.57720E+04   0.18143E+06   0.00000E+00
       0.00      45207.35         0.33621E+05   0.55677E+04   0.18034E+06   0.00000E+00
       0.00      45247.68         0.33261E+05   0.53672E+04   0.17932E+06   0.00000E+00
       0.00      45288.01         0.32915E+05   0.51702E+04   0.17836E+06   0.00000E+00
       0.00      45328.33         0.32581E+05   0.49769E+04   0.17746E+06   0.00000E+00
       0.00      45368.66         0.32261E+05   0.47870E+04   0.17662E+06   0.00000E+00
       0.00      45408.99         0.31954E+05   0.46005E+04   0.17584E+06   0.00000E+00
       0.00      45449.32         0.31660E+05   0.44174E+04   0.17513E+06   0.00000E+00
       0.00      45489.65         0.31378E+05   0.42377E+04   0.17448E+06   0.00000E+00
       0.00      45529.97         0.31111E+05   0.40619E+04   0.17389E+06   0.00000E+00
       0.00      45570.30         0.30859E+05   0.38900E+04   0.17337E+06   0.00000E+00
