# full2D RR spectrum in 10**-30 cm**2 sr**-1 molec**-1
#     vib freq    incident freq      dsigma/dOmega
       0.0000      32262.1600         0.16435E+00
       0.0000      32302.4877         0.16506E+00
       0.0000      32342.8154         0.16577E+00
       0.0000      32383.1431         0.16649E+00
       0.0000      32423.4708         0.16721E+00
       0.0000      32463.7985         0.16793E+00
       0.0000      32504.1262         0.16867E+00
       0.0000      32544.4539         0.16940E+00
       0.0000      32584.7816         0.17015E+00
       0.0000      32625.1093         0.17089E+00
       0.0000      32665.4370         0.17165E+00
       0.0000      32705.7647         0.17241E+00
       0.0000      32746.0924         0.17317E+00
       0.0000      32786.4201         0.17395E+00
       0.0000      32826.7478         0.17472E+00
       0.0000      32867.0755         0.17551E+00
       0.0000      32907.4032         0.17629E+00
       0.0000      32947.7309         0.17709E+00
       0.0000      32988.0586         0.17789E+00
       0.0000      33028.3863         0.17870E+00
       0.0000      33068.7140         0.17951E+00
       0.0000      33109.0417         0.18033E+00
       0.0000      33149.3694         0.18115E+00
       0.0000      33189.6971         0.18199E+00
       0.0000      33230.0248         0.18282E+00
       0.0000      33270.3525         0.18367E+00
       0.0000      33310.6802         0.18452E+00
       0.0000      33351.0079         0.18538E+00
       0.0000      33391.3356         0.18624E+00
       0.0000      33431.6633         0.18711E+00
       0.0000      33471.9910         0.18799E+00
       0.0000      33512.3187         0.18887E+00
       0.0000      33552.6464         0.18976E+00
       0.0000      33592.9741         0.19066E+00
       0.0000      33633.3018         0.19156E+00
       0.0000      33673.6295         0.19247E+00
       0.0000      33713.9572         0.19339E+00
       0.0000      33754.2849         0.19431E+00
       0.0000      33794.6126         0.19525E+00
       0.0000      33834.9403         0.19619E+00
       0.0000      33875.2680         0.19713E+00
       0.0000      33915.5957         0.19809E+00
       0.0000      33955.9234         0.19905E+00
       0.0000      33996.2511         0.20002E+00
       0.0000      34036.5788         0.20099E+00
       0.0000      34076.9065         0.20197E+00
       0.0000      34117.2342         0.20297E+00
       0.0000      34157.5619         0.20396E+00
       0.0000      34197.8896         0.20497E+00
       0.0000      34238.2173         0.20599E+00
       0.0000      34278.5450         0.20701E+00
       0.0000      34318.8727         0.20804E+00
       0.0000      34359.2004         0.20908E+00
       0.0000      34399.5281         0.21012E+00
       0.0000      34439.8558         0.21118E+00
       0.0000      34480.1835         0.21224E+00
       0.0000      34520.5112         0.21331E+00
       0.0000      34560.8389         0.21439E+00
       0.0000      34601.1666         0.21548E+00
       0.0000      34641.4943         0.21657E+00
       0.0000      34681.8220         0.21768E+00
       0.0000      34722.1497         0.21879E+00
       0.0000      34762.4774         0.21992E+00
       0.0000      34802.8051         0.22105E+00
       0.0000      34843.1328         0.22219E+00
       0.0000      34883.4605         0.22334E+00
       0.0000      34923.7882         0.22450E+00
       0.0000      34964.1159         0.22566E+00
       0.0000      35004.4436         0.22684E+00
       0.0000      35044.7713         0.22803E+00
       0.0000      35085.0990         0.22922E+00
       0.0000      35125.4267         0.23043E+00
       0.0000      35165.7544         0.23165E+00
       0.0000      35206.0821         0.23287E+00
       0.0000      35246.4098         0.23411E+00
       0.0000      35286.7375         0.23535E+00
